Line; Date; Time; T INA SPECTRO (degC); T INA OSCAR (degC); T INA MOTORS (degC); T INA BATT (degC); T INA DC_BUS (degC); T INA Q7 (degC); T INA 5V (degC); T INA 3V3 (degC)
196; 2023/10/10; 17:12:12; 33,0390625; 32,3671875; 36,421875; 36,5; 36,7734375; 36,4921875; 36,640625; 32,265625
197; 2023/10/10; 17:12:22; 33,015625; 32,3359375; 36,3828125; 36,4609375; 36,7265625; 36,4921875; 36,640625; 32,2109375
198; 2023/10/10; 17:12:32; 32,984375; 32,328125; 36,375; 36,40625; 36,703125; 36,4453125; 36,6015625; 32,1796875
199; 2023/10/10; 17:12:42; 32,9375; 32,265625; 36,3671875; 36,375; 36,671875; 36,421875; 36,578125; 32,1484375
200; 2023/10/10; 17:12:52; 32,890625; 32,2421875; 36,3359375; 36,359375; 36,6484375; 36,3828125; 36,546875; 32,125
201; 2023/10/10; 17:13:02; 32,8671875; 32,234375; 36,2890625; 36,3359375; 36,65625; 36,359375; 36,5078125; 32,1171875
202; 2023/10/10; 17:13:12; 32,8671875; 32,171875; 36,2890625; 36,3203125; 36,625; 36,3515625; 36,5; 32,046875
203; 2023/10/10; 17:13:22; 32,796875; 32,171875; 36,265625; 36,28125; 36,5859375; 36,3203125; 36,4453125; 32,0390625
204; 2023/10/10; 17:13:32; 32,765625; 32,140625; 36,21875; 36,25; 36,5546875; 36,265625; 36,421875; 32,015625
205; 2023/10/10; 17:13:42; 32,75; 32,1171875; 36,21875; 36,2578125; 36,546875; 36,265625; 36,4140625; 31,9921875
206; 2023/10/10; 17:13:52; 32,734375; 32,0859375; 36,2109375; 36,21875; 36,53125; 36,2578125; 36,375; 31,9765625
207; 2023/10/10; 17:14:02; 32,6953125; 32,046875; 36,171875; 36,1875; 36,5078125; 36,2109375; 36,359375; 31,953125
208; 2023/10/10; 17:14:12; 32,6640625; 32,046875; 36,140625; 36,1796875; 36,484375; 36,203125; 36,3203125; 31,9296875
209; 2023/10/10; 17:14:22; 32,65625; 32,0546875; 36,1328125; 36,140625; 36,4453125; 36,15625; 36,3203125; 31,9140625
210; 2023/10/10; 17:14:32; 32,65625; 32,0234375; 36,109375; 36,125; 36,421875; 36,1484375; 36,3046875; 31,890625
211; 2023/10/10; 17:14:42; 32,640625; 32,015625; 36,09375; 36,109375; 36,3828125; 36,109375; 36,2734375; 31,875
212; 2023/10/10; 17:14:52; 32,625; 31,9921875; 36,078125; 36,078125; 36,3984375; 36,1015625; 36,2734375; 31,859375
213; 2023/10/10; 17:15:02; 32,6015625; 31,96875; 36,0703125; 36,046875; 36,3515625; 36,078125; 36,2421875; 31,84375
214; 2023/10/10; 17:15:12; 32,5859375; 31,9609375; 36,046875; 36,03125; 36,375; 36,09375; 36,2421875; 31,8203125
215; 2023/10/10; 17:15:22; 32,5703125; 31,9453125; 36,0390625; 36,0234375; 36,3359375; 36,0546875; 36,2109375; 31,8046875
216; 2023/10/10; 17:15:32; 32,53125; 31,921875; 36,015625; 36,0390625; 36,3046875; 36,0390625; 36,1875; 31,78125
217; 2023/10/10; 17:15:42; 32,5390625; 31,9140625; 36,0078125; 36,0390625; 36,3046875; 36,03125; 36,1640625; 31,7734375
218; 2023/10/10; 17:15:52; 32,5; 31,890625; 35,984375; 35,9921875; 36,2734375; 36,0; 36,1796875; 31,75
219; 2023/10/10; 17:16:02; 32,484375; 31,8828125; 35,9765625; 35,96875; 36,2421875; 36,0078125; 36,1640625; 31,7421875
220; 2023/10/10; 17:16:12; 32,5; 31,8671875; 35,9609375; 35,9609375; 36,2890625; 36,0078125; 36,1484375; 31,7265625
221; 2023/10/10; 17:16:22; 32,4375; 31,859375; 35,9453125; 35,9453125; 36,2109375; 35,984375; 36,125; 31,71875
222; 2023/10/10; 17:16:32; 32,421875; 31,84375; 35,921875; 35,9296875; 36,2265625; 35,9765625; 36,125; 31,703125
223; 2023/10/10; 17:16:42; 32,3984375; 31,828125; 35,9140625; 35,921875; 36,2109375; 35,9453125; 36,109375; 31,6796875
224; 2023/10/10; 17:16:52; 32,421875; 31,8203125; 35,9140625; 35,90625; 36,203125; 35,9375; 36,09375; 31,671875
225; 2023/10/10; 17:17:02; 32,40625; 31,796875; 35,890625; 35,8984375; 36,1796875; 35,9375; 36,078125; 31,6484375
226; 2023/10/10; 17:17:12; 32,40625; 31,7890625; 35,890625; 35,875; 36,1796875; 35,9140625; 36,0703125; 31,640625
227; 2023/10/10; 17:17:22; 32,3828125; 31,78125; 35,8671875; 35,859375; 36,140625; 35,8984375; 36,0625; 31,6328125
228; 2023/10/10; 17:17:32; 32,34375; 31,7734375; 35,8515625; 35,859375; 36,140625; 35,8828125; 36,046875; 31,6171875
229; 2023/10/10; 17:17:42; 32,34375; 31,765625; 35,84375; 35,8515625; 36,1328125; 35,875; 36,0390625; 31,6015625
230; 2023/10/10; 17:17:52; 32,3359375; 31,75; 35,8359375; 35,84375; 36,1328125; 35,859375; 36,0234375; 31,5859375
231; 2023/10/10; 17:18:02; 32,328125; 31,7421875; 35,8203125; 35,8203125; 36,1171875; 35,8515625; 36,015625; 31,59375
232; 2023/10/10; 17:18:12; 32,3125; 31,734375; 35,8125; 35,8203125; 36,1015625; 35,8359375; 36,0; 31,5703125
233; 2023/10/10; 17:18:22; 32,296875; 31,7265625; 35,8046875; 35,8125; 36,09375; 35,8359375; 36,0; 31,5703125
234; 2023/10/10; 17:18:32; 32,3046875; 31,7109375; 35,796875; 35,796875; 36,09375; 35,828125; 35,984375; 31,5546875
235; 2023/10/10; 17:18:42; 32,296875; 31,703125; 35,7734375; 35,78125; 36,0859375; 35,8125; 35,984375; 31,5546875
236; 2023/10/10; 17:18:52; 32,2578125; 31,6953125; 35,765625; 35,7734375; 36,078125; 35,8046875; 35,9609375; 31,5390625
237; 2023/10/10; 17:19:02; 32,25; 31,6796875; 35,75; 35,765625; 36,0703125; 35,796875; 35,9453125; 31,53125
238; 2023/10/10; 17:19:12; 32,2421875; 31,6796875; 35,7421875; 35,7578125; 36,046875; 35,78125; 35,9453125; 31,5234375
239; 2023/10/10; 17:19:22; 32,234375; 31,671875; 35,7421875; 35,75; 36,0390625; 35,7734375; 35,9453125; 31,5078125
240; 2023/10/10; 17:19:32; 32,2734375; 31,6640625; 35,7265625; 35,7421875; 36,0390625; 35,765625; 35,9296875; 31,515625
241; 2023/10/10; 17:19:42; 32,265625; 31,6484375; 35,71875; 35,7265625; 36,03125; 35,7578125; 35,921875; 31,5078125
242; 2023/10/10; 17:19:52; 32,203125; 31,640625; 35,7109375; 35,7265625; 36,0234375; 35,75; 35,9140625; 31,46875
243; 2023/10/10; 17:20:02; 32,21875; 31,640625; 35,7109375; 35,7109375; 36,015625; 35,75; 35,9140625; 31,4609375
244; 2023/10/10; 17:20:12; 32,203125; 31,6328125; 35,6953125; 35,71875; 36,015625; 35,7421875; 35,8984375; 31,4453125
245; 2023/10/10; 17:20:22; 32,2265625; 31,6171875; 35,6875; 35,7109375; 36,0078125; 35,734375; 35,890625; 31,4296875
246; 2023/10/10; 17:20:32; 32,203125; 31,609375; 35,6875; 35,703125; 36,0; 35,734375; 35,8828125; 31,4296875
247; 2023/10/10; 17:20:42; 32,1640625; 31,6015625; 35,6796875; 35,6953125; 35,984375; 35,7265625; 35,875; 31,40625
248; 2023/10/10; 17:20:52; 32,1953125; 31,6484375; 35,671875; 35,6875; 36,0; 35,71875; 35,8828125; 31,421875
249; 2023/10/10; 17:21:02; 32,4140625; 32,3828125; 35,796875; 35,84375; 36,1953125; 35,9453125; 36,0625; 31,7265625
250; 2023/10/10; 17:21:12; 32,6640625; 33,0234375; 35,9296875; 36,015625; 36,3671875; 36,09375; 36,203125; 32,0703125
251; 2023/10/10; 17:21:22; 32,9453125; 33,46875; 36,0625; 36,1484375; 36,5625; 36,265625; 36,34375; 32,3359375
252; 2023/10/10; 17:21:32; 33,1796875; 33,8828125; 36,1796875; 36,3359375; 36,6796875; 36,4296875; 36,46875; 32,6328125
253; 2023/10/10; 17:21:42; 33,265625; 33,765625; 36,2265625; 36,40625; 36,671875; 36,4375; 36,53125; 32,734375
254; 2023/10/10; 17:21:52; 33,203125; 33,4375; 36,2421875; 36,3515625; 36,640625; 36,3828125; 36,46875; 32,6328125
255; 2023/10/10; 17:22:02; 33,1484375; 33,203125; 36,21875; 36,34375; 36,6171875; 36,34375; 36,4453125; 32,53125
256; 2023/10/10; 17:22:12; 33,09375; 33,0546875; 36,2734375; 36,328125; 36,6171875; 36,328125; 36,46875; 32,4921875
257; 2023/10/10; 17:22:22; 33,0703125; 32,9453125; 36,2734375; 36,296875; 36,6171875; 36,3515625; 36,4921875; 32,4375
258; 2023/10/10; 17:22:32; 33,03125; 32,8671875; 36,25; 36,3203125; 36,625; 36,34375; 36,4609375; 32,34375
259; 2023/10/10; 17:22:42; 32,9921875; 32,5859375; 36,1484375; 36,265625; 36,4921875; 36,2734375; 36,3671875; 32,2421875
260; 2023/10/10; 17:22:52; 32,8828125; 32,453125; 36,1015625; 36,2109375; 36,4609375; 36,21875; 36,296875; 32,1640625
261; 2023/10/10; 17:23:02; 32,8203125; 32,28125; 36,0390625; 36,1484375; 36,3828125; 36,1484375; 36,25; 32,078125
262; 2023/10/10; 17:23:12; 32,7265625; 32,171875; 35,9765625; 36,125; 36,3203125; 36,09375; 36,1875; 31,984375
263; 2023/10/10; 17:23:22; 32,6953125; 32,0546875; 35,9296875; 36,046875; 36,265625; 36,0546875; 36,140625; 31,9375
264; 2023/10/10; 17:23:32; 32,609375; 31,9921875; 35,875; 35,9765625; 36,1796875; 35,9765625; 36,078125; 31,875
265; 2023/10/10; 17:23:42; 32,5546875; 31,921875; 35,8203125; 35,9296875; 36,1484375; 35,9140625; 36,0234375; 31,8046875
266; 2023/10/10; 17:23:52; 32,5; 31,8515625; 35,765625; 35,8671875; 36,109375; 35,859375; 35,9765625; 31,75
267; 2023/10/10; 17:24:02; 32,4609375; 31,8046875; 35,7109375; 35,8125; 36,0546875; 35,8203125; 35,9296875; 31,703125
268; 2023/10/10; 17:24:12; 32,3828125; 31,734375; 35,6640625; 35,7578125; 36,0078125; 35,765625; 35,875; 31,640625
269; 2023/10/10; 17:24:22; 32,359375; 31,6875; 35,6171875; 35,71875; 35,9609375; 35,71875; 35,8359375; 31,6015625
270; 2023/10/10; 17:24:32; 32,3046875; 31,609375; 35,5625; 35,65625; 35,9140625; 35,671875; 35,7734375; 31,546875
271; 2023/10/10; 17:24:42; 32,265625; 31,5703125; 35,5234375; 35,6171875; 35,875; 35,625; 35,734375; 31,515625
272; 2023/10/10; 17:24:52; 32,21875; 31,5234375; 35,4375; 35,5625; 35,828125; 35,578125; 35,6953125; 31,4453125
273; 2023/10/10; 17:25:02; 32,2109375; 31,484375; 35,4140625; 35,53125; 35,78125; 35,53125; 35,65625; 31,390625
274; 2023/10/10; 17:25:12; 32,125; 31,3984375; 35,3828125; 35,5; 35,7421875; 35,4921875; 35,59375; 31,3359375
275; 2023/10/10; 17:25:22; 32,1015625; 31,34375; 35,3515625; 35,421875; 35,7109375; 35,4453125; 35,5546875; 31,2890625
276; 2023/10/10; 17:25:32; 32,0859375; 31,3125; 35,3125; 35,3671875; 35,6796875; 35,3984375; 35,515625; 31,2890625
277; 2023/10/10; 17:25:42; 32,0546875; 31,296875; 35,2734375; 35,3359375; 35,6171875; 35,328125; 35,46875; 31,2421875
278; 2023/10/10; 17:25:52; 32,015625; 31,25; 35,2421875; 35,3125; 35,5859375; 35,296875; 35,4453125; 31,1953125
279; 2023/10/10; 17:26:02; 31,9765625; 31,2109375; 35,2265625; 35,2890625; 35,53125; 35,2734375; 35,3828125; 31,1953125
280; 2023/10/10; 17:26:12; 31,953125; 31,1640625; 35,1640625; 35,2421875; 35,5078125; 35,2421875; 35,3671875; 31,1640625
281; 2023/10/10; 17:26:22; 31,9296875; 31,15625; 35,1796875; 35,203125; 35,4453125; 35,21875; 35,34375; 31,140625
282; 2023/10/10; 17:26:32; 31,8984375; 31,1484375; 35,1328125; 35,171875; 35,4375; 35,1875; 35,3046875; 31,1015625
283; 2023/10/10; 17:26:42; 31,8671875; 31,109375; 35,0625; 35,1484375; 35,3984375; 35,1640625; 35,28125; 31,0546875
284; 2023/10/10; 17:26:52; 31,84375; 31,0703125; 35,0703125; 35,109375; 35,375; 35,125; 35,2734375; 31,03125
285; 2023/10/10; 17:27:02; 31,828125; 31,0546875; 35,0390625; 35,078125; 35,359375; 35,109375; 35,21875; 31,0234375
286; 2023/10/10; 17:27:12; 31,796875; 31,03125; 35,0078125; 35,0546875; 35,34375; 35,0703125; 35,2109375; 31,0078125
287; 2023/10/10; 17:27:22; 31,765625; 31,0; 34,96875; 35,0390625; 35,3046875; 35,078125; 35,1953125; 30,96875
288; 2023/10/10; 17:27:32; 31,75; 30,9609375; 34,9765625; 35,015625; 35,28125; 35,0078125; 35,1640625; 30,9296875
289; 2023/10/10; 17:27:42; 31,71875; 30,9453125; 34,9296875; 35,0; 35,2578125; 34,9921875; 35,140625; 30,9140625
290; 2023/10/10; 17:27:52; 31,6953125; 30,9140625; 34,9140625; 34,984375; 35,2421875; 34,9609375; 35,1015625; 30,8828125
291; 2023/10/10; 17:28:02; 31,6796875; 30,890625; 34,8671875; 34,921875; 35,21875; 34,9375; 35,0703125; 30,890625
292; 2023/10/10; 17:28:12; 31,671875; 30,875; 34,8828125; 34,8984375; 35,2109375; 34,9296875; 35,0546875; 30,84375
293; 2023/10/10; 17:28:22; 31,6484375; 30,8671875; 34,8359375; 34,890625; 35,1640625; 34,8984375; 35,046875; 30,84375
294; 2023/10/10; 17:28:32; 31,609375; 30,828125; 34,8203125; 34,890625; 35,1484375; 34,8828125; 35,0; 30,828125
295; 2023/10/10; 17:28:42; 31,5859375; 30,796875; 34,7734375; 34,84375; 35,109375; 34,8515625; 34,9921875; 30,8046875
296; 2023/10/10; 17:28:52; 31,5625; 30,8046875; 34,8046875; 34,8203125; 35,109375; 34,8359375; 35,015625; 30,78125
297; 2023/10/10; 17:29:02; 31,546875; 30,796875; 34,75; 34,8125; 35,09375; 34,84375; 34,96875; 30,75
298; 2023/10/10; 17:29:12; 31,515625; 30,765625; 34,765625; 34,8046875; 35,0390625; 34,7890625; 34,9453125; 30,7421875
299; 2023/10/10; 17:29:22; 31,5; 30,75; 34,75; 34,7734375; 35,046875; 34,796875; 34,9296875; 30,71875
300; 2023/10/10; 17:29:32; 31,46875; 30,765625; 34,734375; 34,7578125; 35,0546875; 34,7890625; 34,8828125; 30,71875
301; 2023/10/10; 17:29:42; 31,4609375; 30,7578125; 34,7265625; 34,75; 35,0; 34,734375; 34,8671875; 30,7109375
302; 2023/10/10; 17:29:52; 31,4375; 30,71875; 34,703125; 34,7578125; 34,9921875; 34,7265625; 34,859375; 30,6796875
303; 2023/10/10; 17:30:02; 31,453125; 30,6796875; 34,6796875; 34,734375; 34,9609375; 34,7265625; 34,8359375; 30,6796875
304; 2023/10/10; 17:30:12; 31,40625; 30,6796875; 34,671875; 34,6875; 34,9375; 34,734375; 34,859375; 30,703125
305; 2023/10/10; 17:30:22; 31,40625; 30,671875; 34,65625; 34,703125; 34,9296875; 34,6875; 34,8359375; 30,640625
306; 2023/10/10; 17:30:32; 31,4140625; 30,6953125; 34,6328125; 34,6875; 34,9375; 34,6953125; 34,8203125; 30,65625
307; 2023/10/10; 17:30:42; 31,3828125; 30,671875; 34,625; 34,6640625; 34,90625; 34,6953125; 34,8046875; 30,640625
308; 2023/10/10; 17:30:52; 31,3984375; 30,65625; 34,6171875; 34,65625; 34,8828125; 34,65625; 34,78125; 30,6328125
309; 2023/10/10; 17:31:02; 31,359375; 30,640625; 34,609375; 34,640625; 34,875; 34,671875; 34,7890625; 30,625
310; 2023/10/10; 17:31:12; 31,34375; 30,625; 34,59375; 34,625; 34,859375; 34,6328125; 34,765625; 30,6015625
311; 2023/10/10; 17:31:22; 31,3203125; 30,6171875; 34,578125; 34,609375; 34,8671875; 34,6171875; 34,7578125; 30,59375
312; 2023/10/10; 17:31:32; 31,3515625; 30,609375; 34,5703125; 34,6015625; 34,8671875; 34,59375; 34,734375; 30,5859375
313; 2023/10/10; 17:31:42; 31,34375; 30,59375; 34,546875; 34,59375; 34,8203125; 34,6171875; 34,7265625; 30,5859375
314; 2023/10/10; 17:31:52; 31,3125; 30,5859375; 34,5390625; 34,5703125; 34,84375; 34,578125; 34,71875; 30,578125
315; 2023/10/10; 17:32:02; 31,3203125; 30,5859375; 34,546875; 34,5703125; 34,8046875; 34,5703125; 34,7109375; 30,5625
316; 2023/10/10; 17:32:12; 31,3125; 30,5703125; 34,53125; 34,5546875; 34,7890625; 34,5546875; 34,6953125; 30,546875
317; 2023/10/10; 17:32:22; 31,296875; 30,5703125; 34,5078125; 34,5390625; 34,796875; 34,5625; 34,6953125; 30,5390625
318; 2023/10/10; 17:32:32; 31,28125; 30,5625; 34,5; 34,53125; 34,7890625; 34,546875; 34,671875; 30,5234375
319; 2023/10/10; 17:32:42; 31,2421875; 30,546875; 34,484375; 34,5234375; 34,7890625; 34,5390625; 34,6640625; 30,5234375
320; 2023/10/10; 17:32:52; 31,2578125; 30,5390625; 34,4921875; 34,5078125; 34,7734375; 34,53125; 34,6640625; 30,515625
321; 2023/10/10; 17:33:02; 31,2578125; 30,5234375; 34,4765625; 34,5078125; 34,75; 34,5234375; 34,6484375; 30,515625
322; 2023/10/10; 17:33:12; 31,2109375; 30,5234375; 34,4609375; 34,5; 34,75; 34,5; 34,640625; 30,5078125
323; 2023/10/10; 17:33:22; 31,21875; 30,515625; 34,4609375; 34,484375; 34,75; 34,5078125; 34,6328125; 30,5
324; 2023/10/10; 17:33:32; 31,203125; 30,5; 34,4453125; 34,484375; 34,734375; 34,484375; 34,625; 30,46875
325; 2023/10/10; 17:33:42; 31,2265625; 30,4921875; 34,4296875; 34,46875; 34,7265625; 34,4765625; 34,6171875; 30,46875
326; 2023/10/10; 17:33:52; 31,2265625; 30,484375; 34,4296875; 34,453125; 34,71875; 34,46875; 34,59375; 30,46875
327; 2023/10/10; 17:34:02; 31,1953125; 30,484375; 34,40625; 34,453125; 34,703125; 34,4609375; 34,59375; 30,453125
328; 2023/10/10; 17:34:12; 31,203125; 30,484375; 34,3984375; 34,4375; 34,703125; 34,4453125; 34,578125; 30,453125
329; 2023/10/10; 17:34:22; 31,171875; 30,4609375; 34,3984375; 34,4296875; 34,6875; 34,4453125; 34,59375; 30,453125
330; 2023/10/10; 17:34:32; 31,1640625; 30,4609375; 34,3828125; 34,421875; 34,6796875; 34,4296875; 34,5546875; 30,4375
331; 2023/10/10; 17:34:42; 31,171875; 30,453125; 34,375; 34,4140625; 34,6796875; 34,421875; 34,5546875; 30,4296875
332; 2023/10/10; 17:34:52; 31,1484375; 30,453125; 34,375; 34,4140625; 34,6640625; 34,421875; 34,546875; 30,421875
333; 2023/10/10; 17:35:02; 31,1328125; 30,4453125; 34,3671875; 34,40625; 34,65625; 34,40625; 34,5546875; 30,421875
334; 2023/10/10; 17:35:12; 31,171875; 30,4375; 34,3671875; 34,390625; 34,65625; 34,4140625; 34,5390625; 30,4140625
335; 2023/10/10; 17:35:22; 31,1328125; 30,4375; 34,3515625; 34,3828125; 34,640625; 34,3984375; 34,53125; 30,40625
336; 2023/10/10; 17:35:32; 31,1484375; 30,4296875; 34,34375; 34,375; 34,640625; 34,3984375; 34,53125; 30,3984375
337; 2023/10/10; 17:35:42; 31,125; 30,4140625; 34,3359375; 34,375; 34,6328125; 34,3828125; 34,515625; 30,40625
338; 2023/10/10; 17:35:52; 31,1484375; 30,4140625; 34,328125; 34,3671875; 34,640625; 34,3828125; 34,515625; 30,390625
339; 2023/10/10; 17:36:02; 31,09375; 30,40625; 34,3203125; 34,3515625; 34,625; 34,3828125; 34,5078125; 30,3828125
340; 2023/10/10; 17:36:12; 31,0859375; 30,40625; 34,3203125; 34,359375; 34,6171875; 34,3671875; 34,5; 30,375
341; 2023/10/10; 17:36:22; 31,0703125; 30,40625; 34,3125; 34,34375; 34,6015625; 34,359375; 34,4921875; 30,375
342; 2023/10/10; 17:36:32; 31,1015625; 30,390625; 34,3046875; 34,3515625; 34,59375; 34,3515625; 34,484375; 30,3671875
343; 2023/10/10; 17:36:42; 31,09375; 30,390625; 34,3046875; 34,3359375; 34,59375; 34,3515625; 34,484375; 30,3671875
344; 2023/10/10; 17:36:52; 31,078125; 30,3828125; 34,296875; 34,328125; 34,5859375; 34,3359375; 34,4609375; 30,359375
345; 2023/10/10; 17:37:02; 31,0703125; 30,375; 34,296875; 34,3203125; 34,5859375; 34,3359375; 34,4609375; 30,3515625
346; 2023/10/10; 17:37:12; 31,0546875; 30,3828125; 34,2890625; 34,328125; 34,5859375; 34,3203125; 34,46875; 30,34375
347; 2023/10/10; 17:37:22; 31,0390625; 30,3671875; 34,2890625; 34,3125; 34,578125; 34,3203125; 34,453125; 30,3515625
348; 2023/10/10; 17:37:32; 31,0625; 30,3671875; 34,2734375; 34,3046875; 34,5625; 34,3203125; 34,4375; 30,34375
349; 2023/10/10; 17:37:42; 31,0625; 30,3671875; 34,28125; 34,296875; 34,5546875; 34,3046875; 34,4453125; 30,3359375
350; 2023/10/10; 17:37:52; 31,03125; 30,3515625; 34,2578125; 34,296875; 34,546875; 34,3046875; 34,4296875; 30,3203125
351; 2023/10/10; 17:38:02; 31,0390625; 30,359375; 34,25; 34,2890625; 34,5625; 34,3046875; 34,4296875; 30,3203125
352; 2023/10/10; 17:38:12; 31,0234375; 30,3515625; 34,25; 34,28125; 34,546875; 34,3046875; 34,421875; 30,3046875
353; 2023/10/10; 17:38:22; 31,0234375; 30,3515625; 34,234375; 34,28125; 34,5390625; 34,2890625; 34,4140625; 30,3046875
354; 2023/10/10; 17:38:32; 31,0234375; 30,3203125; 34,2421875; 34,2734375; 34,5390625; 34,28125; 34,421875; 30,3046875
355; 2023/10/10; 17:38:42; 31,015625; 30,34375; 34,2265625; 34,2734375; 34,5390625; 34,28125; 34,40625; 30,2890625
356; 2023/10/10; 17:38:52; 31,0078125; 30,328125; 34,203125; 34,265625; 34,53125; 34,28125; 34,40625; 30,3046875
357; 2023/10/10; 17:39:02; 31,015625; 30,328125; 34,2109375; 34,2578125; 34,5234375; 34,2734375; 34,3984375; 30,296875
358; 2023/10/10; 17:39:12; 31,0; 30,3203125; 34,203125; 34,2578125; 34,5234375; 34,2734375; 34,390625; 30,296875
359; 2023/10/10; 17:39:22; 30,9921875; 30,3203125; 34,203125; 34,25; 34,5234375; 34,265625; 34,3984375; 30,296875
360; 2023/10/10; 17:39:32; 31,0078125; 30,3046875; 34,1953125; 34,2421875; 34,515625; 34,265625; 34,390625; 30,28125
361; 2023/10/10; 17:39:42; 31,015625; 30,3125; 34,1796875; 34,2421875; 34,5078125; 34,25; 34,3828125; 30,28125
362; 2023/10/10; 17:39:52; 31,015625; 30,3046875; 34,1875; 34,234375; 34,5078125; 34,2578125; 34,375; 30,265625
363; 2023/10/10; 17:40:02; 30,9765625; 30,296875; 34,1796875; 34,234375; 34,5078125; 34,25; 34,375; 30,265625
364; 2023/10/10; 17:40:12; 30,9609375; 30,296875; 34,171875; 34,234375; 34,5; 34,2421875; 34,375; 30,2578125
365; 2023/10/10; 17:40:22; 30,96875; 30,2890625; 34,1640625; 34,21875; 34,4921875; 34,25; 34,3671875; 30,265625
366; 2023/10/10; 17:40:32; 30,984375; 30,2890625; 34,1875; 34,2265625; 34,5; 34,2421875; 34,3671875; 30,2578125
367; 2023/10/10; 17:40:42; 30,9765625; 30,296875; 34,1796875; 34,21875; 34,4921875; 34,2421875; 34,3671875; 30,2578125
368; 2023/10/10; 17:40:52; 30,9765625; 30,2890625; 34,1796875; 34,21875; 34,484375; 34,2265625; 34,359375; 30,2578125
369; 2023/10/10; 17:41:02; 30,9609375; 30,2890625; 34,1640625; 34,21875; 34,484375; 34,2265625; 34,359375; 30,25
370; 2023/10/10; 17:41:12; 30,9609375; 30,28125; 34,1484375; 34,2109375; 34,4765625; 34,2265625; 34,359375; 30,25
371; 2023/10/10; 17:41:22; 30,9609375; 30,28125; 34,140625; 34,2109375; 34,4765625; 34,234375; 34,3515625; 30,2421875
372; 2023/10/10; 17:41:32; 30,953125; 30,28125; 34,1484375; 34,2109375; 34,46875; 34,21875; 34,3515625; 30,25
373; 2023/10/10; 17:41:42; 30,9765625; 30,2734375; 34,140625; 34,203125; 34,4609375; 34,2109375; 34,34375; 30,234375
374; 2023/10/10; 17:41:52; 30,9453125; 30,2734375; 34,1328125; 34,1953125; 34,4609375; 34,21875; 34,3515625; 30,234375
375; 2023/10/10; 17:42:02; 30,984375; 30,265625; 34,09375; 34,1953125; 34,4609375; 34,203125; 34,328125; 30,234375
376; 2023/10/10; 17:42:12; 30,9375; 30,2734375; 34,1328125; 34,1953125; 34,4609375; 34,1953125; 34,3359375; 30,2265625
377; 2023/10/10; 17:42:22; 30,9765625; 30,2578125; 34,1328125; 34,1875; 34,453125; 34,2109375; 34,328125; 30,2265625
378; 2023/10/10; 17:42:32; 30,9296875; 30,265625; 34,1171875; 34,1953125; 34,453125; 34,1953125; 34,3203125; 30,234375
379; 2023/10/10; 17:42:42; 30,953125; 30,2578125; 34,1171875; 34,1796875; 34,4375; 34,1953125; 34,328125; 30,234375
380; 2023/10/10; 17:42:52; 30,9375; 30,2578125; 34,109375; 34,1796875; 34,4375; 34,1875; 34,328125; 30,21875
381; 2023/10/10; 17:43:02; 30,9296875; 30,25; 34,1015625; 34,1796875; 34,4296875; 34,1875; 34,328125; 30,21875
382; 2023/10/10; 17:43:12; 30,9453125; 30,2578125; 34,1015625; 34,171875; 34,4296875; 34,1796875; 34,3203125; 30,21875
383; 2023/10/10; 17:43:22; 30,9375; 30,25; 34,1171875; 34,1796875; 34,421875; 34,1796875; 34,3125; 30,2109375
384; 2023/10/10; 17:43:32; 30,921875; 30,25; 34,109375; 34,1640625; 34,4375; 34,1796875; 34,3125; 30,2109375
385; 2023/10/10; 17:43:42; 30,921875; 30,25; 34,1015625; 34,1640625; 34,4296875; 34,1796875; 34,3125; 30,21875
386; 2023/10/10; 17:43:52; 30,90625; 30,25; 34,0859375; 34,171875; 34,4140625; 34,1640625; 34,3125; 30,2109375
387; 2023/10/10; 17:44:02; 30,9375; 30,2421875; 34,09375; 34,1640625; 34,421875; 34,171875; 34,2890625; 30,2109375
388; 2023/10/10; 17:44:12; 30,9453125; 30,2421875; 34,109375; 34,1640625; 34,421875; 34,1640625; 34,3125; 30,2109375
389; 2023/10/10; 17:44:22; 30,8984375; 30,2421875; 34,078125; 34,1640625; 34,421875; 34,171875; 34,3046875; 30,203125
390; 2023/10/10; 17:44:32; 30,921875; 30,2421875; 34,0859375; 34,15625; 34,4140625; 34,1640625; 34,3125; 30,203125
391; 2023/10/10; 17:44:42; 30,9296875; 30,234375; 34,0859375; 34,15625; 34,4140625; 34,15625; 34,2890625; 30,1953125
392; 2023/10/10; 17:44:52; 30,9375; 30,234375; 34,0703125; 34,140625; 34,4140625; 34,15625; 34,28125; 30,203125
