Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
1586; 2023/10/10; 21:03:53; 0; 62; 0; 0; 2359; 41; 22; 6
1587; 2023/10/10; 21:04:03; 0; 62; 0; 0; 2678; 48; 22; 7
1588; 2023/10/10; 21:04:13; 1; 62; 0; 0; 2652; 46; 22; 7
1589; 2023/10/10; 21:04:23; 0; 62; 0; 0; 2632; 45; 22; 7
1590; 2023/10/10; 21:04:33; 0; 62; 0; 0; 2542; 48; 22; 7
1591; 2023/10/10; 21:04:43; 1048575; 62; 0; 0; 2544; 46; 22; 7
1592; 2023/10/10; 21:04:53; 0; 62; 0; 0; 2517; 44; 22; 7
1593; 2023/10/10; 21:05:03; 0; 62; 0; 0; 2361; 43; 22; 6
1594; 2023/10/10; 21:05:13; 0; 62; 0; 0; 2528; 46; 22; 7
1595; 2023/10/10; 21:05:23; 0; 62; 0; 0; 2546; 45; 22; 7
1596; 2023/10/10; 21:05:33; 1048575; 62; 0; 0; 2530; 48; 22; 7
1597; 2023/10/10; 21:05:43; 0; 62; 0; 0; 2525; 46; 22; 7
1598; 2023/10/10; 21:05:53; 0; 52; 0; 0; 2527; 44; 22; 7
1599; 2023/10/10; 21:06:03; 0; 52; 0; 0; 2562; 48; 22; 7
1600; 2023/10/10; 21:06:13; 1048575; 52; 0; 0; 2431; 43; 22; 6
1601; 2023/10/10; 21:06:23; 0; 62; 0; 0; 2628; 44; 22; 7
1602; 2023/10/10; 21:06:33; 1048575; 62; 0; 0; 2682; 47; 22; 7
1603; 2023/10/10; 21:06:43; 0; 63; 0; 0; 2706; 47; 22; 7
1604; 2023/10/10; 21:06:53; 0; 63; 0; 0; 2705; 46; 22; 7
1605; 2023/10/10; 21:07:03; 0; 63; 0; 0; 2657; 47; 22; 7
1606; 2023/10/10; 21:07:13; 0; 62; 0; 0; 2664; 49; 22; 7
1607; 2023/10/10; 21:07:23; 1048575; 62; 0; 0; 2358; 42; 22; 6
1608; 2023/10/10; 21:07:33; 0; 62; 0; 0; 2529; 49; 22; 7
1609; 2023/10/10; 21:07:43; 1048575; 62; 0; 0; 2508; 49; 22; 7
1610; 2023/10/10; 21:07:53; 0; 62; 0; 0; 2546; 45; 22; 7
1611; 2023/10/10; 21:08:03; 1048574; 62; 0; 0; 2528; 47; 22; 7
1612; 2023/10/10; 21:08:13; 0; 62; 0; 0; 2507; 47; 22; 7
1613; 2023/10/10; 21:08:23; 1048575; 62; 0; 0; 2532; 45; 22; 7
1614; 2023/10/10; 21:08:33; 1048575; 62; 0; 0; 2427; 41; 22; 6
1615; 2023/10/10; 21:08:43; 1048575; 62; 0; 0; 2550; 47; 22; 7
1616; 2023/10/10; 21:08:53; 1; 63; 0; 0; 2584; 44; 22; 7
1617; 2023/10/10; 21:09:03; 1048575; 62; 0; 0; 2615; 48; 22; 7
1618; 2023/10/10; 21:09:13; 1048575; 62; 0; 0; 2675; 47; 22; 7
1619; 2023/10/10; 21:09:23; 0; 62; 0; 0; 2705; 44; 22; 7
1620; 2023/10/10; 21:09:33; 0; 62; 0; 0; 2704; 47; 22; 7
1621; 2023/10/10; 21:09:43; 1048575; 62; 0; 0; 2440; 41; 22; 6
1622; 2023/10/10; 21:09:53; 1048575; 62; 0; 0; 2656; 45; 22; 7
1623; 2023/10/10; 21:10:03; 1048575; 62; 0; 0; 2649; 48; 22; 7
1624; 2023/10/10; 21:10:13; 1048575; 62; 0; 0; 2653; 46; 22; 7
1625; 2023/10/10; 21:10:23; 1048575; 62; 0; 0; 2530; 45; 22; 7
1626; 2023/10/10; 21:10:33; 1048574; 52; 0; 0; 2487; 47; 22; 7
1627; 2023/10/10; 21:10:43; 1048575; 52; 0; 0; 2489; 46; 22; 7
1628; 2023/10/10; 21:10:53; 1048575; 52; 0; 0; 2309; 41; 22; 6
1629; 2023/10/10; 21:11:03; 0; 63; 0; 0; 2556; 47; 22; 7
1630; 2023/10/10; 21:11:13; 1048574; 63; 0; 0; 2602; 48; 22; 7
1631; 2023/10/10; 21:11:23; 0; 62; 0; 0; 2697; 47; 22; 7
1632; 2023/10/10; 21:11:33; 1048575; 63; 0; 0; 2650; 48; 22; 7
1633; 2023/10/10; 21:11:43; 0; 63; 0; 0; 2692; 49; 22; 7
1634; 2023/10/10; 21:11:53; 1048575; 63; 0; 0; 2694; 45; 22; 7
1635; 2023/10/10; 21:12:03; 0; 62; 0; 0; 2527; 41; 22; 6
1636; 2023/10/10; 21:12:13; 0; 62; 0; 0; 2684; 48; 22; 7
1637; 2023/10/10; 21:12:23; 1048575; 62; 0; 0; 2666; 45; 22; 7
1638; 2023/10/10; 21:12:33; 1048575; 62; 0; 0; 2713; 47; 22; 7
1639; 2023/10/10; 21:12:43; 0; 62; 0; 0; 2507; 48; 22; 7
1640; 2023/10/10; 21:12:53; 1048574; 62; 0; 0; 2530; 46; 22; 7
1641; 2023/10/10; 21:13:03; 0; 62; 0; 0; 2531; 45; 22; 7
1642; 2023/10/10; 21:13:13; 0; 62; 0; 0; 2357; 43; 22; 6
1643; 2023/10/10; 21:13:23; 0; 62; 0; 0; 2508; 45; 22; 7
1644; 2023/10/10; 21:13:33; 1048575; 62; 0; 0; 2529; 45; 22; 7
1645; 2023/10/10; 21:13:43; 0; 62; 0; 0; 2543; 47; 22; 7
1646; 2023/10/10; 21:13:53; 0; 62; 0; 0; 2553; 46; 22; 7
1647; 2023/10/10; 21:14:03; 0; 62; 0; 0; 2572; 45; 22; 7
1648; 2023/10/10; 21:14:13; 1048575; 62; 0; 0; 2600; 48; 22; 7
1649; 2023/10/10; 21:14:23; 1048575; 62; 0; 0; 2527; 45; 22; 6
1650; 2023/10/10; 21:14:33; 1048575; 62; 0; 0; 2524; 48; 22; 7
1651; 2023/10/10; 21:14:43; 1048575; 62; 0; 0; 2694; 47; 22; 7
1652; 2023/10/10; 21:14:53; 1048575; 62; 0; 0; 2684; 48; 22; 7
1653; 2023/10/10; 21:15:03; 1048575; 62; 0; 0; 2674; 44; 22; 7
1654; 2023/10/10; 21:15:13; 1048575; 52; 0; 0; 2609; 47; 22; 7
1655; 2023/10/10; 21:15:23; 1048575; 52; 0; 0; 2552; 48; 22; 7
1656; 2023/10/10; 21:15:33; 1048575; 52; 0; 0; 2380; 44; 22; 6
1657; 2023/10/10; 21:15:43; 1048575; 62; 0; 0; 2586; 47; 22; 7
1658; 2023/10/10; 21:15:53; 0; 62; 0; 0; 2548; 50; 22; 7
1659; 2023/10/10; 21:16:03; 0; 62; 0; 0; 2530; 46; 22; 7
1660; 2023/10/10; 21:16:13; 1048575; 63; 0; 0; 2536; 45; 22; 7
1661; 2023/10/10; 21:16:23; 1048575; 62; 0; 0; 2549; 48; 22; 7
1662; 2023/10/10; 21:16:33; 1048575; 62; 0; 0; 2540; 46; 22; 7
1663; 2023/10/10; 21:16:43; 1048575; 62; 0; 0; 2440; 41; 22; 6
1664; 2023/10/10; 21:16:53; 1048575; 62; 0; 0; 2538; 48; 22; 7
1665; 2023/10/10; 21:17:03; 1048575; 62; 0; 0; 2589; 45; 22; 7
1666; 2023/10/10; 21:17:13; 0; 62; 0; 0; 2592; 45; 22; 7
1667; 2023/10/10; 21:17:23; 0; 62; 0; 0; 2664; 48; 22; 7
1668; 2023/10/10; 21:17:33; 0; 62; 0; 0; 2622; 45; 22; 7
1669; 2023/10/10; 21:17:43; 1048575; 62; 0; 0; 2707; 45; 22; 7
1670; 2023/10/10; 21:17:53; 0; 62; 0; 0; 2539; 45; 22; 6
1671; 2023/10/10; 21:18:03; 0; 62; 0; 0; 2695; 46; 22; 7
1672; 2023/10/10; 21:18:13; 0; 62; 0; 0; 2706; 48; 22; 7
1673; 2023/10/10; 21:18:23; 0; 62; 0; 0; 2691; 48; 22; 7
1674; 2023/10/10; 21:18:33; 0; 62; 0; 0; 2693; 45; 22; 7
1675; 2023/10/10; 21:18:43; 0; 62; 0; 0; 2687; 47; 22; 7
1676; 2023/10/10; 21:18:53; 1048575; 62; 0; 0; 2660; 48; 22; 7
1677; 2023/10/10; 21:19:03; 1048575; 62; 0; 0; 2358; 42; 22; 6
1678; 2023/10/10; 21:19:13; 1048575; 62; 0; 0; 2525; 47; 22; 7
1679; 2023/10/10; 21:19:23; 1048575; 62; 0; 0; 2509; 47; 22; 7
1680; 2023/10/10; 21:19:33; 1048575; 62; 0; 0; 2542; 45; 22; 7
1681; 2023/10/10; 21:19:43; 0; 62; 0; 0; 2593; 47; 22; 7
1682; 2023/10/10; 21:19:53; 1048575; 52; 0; 0; 2553; 48; 22; 7
1683; 2023/10/10; 21:20:03; 1048575; 52; 0; 0; 2581; 47; 22; 7
1684; 2023/10/10; 21:20:13; 1048575; 52; 0; 0; 2426; 41; 22; 6
1685; 2023/10/10; 21:20:23; 0; 62; 0; 0; 2606; 49; 22; 7
1686; 2023/10/10; 21:20:33; 0; 62; 0; 0; 2558; 46; 22; 7
1687; 2023/10/10; 21:20:43; 1048575; 62; 0; 0; 2554; 45; 22; 7
1688; 2023/10/10; 21:20:53; 0; 62; 0; 0; 2572; 48; 22; 7
1689; 2023/10/10; 21:21:03; 1048575; 62; 0; 0; 2575; 46; 22; 7
1690; 2023/10/10; 21:21:13; 1048575; 62; 0; 0; 2596; 45; 22; 7
1691; 2023/10/10; 21:21:23; 0; 62; 0; 0; 2366; 44; 22; 6
1692; 2023/10/10; 21:21:33; 0; 63; 0; 0; 2705; 47; 22; 7
1693; 2023/10/10; 21:21:43; 0; 62; 0; 0; 2691; 45; 22; 7
1694; 2023/10/10; 21:21:53; 0; 62; 0; 0; 2685; 47; 22; 7
1695; 2023/10/10; 21:22:03; 1048575; 62; 0; 0; 2691; 46; 22; 7
1696; 2023/10/10; 21:22:13; 1048575; 62; 0; 0; 2672; 45; 22; 7
1697; 2023/10/10; 21:22:23; 0; 62; 0; 0; 2663; 48; 22; 7
1698; 2023/10/10; 21:22:33; 1048575; 62; 0; 0; 2377; 44; 22; 6
1699; 2023/10/10; 21:22:43; 1048575; 62; 0; 0; 2547; 45; 22; 7
1700; 2023/10/10; 21:22:53; 0; 62; 0; 0; 2511; 47; 22; 7
1701; 2023/10/10; 21:23:03; 0; 62; 0; 0; 2530; 48; 22; 7
1702; 2023/10/10; 21:23:13; 1048575; 62; 0; 0; 2509; 44; 22; 7
1703; 2023/10/10; 21:23:23; 1048575; 62; 0; 0; 2527; 47; 22; 7
1704; 2023/10/10; 21:23:33; 1048575; 62; 0; 0; 2539; 48; 22; 7
1705; 2023/10/10; 21:23:43; 1048575; 62; 0; 0; 2416; 42; 22; 6
1706; 2023/10/10; 21:23:53; 0; 62; 0; 0; 2618; 46; 22; 7
1707; 2023/10/10; 21:24:03; 0; 62; 0; 0; 2610; 48; 22; 7
1708; 2023/10/10; 21:24:13; 0; 62; 0; 0; 2598; 46; 22; 7
1709; 2023/10/10; 21:24:23; 1048575; 62; 0; 0; 2689; 46; 22; 7
1710; 2023/10/10; 21:24:33; 0; 62; 0; 0; 2742; 50; 22; 7
1711; 2023/10/10; 21:24:43; 0; 52; 0; 0; 2710; 47; 22; 7
1712; 2023/10/10; 21:24:53; 0; 52; 0; 0; 2313; 41; 22; 6
1713; 2023/10/10; 21:25:03; 0; 56; 0; 0; 2669; 49; 22; 7
1714; 2023/10/10; 21:25:13; 0; 63; 0; 0; 2649; 46; 22; 7
1715; 2023/10/10; 21:25:23; 1048575; 63; 0; 0; 2686; 47; 22; 7
1716; 2023/10/10; 21:25:33; 0; 62; 0; 0; 2527; 48; 22; 7
1717; 2023/10/10; 21:25:43; 0; 63; 0; 0; 2551; 46; 22; 7
1718; 2023/10/10; 21:25:53; 1048575; 62; 0; 0; 2548; 45; 22; 7
1719; 2023/10/10; 21:26:03; 1048575; 62; 0; 0; 2358; 44; 22; 6
1720; 2023/10/10; 21:26:13; 1048575; 62; 0; 0; 2529; 48; 22; 7
1721; 2023/10/10; 21:26:23; 1; 62; 0; 0; 2527; 45; 22; 7
1722; 2023/10/10; 21:26:33; 1048575; 62; 0; 0; 2543; 47; 22; 7
1723; 2023/10/10; 21:26:43; 1048575; 62; 0; 0; 2584; 47; 22; 7
1724; 2023/10/10; 21:26:53; 1048575; 62; 0; 0; 2580; 45; 22; 7
1725; 2023/10/10; 21:27:03; 0; 62; 0; 0; 2608; 47; 22; 7
1726; 2023/10/10; 21:27:13; 1048575; 62; 0; 0; 2498; 44; 22; 6
1727; 2023/10/10; 21:27:23; 0; 62; 0; 0; 2667; 45; 22; 7
1728; 2023/10/10; 21:27:33; 0; 62; 0; 0; 2695; 47; 22; 7
1729; 2023/10/10; 21:27:43; 0; 62; 0; 0; 2684; 47; 22; 7
1730; 2023/10/10; 21:27:53; 1048575; 62; 0; 0; 2669; 45; 22; 7
1731; 2023/10/10; 21:28:03; 0; 62; 0; 0; 2691; 47; 22; 7
1732; 2023/10/10; 21:28:13; 1048575; 62; 0; 0; 2663; 48; 22; 7
1733; 2023/10/10; 21:28:23; 1048575; 62; 0; 0; 2419; 44; 22; 6
1734; 2023/10/10; 21:28:33; 0; 62; 0; 0; 2651; 47; 22; 7
1735; 2023/10/10; 21:28:43; 1048575; 62; 0; 0; 2557; 50; 22; 7
1736; 2023/10/10; 21:28:53; 1048575; 62; 0; 0; 2514; 48; 22; 7
1737; 2023/10/10; 21:29:03; 0; 62; 0; 0; 2526; 45; 22; 7
1738; 2023/10/10; 21:29:13; 0; 62; 0; 0; 2545; 49; 22; 7
1739; 2023/10/10; 21:29:23; 1048575; 52; 0; 0; 2469; 47; 22; 7
1740; 2023/10/10; 21:29:33; 0; 52; 0; 0; 2374; 42; 22; 6
1741; 2023/10/10; 21:29:43; 1048575; 52; 0; 0; 2492; 48; 22; 7
1742; 2023/10/10; 21:29:53; 0; 63; 0; 0; 2513; 47; 22; 7
1743; 2023/10/10; 21:30:03; 1048575; 63; 0; 0; 2573; 45; 22; 7
1744; 2023/10/10; 21:30:13; 0; 63; 0; 0; 2555; 47; 22; 7
1745; 2023/10/10; 21:30:23; 0; 63; 0; 0; 2581; 48; 22; 7
1746; 2023/10/10; 21:30:33; 0; 63; 0; 0; 2629; 45; 22; 7
1747; 2023/10/10; 21:30:43; 1048575; 62; 0; 0; 2518; 41; 22; 6
1748; 2023/10/10; 21:30:53; 0; 62; 0; 0; 2647; 49; 22; 7
1749; 2023/10/10; 21:31:03; 1048575; 62; 0; 0; 2663; 45; 22; 7
1750; 2023/10/10; 21:31:13; 1048575; 62; 0; 0; 2673; 47; 22; 7
1751; 2023/10/10; 21:31:23; 1048575; 62; 0; 0; 2730; 49; 22; 7
1752; 2023/10/10; 21:31:33; 0; 62; 0; 0; 2692; 47; 22; 7
1753; 2023/10/10; 21:31:43; 1048575; 62; 0; 0; 2712; 47; 22; 7
1754; 2023/10/10; 21:31:53; 0; 62; 0; 0; 2518; 44; 22; 6
1755; 2023/10/10; 21:32:03; 1048575; 62; 0; 0; 2676; 47; 22; 7
1756; 2023/10/10; 21:32:13; 1048575; 62; 0; 0; 2692; 45; 22; 7
1757; 2023/10/10; 21:32:23; 1048575; 62; 0; 0; 2701; 48; 22; 7
1758; 2023/10/10; 21:32:33; 0; 62; 0; 0; 2659; 48; 22; 7
1759; 2023/10/10; 21:32:43; 1048575; 62; 0; 0; 2692; 46; 22; 7
1760; 2023/10/10; 21:32:53; 1048575; 62; 0; 0; 2671; 48; 22; 7
1761; 2023/10/10; 21:33:03; 0; 62; 0; 0; 2357; 46; 22; 6
1762; 2023/10/10; 21:33:13; 1048574; 62; 0; 0; 2722; 46; 22; 7
1763; 2023/10/10; 21:33:23; 1048575; 62; 0; 0; 2530; 45; 22; 7
1764; 2023/10/10; 21:33:33; 1048575; 62; 0; 0; 2533; 48; 22; 7
1765; 2023/10/10; 21:33:43; 0; 62; 0; 0; 2576; 45; 22; 7
1766; 2023/10/10; 21:33:53; 1048575; 62; 0; 0; 2564; 45; 22; 7
1767; 2023/10/10; 21:34:03; 0; 62; 0; 0; 2557; 48; 22; 7
1768; 2023/10/10; 21:34:13; 1048575; 52; 0; 0; 2317; 41; 22; 6
1769; 2023/10/10; 21:34:23; 1048575; 52; 0; 0; 2534; 46; 22; 7
1770; 2023/10/10; 21:34:33; 0; 52; 0; 0; 2508; 48; 22; 7
1771; 2023/10/10; 21:34:43; 1048575; 63; 0; 0; 2611; 48; 22; 7
1772; 2023/10/10; 21:34:53; 1048575; 63; 0; 0; 2589; 45; 22; 7
1773; 2023/10/10; 21:35:03; 1048575; 63; 0; 0; 2652; 47; 22; 7
1774; 2023/10/10; 21:35:13; 1048575; 63; 0; 0; 2619; 48; 22; 7
1775; 2023/10/10; 21:35:23; 1048575; 63; 0; 0; 2539; 42; 22; 6
1776; 2023/10/10; 21:35:33; 0; 62; 0; 0; 2650; 47; 22; 7
1777; 2023/10/10; 21:35:43; 0; 62; 0; 0; 2704; 48; 22; 7
1778; 2023/10/10; 21:35:53; 0; 62; 0; 0; 2714; 45; 22; 7
1779; 2023/10/10; 21:36:03; 0; 62; 0; 0; 2694; 45; 22; 7
1780; 2023/10/10; 21:36:13; 0; 62; 0; 0; 2672; 48; 22; 7
1781; 2023/10/10; 21:36:23; 1048575; 62; 0; 0; 2660; 47; 22; 7
1782; 2023/10/10; 21:36:33; 0; 62; 0; 0; 2382; 41; 22; 6
1783; 2023/10/10; 21:36:43; 1048575; 62; 0; 0; 2669; 48; 22; 7
1784; 2023/10/10; 21:36:53; 0; 62; 0; 0; 2596; 48; 22; 7
1785; 2023/10/10; 21:37:03; 0; 62; 0; 0; 2619; 47; 22; 7
1786; 2023/10/10; 21:37:13; 0; 62; 0; 0; 2593; 47; 22; 7
1787; 2023/10/10; 21:37:23; 0; 62; 0; 0; 2558; 50; 22; 7
1788; 2023/10/10; 21:37:33; 1048575; 62; 0; 0; 2555; 46; 22; 7
1789; 2023/10/10; 21:37:43; 1048575; 62; 0; 0; 2377; 41; 22; 6
1790; 2023/10/10; 21:37:53; 0; 62; 0; 0; 2524; 48; 22; 7
1791; 2023/10/10; 21:38:03; 1048575; 62; 0; 0; 2578; 46; 22; 7
1792; 2023/10/10; 21:38:13; 0; 62; 0; 0; 2565; 45; 22; 7
1793; 2023/10/10; 21:38:23; 0; 62; 0; 0; 2578; 48; 22; 7
1794; 2023/10/10; 21:38:33; 0; 62; 0; 0; 2605; 47; 22; 7
1795; 2023/10/10; 21:38:43; 1048575; 62; 0; 0; 2579; 45; 22; 7
1796; 2023/10/10; 21:38:53; 0; 62; 0; 0; 2509; 43; 22; 6
1797; 2023/10/10; 21:39:03; 0; 52; 0; 0; 2596; 47; 22; 7
1798; 2023/10/10; 21:39:13; 0; 52; 0; 0; 2625; 48; 22; 7
1799; 2023/10/10; 21:39:23; 0; 52; 0; 0; 2641; 47; 22; 7
1800; 2023/10/10; 21:39:33; 1048575; 63; 0; 0; 2692; 48; 22; 7
1801; 2023/10/10; 21:39:43; 1048575; 63; 0; 0; 2695; 45; 22; 7
1802; 2023/10/10; 21:39:53; 1048575; 63; 0; 0; 2680; 45; 22; 7
1803; 2023/10/10; 21:40:03; 1048575; 63; 0; 0; 2381; 44; 22; 6
1804; 2023/10/10; 21:40:13; 1048575; 62; 0; 0; 2548; 46; 22; 7
1805; 2023/10/10; 21:40:23; 1048575; 62; 0; 0; 2548; 44; 22; 7
1806; 2023/10/10; 21:40:33; 1048575; 62; 0; 0; 2522; 48; 22; 7
1807; 2023/10/10; 21:40:43; 1048575; 62; 0; 0; 2533; 47; 22; 7
1808; 2023/10/10; 21:40:53; 1048575; 62; 0; 0; 2555; 45; 22; 7
1809; 2023/10/10; 21:41:03; 0; 62; 0; 0; 2545; 47; 22; 7
1810; 2023/10/10; 21:41:13; 0; 62; 0; 0; 2363; 44; 22; 6
1811; 2023/10/10; 21:41:23; 0; 62; 0; 0; 2698; 48; 22; 7
1812; 2023/10/10; 21:41:33; 0; 62; 0; 0; 2588; 47; 22; 7
1813; 2023/10/10; 21:41:43; 0; 62; 0; 0; 2662; 49; 22; 7
1814; 2023/10/10; 21:41:53; 1048575; 62; 0; 0; 2600; 46; 22; 7
1815; 2023/10/10; 21:42:03; 1048575; 62; 0; 0; 2652; 45; 22; 7
1816; 2023/10/10; 21:42:13; 1048575; 62; 0; 0; 2686; 48; 22; 7
1817; 2023/10/10; 21:42:23; 0; 62; 0; 0; 2531; 43; 22; 6
1818; 2023/10/10; 21:42:33; 1048575; 62; 0; 0; 2699; 45; 22; 7
1819; 2023/10/10; 21:42:43; 1048575; 62; 0; 0; 2691; 48; 22; 7
1820; 2023/10/10; 21:42:53; 1048575; 62; 0; 0; 2712; 46; 22; 7
1821; 2023/10/10; 21:43:03; 0; 62; 0; 0; 2680; 45; 22; 7
1822; 2023/10/10; 21:43:13; 0; 62; 0; 0; 2689; 47; 22; 7
1823; 2023/10/10; 21:43:23; 1048575; 62; 0; 0; 2692; 47; 22; 7
1824; 2023/10/10; 21:43:33; 0; 62; 0; 0; 2362; 42; 22; 6
1825; 2023/10/10; 21:43:43; 1048575; 62; 0; 0; 2529; 44; 22; 7
1826; 2023/10/10; 21:43:53; 0; 52; 0; 0; 2634; 48; 22; 7
1827; 2023/10/10; 21:44:03; 0; 52; 0; 0; 2536; 46; 22; 7
1828; 2023/10/10; 21:44:13; 0; 52; 0; 0; 2487; 45; 22; 7
1829; 2023/10/10; 21:44:23; 0; 63; 0; 0; 2529; 48; 22; 7
1830; 2023/10/10; 21:44:33; 1048575; 63; 0; 0; 2535; 47; 22; 7
1831; 2023/10/10; 21:44:43; 1048574; 63; 0; 0; 2365; 41; 22; 6
1832; 2023/10/10; 21:44:53; 0; 62; 0; 0; 2513; 47; 22; 7
1833; 2023/10/10; 21:45:03; 1048575; 63; 0; 0; 2552; 48; 22; 7
1834; 2023/10/10; 21:45:13; 1048575; 62; 0; 0; 2525; 45; 22; 7
1835; 2023/10/10; 21:45:23; 1048575; 62; 0; 0; 2559; 47; 22; 7
1836; 2023/10/10; 21:45:33; 1048575; 62; 0; 0; 2605; 48; 22; 7
1837; 2023/10/10; 21:45:43; 1048575; 62; 0; 0; 2619; 47; 22; 7
1838; 2023/10/10; 21:45:53; 1048575; 62; 0; 0; 2486; 42; 22; 6
1839; 2023/10/10; 21:46:03; 0; 62; 0; 0; 2635; 49; 22; 7
1840; 2023/10/10; 21:46:13; 1048574; 62; 0; 0; 2612; 45; 22; 7
1841; 2023/10/10; 21:46:23; 1048575; 62; 0; 0; 2640; 45; 22; 7
1842; 2023/10/10; 21:46:33; 1048575; 62; 0; 0; 2691; 48; 22; 7
1843; 2023/10/10; 21:46:43; 0; 62; 0; 0; 2689; 47; 22; 7
1844; 2023/10/10; 21:46:53; 0; 62; 0; 0; 2700; 45; 22; 7
1845; 2023/10/10; 21:47:03; 0; 62; 0; 0; 2524; 44; 22; 6
1846; 2023/10/10; 21:47:13; 1048575; 62; 0; 0; 2697; 47; 22; 7
1847; 2023/10/10; 21:47:23; 1048575; 62; 0; 0; 2672; 45; 22; 7
1848; 2023/10/10; 21:47:33; 1048575; 62; 0; 0; 2537; 45; 22; 7
1849; 2023/10/10; 21:47:43; 0; 62; 0; 0; 2536; 49; 22; 7
1850; 2023/10/10; 21:47:53; 0; 62; 0; 0; 2544; 46; 22; 7
1851; 2023/10/10; 21:48:03; 1048575; 62; 0; 0; 2529; 45; 22; 7
1852; 2023/10/10; 21:48:13; 1048575; 62; 0; 0; 2362; 44; 22; 6
1853; 2023/10/10; 21:48:23; 1048575; 62; 0; 0; 2511; 45; 22; 7
1854; 2023/10/10; 21:48:33; 1048575; 62; 0; 0; 2517; 44; 22; 7
1855; 2023/10/10; 21:48:43; 0; 52; 0; 0; 2482; 48; 22; 7
1856; 2023/10/10; 21:48:53; 1048575; 52; 0; 0; 2517; 47; 22; 7
1857; 2023/10/10; 21:49:03; 0; 52; 0; 0; 2508; 45; 22; 7
1858; 2023/10/10; 21:49:13; 1048575; 63; 0; 0; 2627; 48; 22; 7
1859; 2023/10/10; 21:49:23; 1048575; 63; 0; 0; 2472; 44; 22; 6
1860; 2023/10/10; 21:49:33; 1048575; 63; 0; 0; 2690; 45; 22; 7
1861; 2023/10/10; 21:49:43; 1048575; 63; 0; 0; 2715; 47; 22; 7
1862; 2023/10/10; 21:49:53; 0; 62; 0; 0; 2700; 48; 22; 7
1863; 2023/10/10; 21:50:03; 0; 62; 0; 0; 2698; 47; 22; 7
1864; 2023/10/10; 21:50:13; 0; 62; 0; 0; 2759; 49; 22; 7
1865; 2023/10/10; 21:50:23; 1048575; 62; 0; 0; 2737; 49; 22; 7
1866; 2023/10/10; 21:50:33; 1048575; 62; 0; 0; 2362; 43; 22; 6
1867; 2023/10/10; 21:50:43; 1048575; 62; 0; 0; 2527; 49; 22; 7
1868; 2023/10/10; 21:50:53; 0; 62; 0; 0; 2551; 49; 22; 7
1869; 2023/10/10; 21:51:03; 0; 62; 0; 0; 2529; 46; 22; 7
1870; 2023/10/10; 21:51:13; 0; 62; 0; 0; 2513; 44; 22; 7
1871; 2023/10/10; 21:51:23; 1048575; 62; 0; 0; 2536; 48; 22; 7
1872; 2023/10/10; 21:51:33; 0; 62; 0; 0; 2538; 47; 22; 7
1873; 2023/10/10; 21:51:43; 0; 62; 0; 0; 2458; 41; 22; 6
1874; 2023/10/10; 21:51:53; 1048575; 62; 0; 0; 2566; 47; 22; 7
1875; 2023/10/10; 21:52:03; 0; 62; 0; 0; 2638; 48; 22; 7
1876; 2023/10/10; 21:52:13; 0; 62; 0; 0; 2628; 45; 22; 7
1877; 2023/10/10; 21:52:23; 0; 62; 0; 0; 2602; 48; 22; 7
1878; 2023/10/10; 21:52:33; 0; 62; 0; 0; 2575; 46; 22; 7
1879; 2023/10/10; 21:52:43; 0; 62; 0; 0; 2696; 46; 22; 7
1880; 2023/10/10; 21:52:53; 1048575; 62; 0; 0; 2501; 41; 22; 6
1881; 2023/10/10; 21:53:03; 1048575; 62; 0; 0; 2702; 49; 22; 7
1882; 2023/10/10; 21:53:13; 1048575; 62; 0; 0; 2652; 46; 22; 7
1883; 2023/10/10; 21:53:23; 1048575; 62; 0; 0; 2516; 45; 22; 7
1884; 2023/10/10; 21:53:33; 0; 52; 0; 0; 2507; 48; 22; 7
1885; 2023/10/10; 21:53:43; 1048575; 52; 0; 0; 2495; 48; 22; 7
1886; 2023/10/10; 21:53:53; 1048575; 52; 0; 0; 2505; 45; 22; 7
1887; 2023/10/10; 21:54:03; 0; 63; 0; 0; 2438; 42; 22; 6
1888; 2023/10/10; 21:54:13; 1048575; 62; 0; 0; 2705; 47; 22; 7
1889; 2023/10/10; 21:54:23; 1048574; 62; 0; 0; 2600; 46; 22; 7
1890; 2023/10/10; 21:54:33; 0; 62; 0; 0; 2644; 48; 22; 7
1891; 2023/10/10; 21:54:43; 1048575; 63; 0; 0; 2639; 48; 22; 7
1892; 2023/10/10; 21:54:53; 1048575; 62; 0; 0; 2630; 46; 22; 7
1893; 2023/10/10; 21:55:03; 0; 62; 0; 0; 2608; 49; 22; 7
1894; 2023/10/10; 21:55:13; 1; 62; 0; 0; 2530; 45; 22; 6
1895; 2023/10/10; 21:55:23; 1048575; 62; 0; 0; 2700; 46; 22; 7
1896; 2023/10/10; 21:55:33; 1048575; 62; 0; 0; 2678; 45; 22; 7
1897; 2023/10/10; 21:55:43; 1048575; 62; 0; 0; 2689; 48; 22; 7
1898; 2023/10/10; 21:55:53; 1048575; 62; 0; 0; 2518; 46; 22; 7
1899; 2023/10/10; 21:56:03; 1048575; 62; 0; 0; 2658; 45; 22; 7
1900; 2023/10/10; 21:56:13; 0; 62; 0; 0; 2531; 48; 22; 7
