Line;Date;Time;PD0 (V);PD1 (V);PD2 (V);PD3 (V);PD4 (V);PD5 (degC)
1012;2023/10/10;19:28:12;4018;12;11;11;11;12
1013;2023/10/10;19:28:22;4016;12;11;11;11;11
1014;2023/10/10;19:28:32;4016;12;11;11;11;12
1015;2023/10/10;19:28:42;4017;12;11;12;11;11
1016;2023/10/10;19:28:52;4019;12;11;11;11;12
1017;2023/10/10;19:29:02;4015;12;11;11;11;11
1018;2023/10/10;19:29:12;4017;12;11;11;11;12
1019;2023/10/10;19:29:22;4017;12;11;11;11;12
1020;2023/10/10;19:29:32;4016;12;11;11;11;12
1021;2023/10/10;19:29:42;4015;12;11;11;11;12
1022;2023/10/10;19:29:52;4018;12;11;11;11;11
1023;2023/10/10;19:30:02;4017;12;11;11;11;11
1024;2023/10/10;19:30:12;4018;12;11;12;11;12
1025;2023/10/10;19:30:22;4015;12;11;11;11;12
1026;2023/10/10;19:30:32;4016;12;11;11;11;11
1027;2023/10/10;19:30:42;4017;12;11;11;11;12
1028;2023/10/10;19:30:52;4015;12;11;11;11;11
1029;2023/10/10;19:31:02;4017;12;11;11;11;12
1030;2023/10/10;19:31:12;4020;12;11;11;11;12
1031;2023/10/10;19:31:22;4018;12;11;11;11;11
1032;2023/10/10;19:31:32;4016;12;11;11;11;11
1033;2023/10/10;19:31:42;4018;12;11;11;11;12
1034;2023/10/10;19:31:52;4018;12;11;11;11;11
1035;2023/10/10;19:32:02;4019;12;11;11;12;12
1036;2023/10/10;19:32:12;4017;11;11;11;11;12
1037;2023/10/10;19:32:22;4016;12;11;11;11;12
1038;2023/10/10;19:32:32;4016;12;11;11;11;11
1039;2023/10/10;19:32:42;4018;12;11;11;11;11
1040;2023/10/10;19:32:52;4018;11;11;11;11;11
1041;2023/10/10;19:33:02;4018;12;11;11;11;12
1042;2023/10/10;19:33:12;4019;12;11;12;11;11
1043;2023/10/10;19:33:22;4020;12;11;11;11;12
1044;2023/10/10;19:33:32;4017;12;11;11;11;12
1045;2023/10/10;19:33:42;4018;12;11;11;11;12
1046;2023/10/10;19:33:52;4019;12;11;11;11;12
1047;2023/10/10;19:34:02;4018;12;11;11;11;12
1048;2023/10/10;19:34:12;4018;12;11;11;11;12
1049;2023/10/10;19:34:22;4015;12;11;11;11;12
1050;2023/10/10;19:34:32;4018;12;11;11;11;12
1051;2023/10/10;19:34:42;4015;12;11;11;11;12
1052;2023/10/10;19:34:52;4019;12;11;11;11;12
1053;2023/10/10;19:35:02;4018;12;11;11;11;11
1054;2023/10/10;19:35:12;4017;12;11;11;11;12
1055;2023/10/10;19:35:22;4017;11;11;11;11;12
1056;2023/10/10;19:35:32;4017;12;11;11;11;11
1057;2023/10/10;19:35:42;4018;12;11;11;11;12
1058;2023/10/10;19:35:52;4017;12;11;11;11;11
1059;2023/10/10;19:36:02;4016;12;11;12;11;11
1060;2023/10/10;19:36:12;4017;12;11;11;11;12
1061;2023/10/10;19:36:22;4019;12;11;11;11;11
1062;2023/10/10;19:36:32;4018;12;11;11;11;12
1063;2023/10/10;19:36:42;4017;12;11;11;11;11
1064;2023/10/10;19:36:52;4018;12;11;11;11;11
1065;2023/10/10;19:37:02;4017;11;11;11;11;12
1066;2023/10/10;19:37:12;4017;12;11;11;11;12
1067;2023/10/10;19:37:22;4016;12;11;11;11;11
1068;2023/10/10;19:37:32;4018;12;11;11;11;11
1069;2023/10/10;19:37:42;4017;12;11;11;11;12
1070;2023/10/10;19:37:52;4017;12;11;11;11;12
1071;2023/10/10;19:38:02;4019;12;11;11;11;11
1072;2023/10/10;19:38:12;4017;12;11;11;11;11
1073;2023/10/10;19:38:22;4016;12;11;11;11;12
1074;2023/10/10;19:38:32;4015;12;11;11;11;11
1075;2023/10/10;19:38:42;4017;12;11;11;11;11
1076;2023/10/10;19:38:52;4017;12;11;11;11;11
1077;2023/10/10;19:39:02;4017;12;11;11;11;12
1078;2023/10/10;19:39:12;4018;12;11;11;11;12
1079;2023/10/10;19:39:22;4018;12;11;11;11;12
1080;2023/10/10;19:39:32;4018;12;11;11;11;12
1081;2023/10/10;19:39:42;4019;12;11;11;11;11
1082;2023/10/10;19:39:52;4018;12;11;11;11;12
1083;2023/10/10;19:40:02;4019;12;11;11;11;11
1084;2023/10/10;19:40:12;4019;12;11;11;11;11
1085;2023/10/10;19:40:22;4017;12;11;11;11;12
1086;2023/10/10;19:40:32;4017;12;11;11;11;12
1087;2023/10/10;19:40:42;4019;12;11;11;11;12
1088;2023/10/10;19:40:52;4017;12;11;11;11;12
1089;2023/10/10;19:41:02;4019;12;11;11;11;12
1090;2023/10/10;19:41:12;4016;12;11;11;11;12
1091;2023/10/10;19:41:22;4017;12;11;11;11;12
1092;2023/10/10;19:41:32;4017;12;11;11;11;12
1093;2023/10/10;19:41:42;4016;12;11;11;11;11
1094;2023/10/10;19:41:52;4016;12;11;11;11;12
1095;2023/10/10;19:42:02;4018;12;11;11;11;12
1096;2023/10/10;19:42:12;4016;12;11;11;11;11
1097;2023/10/10;19:42:22;4017;12;11;11;11;12
1098;2023/10/10;19:42:32;4017;12;11;11;11;12
1099;2023/10/10;19:42:42;4017;12;11;11;11;12
1100;2023/10/10;19:42:52;4017;12;11;11;11;12
1101;2023/10/10;19:43:02;4017;12;11;11;11;12
1102;2023/10/10;19:43:12;4018;12;11;11;11;12
1103;2023/10/10;19:43:22;4018;12;11;11;11;12
1104;2023/10/10;19:43:32;4018;12;11;11;11;12
1105;2023/10/10;19:43:42;4018;12;11;11;11;11
1106;2023/10/10;19:43:52;4017;12;11;12;11;11
1107;2023/10/10;19:44:02;4017;12;11;11;11;12
1108;2023/10/10;19:44:12;4017;12;11;11;11;12
1109;2023/10/10;19:44:22;4019;12;11;11;11;12
1110;2023/10/10;19:44:32;4015;12;11;11;11;12
1111;2023/10/10;19:44:42;4017;12;11;11;11;11
1112;2023/10/10;19:44:52;4015;12;11;11;11;12
1113;2023/10/10;19:45:02;4018;12;11;11;11;12
1114;2023/10/10;19:45:12;4018;12;11;11;11;12
1115;2023/10/10;19:45:22;4019;12;11;11;11;12
1116;2023/10/10;19:45:32;4018;12;11;11;11;12
1117;2023/10/10;19:45:42;4017;12;11;11;11;12
1118;2023/10/10;19:45:52;4017;12;11;11;11;12
1119;2023/10/10;19:46:02;4017;12;11;11;11;12
1120;2023/10/10;19:46:12;4016;12;11;11;11;11
1121;2023/10/10;19:46:22;4017;12;11;11;11;11
1122;2023/10/10;19:46:32;4018;12;11;11;11;12
1123;2023/10/10;19:46:42;4017;12;11;11;11;12
1124;2023/10/10;19:46:52;4017;12;11;11;11;12
1125;2023/10/10;19:47:02;4017;12;11;11;11;11
1126;2023/10/10;19:47:12;4017;12;11;11;11;12
1127;2023/10/10;19:47:22;4017;12;11;11;11;12
1128;2023/10/10;19:47:32;4018;12;11;12;12;12
1129;2023/10/10;19:47:42;4018;12;11;11;11;11
1130;2023/10/10;19:47:52;4017;12;11;11;11;12
1131;2023/10/10;19:48:02;4018;12;11;11;11;12
1132;2023/10/10;19:48:12;4015;12;11;11;11;12
1133;2023/10/10;19:48:22;4016;12;11;11;11;12
1134;2023/10/10;19:48:32;4015;12;11;11;11;12
1135;2023/10/10;19:48:42;4017;12;11;11;11;12
1136;2023/10/10;19:48:52;4017;12;11;11;11;12
1137;2023/10/10;19:49:02;4017;12;11;11;11;11
1138;2023/10/10;19:49:12;4018;12;11;11;11;11
1139;2023/10/10;19:49:22;4017;12;11;11;11;11
1140;2023/10/10;19:49:32;4019;12;11;11;11;12
1141;2023/10/10;19:49:42;4018;12;11;11;11;12
1142;2023/10/10;19:49:52;4019;12;11;11;11;12
1143;2023/10/10;19:50:02;4017;12;11;11;11;12
1144;2023/10/10;19:50:12;4017;12;11;11;11;12
1145;2023/10/10;19:50:22;4018;11;11;11;11;12
1146;2023/10/10;19:50:32;4017;11;11;11;11;11
1147;2023/10/10;19:50:42;4017;12;11;11;11;12
1148;2023/10/10;19:50:52;4018;12;11;11;11;12
1149;2023/10/10;19:51:02;4016;12;11;11;11;12
1150;2023/10/10;19:51:12;4018;12;11;11;11;12
1151;2023/10/10;19:51:22;4018;12;11;11;11;12
1152;2023/10/10;19:51:32;4017;12;11;11;11;12
1153;2023/10/10;19:51:42;4018;12;11;11;11;12
1154;2023/10/10;19:51:52;4017;12;11;11;11;12
1155;2023/10/10;19:52:02;4019;12;11;12;11;12
1156;2023/10/10;19:52:12;4017;12;11;11;11;12
1157;2023/10/10;19:52:22;4015;12;11;11;11;12
1158;2023/10/10;19:52:32;4021;12;11;11;11;11
1159;2023/10/10;19:52:42;4017;12;11;11;11;11
1160;2023/10/10;19:52:52;4017;12;11;11;11;11
1161;2023/10/10;19:53:02;4018;12;11;11;11;12
1162;2023/10/10;19:53:12;4016;12;11;11;11;12
1163;2023/10/10;19:53:22;4017;12;11;11;11;12
1164;2023/10/10;19:53:32;4018;12;11;11;11;12
1165;2023/10/10;19:53:42;4017;12;11;11;12;12
1166;2023/10/10;19:53:52;4017;12;11;11;11;12
1167;2023/10/10;19:54:02;4017;12;11;11;11;12
1168;2023/10/10;19:54:12;4017;12;11;11;11;12
1169;2023/10/10;19:54:22;4017;12;11;11;11;12
1170;2023/10/10;19:54:32;4016;12;11;11;11;11
1171;2023/10/10;19:54:42;4018;12;11;11;11;12
1172;2023/10/10;19:54:52;4019;12;11;11;11;12
1173;2023/10/10;19:55:02;4017;12;11;11;11;11
1174;2023/10/10;19:55:12;4017;12;11;11;11;11
1175;2023/10/10;19:55:22;4018;12;11;11;11;12
1176;2023/10/10;19:55:32;4017;12;11;11;11;11
1177;2023/10/10;19:55:42;4017;12;11;11;11;11
1178;2023/10/10;19:55:52;4019;12;11;11;11;12
1179;2023/10/10;19:56:02;4017;12;11;11;11;12
1180;2023/10/10;19:56:12;4018;12;11;11;11;11
1181;2023/10/10;19:56:22;4017;12;11;11;11;11
1182;2023/10/10;19:56:32;4017;12;11;11;11;11
1183;2023/10/10;19:56:42;4017;12;11;11;11;11
1184;2023/10/10;19:56:52;4017;12;11;11;11;12
1185;2023/10/10;19:57:02;4017;12;11;11;11;11
1186;2023/10/10;19:57:12;4018;12;11;11;11;12
1187;2023/10/10;19:57:22;4017;11;11;11;11;12
1188;2023/10/10;19:57:32;4018;12;11;11;11;12
1189;2023/10/10;19:57:42;4015;12;11;11;11;12
1190;2023/10/10;19:57:52;4017;12;11;11;11;12
1191;2023/10/10;19:58:02;4019;12;11;11;11;12
1192;2023/10/10;19:58:12;4019;12;11;12;11;11
1193;2023/10/10;19:58:22;4017;12;11;11;11;12
1194;2023/10/10;19:58:32;4018;12;11;11;11;12
1195;2023/10/10;19:58:42;4018;12;11;11;11;11
1196;2023/10/10;19:58:52;4016;12;11;11;11;12
1197;2023/10/10;19:59:02;4017;12;11;11;11;11
1198;2023/10/10;19:59:12;4018;12;11;11;11;12
1199;2023/10/10;19:59:22;4019;12;11;11;11;11
1200;2023/10/10;19:59:32;4020;12;11;11;11;11
1201;2023/10/10;19:59:42;4016;12;11;12;11;12
1202;2023/10/10;19:59:52;4015;12;11;11;11;12
1203;2023/10/10;20:00:02;4017;12;11;11;11;12
1204;2023/10/10;20:00:12;4017;12;11;11;12;12
1205;2023/10/10;20:00:22;4016;12;11;11;11;12
1206;2023/10/10;20:00:32;4017;12;11;11;11;12
1207;2023/10/10;20:00:42;4018;12;11;11;11;11
1208;2023/10/10;20:00:52;4016;12;11;11;11;11
1209;2023/10/10;20:01:02;4018;11;11;11;11;11
1210;2023/10/10;20:01:12;4018;12;11;11;11;12
1211;2023/10/10;20:01:22;4016;12;11;11;11;12
1212;2023/10/10;20:01:32;4017;12;11;11;11;11
1213;2023/10/10;20:01:42;4017;12;11;11;11;11
1214;2023/10/10;20:01:52;4017;12;11;11;11;12
1215;2023/10/10;20:02:02;4016;12;11;11;11;12
1216;2023/10/10;20:02:12;4017;12;11;11;11;11
1217;2023/10/10;20:02:22;4019;12;11;11;11;12
1218;2023/10/10;20:02:32;4017;11;11;11;11;12
1219;2023/10/10;20:02:42;4016;12;11;11;11;12
1220;2023/10/10;20:02:52;4018;12;11;11;11;11
1221;2023/10/10;20:03:02;4017;12;11;11;11;11
1222;2023/10/10;20:03:12;4018;12;11;11;11;11
1223;2023/10/10;20:03:22;4019;12;11;11;11;12
1224;2023/10/10;20:03:32;4015;12;11;11;11;11
1225;2023/10/10;20:03:42;4018;12;11;11;11;12
1226;2023/10/10;20:03:52;4017;12;11;11;12;11
1227;2023/10/10;20:04:02;4018;12;11;11;11;12
1228;2023/10/10;20:04:12;4018;11;11;11;11;12
1229;2023/10/10;20:04:22;4018;12;11;11;11;12
1230;2023/10/10;20:04:32;4018;12;11;11;11;11
1231;2023/10/10;20:04:42;4017;12;11;11;11;12
1232;2023/10/10;20:04:52;4017;12;11;11;11;12
1233;2023/10/10;20:05:02;4017;12;11;11;11;12
1234;2023/10/10;20:05:12;11;12;11;11;11;11
1235;2023/10/10;20:05:22;12;12;11;11;11;12
1236;2023/10/10;20:05:32;11;12;11;11;11;12
1237;2023/10/10;20:05:42;11;12;11;11;11;12
1238;2023/10/10;20:05:52;11;12;11;11;11;12
1239;2023/10/10;20:06:02;12;12;11;11;11;11
1240;2023/10/10;20:06:12;11;12;11;11;11;12
1241;2023/10/10;20:06:22;11;12;11;11;11;11
1242;2023/10/10;20:06:32;11;12;11;11;11;12
1243;2023/10/10;20:06:42;11;12;11;11;11;11
1244;2023/10/10;20:06:52;11;12;11;11;11;12
1245;2023/10/10;20:07:02;11;12;11;11;11;12
1246;2023/10/10;20:07:12;11;12;11;11;11;12
1247;2023/10/10;20:07:22;12;12;11;11;11;11
1248;2023/10/10;20:07:32;11;12;11;11;11;12
1249;2023/10/10;20:07:42;11;12;11;11;11;12
1250;2023/10/10;20:07:52;11;12;11;11;11;12
1251;2023/10/10;20:08:02;12;12;11;11;11;11
1252;2023/10/10;20:08:12;11;12;11;11;11;12
1253;2023/10/10;20:08:22;12;12;11;11;11;12
1254;2023/10/10;20:08:32;11;12;11;11;11;12
1255;2023/10/10;20:08:42;11;12;11;11;11;12
1256;2023/10/10;20:08:52;11;12;11;11;11;12
1257;2023/10/10;20:09:02;11;12;11;11;11;12
1258;2023/10/10;20:09:12;11;12;11;11;11;12
1259;2023/10/10;20:09:22;12;12;11;12;11;11
1260;2023/10/10;20:09:32;11;12;11;11;11;12
1261;2023/10/10;20:09:42;12;12;11;11;11;12
1262;2023/10/10;20:09:52;11;12;11;11;11;11
1263;2023/10/10;20:10:02;12;12;11;11;11;12
1264;2023/10/10;20:10:12;11;12;11;11;11;11
1265;2023/10/10;20:10:22;11;12;11;11;11;12
1266;2023/10/10;20:10:32;11;12;11;11;11;12
1267;2023/10/10;20:10:42;12;12;11;11;11;12
1268;2023/10/10;20:10:52;11;12;11;11;11;12
1269;2023/10/10;20:11:02;12;12;11;11;11;12
1270;2023/10/10;20:11:12;12;12;11;11;11;12
1271;2023/10/10;20:11:22;11;12;11;11;11;12
1272;2023/10/10;20:11:32;11;12;11;11;11;12
1273;2023/10/10;20:11:42;12;12;11;11;11;11
1274;2023/10/10;20:11:52;11;12;11;11;11;12
1275;2023/10/10;20:12:02;11;12;11;11;11;12
1276;2023/10/10;20:12:12;11;12;11;11;11;12
1277;2023/10/10;20:12:22;12;12;11;11;11;12
1278;2023/10/10;20:12:32;12;12;11;11;11;12
1279;2023/10/10;20:12:42;12;12;11;11;11;12
1280;2023/10/10;20:12:52;12;12;11;12;11;11
1281;2023/10/10;20:13:02;11;12;11;11;11;12
1282;2023/10/10;20:13:12;11;12;11;11;11;12
1283;2023/10/10;20:13:22;11;12;11;11;11;11
1284;2023/10/10;20:13:32;11;12;11;11;11;12
1285;2023/10/10;20:13:42;11;12;11;11;11;12
1286;2023/10/10;20:13:52;12;12;11;11;11;12
1287;2023/10/10;20:14:02;12;12;11;11;11;12
1288;2023/10/10;20:14:13;11;12;11;11;11;11
1289;2023/10/10;20:14:23;11;12;11;11;11;12
1290;2023/10/10;20:14:32;11;12;11;11;11;12
1291;2023/10/10;20:14:42;11;12;11;11;11;12
1292;2023/10/10;20:14:52;11;12;11;11;11;11
1293;2023/10/10;20:15:02;12;12;11;11;11;11
1294;2023/10/10;20:15:12;12;12;11;11;11;12
1295;2023/10/10;20:15:22;11;12;11;11;11;12
1296;2023/10/10;20:15:32;11;12;11;11;11;11
1297;2023/10/10;20:15:42;12;12;11;11;11;11
1298;2023/10/10;20:15:52;11;12;11;11;11;12
1299;2023/10/10;20:16:02;12;12;11;11;11;11
1300;2023/10/10;20:16:12;11;12;11;12;11;12
1301;2023/10/10;20:16:22;11;12;11;11;11;12
1302;2023/10/10;20:16:32;11;12;11;11;11;12
1303;2023/10/10;20:16:42;11;12;11;11;11;12
1304;2023/10/10;20:16:52;12;12;11;11;11;12
1305;2023/10/10;20:17:02;11;12;11;11;11;12
1306;2023/10/10;20:17:12;11;12;11;11;11;11
1307;2023/10/10;20:17:22;11;12;11;11;11;12
1308;2023/10/10;20:17:32;11;12;11;11;11;12
1309;2023/10/10;20:17:43;11;12;11;11;11;12
1310;2023/10/10;20:17:52;11;12;11;11;11;11
1311;2023/10/10;20:18:02;11;12;11;11;11;12
1312;2023/10/10;20:18:13;12;12;11;11;11;11
1313;2023/10/10;20:18:22;11;12;11;11;11;12
1314;2023/10/10;20:18:32;11;12;11;11;11;12
1315;2023/10/10;20:18:43;11;12;11;11;11;11
1316;2023/10/10;20:18:53;12;12;11;11;11;12
1317;2023/10/10;20:19:03;11;12;11;11;11;12
1318;2023/10/10;20:19:13;12;12;11;11;11;11
1319;2023/10/10;20:19:23;12;12;11;11;11;12
1320;2023/10/10;20:19:32;11;12;11;11;11;11
1321;2023/10/10;20:19:42;12;12;11;11;11;12
1322;2023/10/10;20:19:53;11;12;11;11;11;12
1323;2023/10/10;20:20:03;11;12;11;11;11;12
1324;2023/10/10;20:20:13;12;12;11;11;11;11
1325;2023/10/10;20:20:23;11;12;11;11;11;11
1326;2023/10/10;20:20:33;12;12;11;11;11;12
1327;2023/10/10;20:20:42;11;12;11;11;11;11
1328;2023/10/10;20:20:53;11;12;11;11;11;12
1329;2023/10/10;20:21:03;12;12;11;11;11;12
1330;2023/10/10;20:21:13;12;12;11;11;11;12
1331;2023/10/10;20:21:23;11;12;11;11;11;11
1332;2023/10/10;20:21:33;12;12;11;11;11;12
1333;2023/10/10;20:21:43;11;12;11;11;11;12
1334;2023/10/10;20:21:52;12;12;11;11;11;12
1335;2023/10/10;20:22:03;12;12;11;11;11;12
1336;2023/10/10;20:22:13;11;12;11;11;11;12
1337;2023/10/10;20:22:23;11;12;11;11;11;11
1338;2023/10/10;20:22:33;11;12;11;11;11;12
1339;2023/10/10;20:22:43;11;12;11;12;11;12
1340;2023/10/10;20:22:53;12;12;11;11;11;12
1341;2023/10/10;20:23:03;12;12;11;11;11;11
1342;2023/10/10;20:23:13;11;12;11;11;11;11
1343;2023/10/10;20:23:23;11;12;11;12;11;12
1344;2023/10/10;20:23:33;11;12;11;11;11;12
1345;2023/10/10;20:23:43;12;12;11;11;12;12
1346;2023/10/10;20:23:53;11;12;11;12;11;11
1347;2023/10/10;20:24:03;11;12;11;11;11;12
1348;2023/10/10;20:24:13;11;12;11;11;11;11
1349;2023/10/10;20:24:23;12;12;11;11;11;12
1350;2023/10/10;20:24:33;11;12;11;11;11;11
1351;2023/10/10;20:24:43;12;12;11;11;11;12
1352;2023/10/10;20:24:53;11;12;11;11;11;12
1353;2023/10/10;20:25:03;11;12;11;11;11;12
1354;2023/10/10;20:25:13;12;12;11;11;11;12
1355;2023/10/10;20:25:23;11;12;11;11;11;12
1356;2023/10/10;20:25:33;11;12;11;11;11;12
1357;2023/10/10;20:25:43;12;12;11;12;11;11
1358;2023/10/10;20:25:53;11;12;11;11;11;12
1359;2023/10/10;20:26:03;11;12;11;11;11;12
1360;2023/10/10;20:26:13;11;12;11;11;11;12
1361;2023/10/10;20:26:23;11;12;11;11;11;12
1362;2023/10/10;20:26:33;11;12;11;11;11;12
1363;2023/10/10;20:26:43;11;12;11;11;11;11
1364;2023/10/10;20:26:53;11;12;11;11;11;12
1365;2023/10/10;20:27:03;11;12;11;11;11;12
1366;2023/10/10;20:27:13;11;12;11;11;11;11
1367;2023/10/10;20:27:23;12;12;11;11;11;12
1368;2023/10/10;20:27:33;11;12;11;11;11;12
1369;2023/10/10;20:27:43;12;12;11;11;11;12
1370;2023/10/10;20:27:53;12;12;11;11;11;12
1371;2023/10/10;20:28:03;11;12;11;11;11;11
1372;2023/10/10;20:28:13;11;12;11;11;11;12
1373;2023/10/10;20:28:23;12;12;11;11;11;12
1374;2023/10/10;20:28:33;11;12;11;11;11;12
1375;2023/10/10;20:28:43;12;12;11;11;11;12
1376;2023/10/10;20:28:53;12;12;11;11;11;11
1377;2023/10/10;20:29:03;11;12;11;11;11;12
1378;2023/10/10;20:29:13;12;12;11;11;11;12
1379;2023/10/10;20:29:23;11;12;11;12;11;12
1380;2023/10/10;20:29:33;11;12;11;11;11;11
1381;2023/10/10;20:29:43;11;12;11;11;11;12
1382;2023/10/10;20:29:53;11;12;11;11;11;12
1383;2023/10/10;20:30:03;12;12;11;11;11;11
1384;2023/10/10;20:30:13;11;12;11;12;11;12
1385;2023/10/10;20:30:23;11;12;11;11;11;12
1386;2023/10/10;20:30:33;11;12;11;11;11;12
1387;2023/10/10;20:30:43;12;12;11;11;11;12
1388;2023/10/10;20:30:53;12;12;11;11;11;12
1389;2023/10/10;20:31:03;12;12;11;11;11;12
1390;2023/10/10;20:31:13;11;12;11;11;11;11
1391;2023/10/10;20:31:23;11;12;11;11;11;12
1392;2023/10/10;20:31:33;11;12;11;12;11;12
1393;2023/10/10;20:31:43;11;12;11;12;11;12
1394;2023/10/10;20:31:53;11;12;11;11;11;12
1395;2023/10/10;20:32:03;11;12;11;11;11;11
1396;2023/10/10;20:32:13;11;12;11;12;11;12
1397;2023/10/10;20:32:23;12;12;11;11;11;12
1398;2023/10/10;20:32:33;11;12;11;11;11;12
1399;2023/10/10;20:32:43;12;12;11;11;11;12
1400;2023/10/10;20:32:53;11;12;11;11;11;11
1401;2023/10/10;20:33:03;12;12;11;11;11;12
1402;2023/10/10;20:33:13;11;12;11;11;11;12
1403;2023/10/10;20:33:23;11;12;11;11;11;12
1404;2023/10/10;20:33:33;11;12;11;11;12;12
1405;2023/10/10;20:33:43;11;12;11;11;11;12
1406;2023/10/10;20:33:53;11;12;11;11;11;11
1407;2023/10/10;20:34:03;11;12;11;11;11;12
1408;2023/10/10;20:34:13;11;12;11;11;11;12
1409;2023/10/10;20:34:23;11;12;11;11;11;11
1410;2023/10/10;20:34:33;11;12;11;11;11;12
1411;2023/10/10;20:34:43;12;12;11;11;11;12
1412;2023/10/10;20:34:53;12;12;11;11;11;12
1413;2023/10/10;20:35:03;12;12;11;11;11;12
1414;2023/10/10;20:35:13;12;12;11;11;11;12
1415;2023/10/10;20:35:23;11;12;11;11;11;12
1416;2023/10/10;20:35:33;11;12;11;11;11;12
1417;2023/10/10;20:35:43;11;12;11;11;12;12
1418;2023/10/10;20:35:53;11;12;11;12;11;12
1419;2023/10/10;20:36:03;11;12;11;11;11;11
1420;2023/10/10;20:36:13;12;12;11;11;11;12
1421;2023/10/10;20:36:23;12;12;11;11;11;12
1422;2023/10/10;20:36:33;12;12;11;11;12;12
1423;2023/10/10;20:36:43;12;12;11;11;11;12
1424;2023/10/10;20:36:53;11;12;11;11;11;12
1425;2023/10/10;20:37:03;12;12;11;11;11;11
1426;2023/10/10;20:37:13;11;12;11;11;11;12
1427;2023/10/10;20:37:23;11;12;11;11;11;12
1428;2023/10/10;20:37:33;11;12;11;11;11;11
1429;2023/10/10;20:37:43;11;12;11;11;11;12
1430;2023/10/10;20:37:53;11;12;11;11;11;11
1431;2023/10/10;20:38:03;11;12;11;11;11;11
1432;2023/10/10;20:38:13;11;12;11;11;11;12
1433;2023/10/10;20:38:23;11;12;11;11;11;12
1434;2023/10/10;20:38:33;12;12;11;11;11;12
1435;2023/10/10;20:38:43;12;12;11;11;11;12
1436;2023/10/10;20:38:53;11;12;11;11;11;12
1437;2023/10/10;20:39:03;11;12;11;11;11;11
1438;2023/10/10;20:39:13;11;12;11;11;11;12
1439;2023/10/10;20:39:23;11;12;11;11;11;12
1440;2023/10/10;20:39:33;11;12;11;11;11;12
1441;2023/10/10;20:39:43;12;12;11;11;11;12
1442;2023/10/10;20:39:53;11;12;11;11;11;12
1443;2023/10/10;20:40:03;11;12;11;11;11;12
1444;2023/10/10;20:40:13;12;12;11;11;11;12
1445;2023/10/10;20:40:23;11;12;11;11;11;12
1446;2023/10/10;20:40:33;12;12;11;11;11;12
1447;2023/10/10;20:40:43;11;12;11;11;11;12
1448;2023/10/10;20:40:53;11;12;11;11;11;11
1449;2023/10/10;20:41:03;12;12;11;11;11;12
1450;2023/10/10;20:41:13;11;12;11;11;11;12
1451;2023/10/10;20:41:23;11;12;11;11;11;12
1452;2023/10/10;20:41:33;12;12;11;11;11;12
1453;2023/10/10;20:41:43;11;12;11;11;11;12
1454;2023/10/10;20:41:53;11;12;11;11;11;12
1455;2023/10/10;20:42:03;12;12;11;11;11;12
1456;2023/10/10;20:42:13;12;12;11;11;11;12
1457;2023/10/10;20:42:23;12;12;11;11;11;11
1458;2023/10/10;20:42:33;11;12;11;11;11;12
1459;2023/10/10;20:42:43;11;12;11;11;11;11
1460;2023/10/10;20:42:53;11;12;11;11;11;12
1461;2023/10/10;20:43:03;12;12;11;11;11;11
1462;2023/10/10;20:43:13;12;12;11;11;11;12
1463;2023/10/10;20:43:23;11;12;11;11;11;11
1464;2023/10/10;20:43:33;11;12;11;11;11;12
1465;2023/10/10;20:43:43;11;12;11;12;11;12
1466;2023/10/10;20:43:53;11;12;11;11;11;11
1467;2023/10/10;20:44:03;11;12;11;11;11;12
1468;2023/10/10;20:44:13;11;12;11;11;11;11
1469;2023/10/10;20:44:23;11;12;11;11;11;12
1470;2023/10/10;20:44:33;11;12;11;11;11;11
1471;2023/10/10;20:44:43;12;12;11;11;11;12
1472;2023/10/10;20:44:53;12;12;11;11;11;12
1473;2023/10/10;20:45:03;12;12;11;11;11;12
1474;2023/10/10;20:45:13;11;12;11;11;11;11
1475;2023/10/10;20:45:23;11;12;11;11;11;11
1476;2023/10/10;20:45:33;11;12;11;11;12;12
1477;2023/10/10;20:45:43;12;12;11;11;11;11
1478;2023/10/10;20:45:53;11;12;11;11;11;12
1479;2023/10/10;20:46:03;12;12;11;11;11;12
1480;2023/10/10;20:46:13;11;12;11;11;11;11
1481;2023/10/10;20:46:23;11;12;11;11;11;12
1482;2023/10/10;20:46:33;11;12;11;11;11;11
1483;2023/10/10;20:46:43;11;12;11;12;11;12
1484;2023/10/10;20:46:53;11;12;11;11;11;11
1485;2023/10/10;20:47:03;11;12;11;11;11;12
1486;2023/10/10;20:47:13;11;12;11;11;11;12
1487;2023/10/10;20:47:23;11;12;11;11;11;12
1488;2023/10/10;20:47:33;11;12;11;11;11;12
1489;2023/10/10;20:47:43;12;12;11;11;11;12
1490;2023/10/10;20:47:53;11;12;11;11;11;11
1491;2023/10/10;20:48:03;12;12;11;11;11;12
1492;2023/10/10;20:48:13;11;12;11;11;11;12
1493;2023/10/10;20:48:23;12;12;11;11;11;12
1494;2023/10/10;20:48:33;11;12;11;11;11;12
1495;2023/10/10;20:48:43;11;12;11;11;11;12
1496;2023/10/10;20:48:53;12;12;11;11;11;12
1497;2023/10/10;20:49:03;11;12;11;11;11;12
1498;2023/10/10;20:49:13;12;12;11;11;11;12
1499;2023/10/10;20:49:23;11;12;11;11;11;12
1500;2023/10/10;20:49:33;11;12;11;11;11;12
1501;2023/10/10;20:49:43;11;12;11;11;11;12
