Line;Date;Time;PT0 (degC);PT1 (degC);PT2 (degC);PT3 (degC);PT4 (degC);PT5 (degC);PT6 (degC);PT7 (degC)
2562;2023/10/11;07:07:03;461;457;455;464;455;455;456;0
2563;2023/10/11;07:07:13;461;458;457;465;456;457;457;0
2564;2023/10/11;07:07:23;462;458;456;465;456;456;456;0
2565;2023/10/11;07:07:33;460;457;456;464;455;455;456;0
2566;2023/10/11;07:07:43;461;458;456;464;456;456;458;0
2567;2023/10/11;07:07:53;460;457;455;464;455;456;456;0
2568;2023/10/11;07:08:03;461;457;457;466;456;456;456;0
2569;2023/10/11;07:08:13;461;458;458;465;456;456;457;0
2570;2023/10/11;07:08:23;461;458;456;465;456;456;457;0
2571;2023/10/11;07:08:33;461;457;456;464;456;455;456;0
2572;2023/10/11;07:08:43;460;455;456;464;455;455;455;0
2573;2023/10/11;07:08:53;461;458;457;465;455;456;458;0
2574;2023/10/11;07:09:03;461;458;457;465;456;456;458;0
2575;2023/10/11;07:09:13;462;457;456;466;457;456;458;0
2576;2023/10/11;07:09:23;461;458;457;465;457;456;457;0
2577;2023/10/11;07:09:33;460;457;456;465;455;455;457;0
2578;2023/10/11;07:09:43;461;457;456;463;454;456;456;0
2579;2023/10/11;07:09:53;461;458;457;465;456;456;457;0
2580;2023/10/11;07:10:03;461;458;457;465;456;456;457;0
2581;2023/10/11;07:10:13;460;456;456;465;455;455;456;0
2582;2023/10/11;07:10:23;461;458;456;465;456;457;457;0
2583;2023/10/11;07:10:33;460;458;455;464;454;455;457;0
2584;2023/10/11;07:10:43;460;456;456;465;455;455;456;0
2585;2023/10/11;07:10:53;461;457;455;464;455;455;456;0
2586;2023/10/11;07:11:03;460;456;455;464;455;455;455;0
2587;2023/10/11;07:11:13;459;457;456;464;456;455;456;0
2588;2023/10/11;07:11:23;461;458;457;465;456;456;457;0
2589;2023/10/11;07:11:33;461;458;455;464;455;455;456;0
2590;2023/10/11;07:11:43;461;457;457;465;456;457;457;0
2591;2023/10/11;07:11:53;460;457;456;465;455;456;455;0
2592;2023/10/11;07:12:03;460;457;456;464;455;455;455;0
2593;2023/10/11;07:12:13;460;458;456;465;455;455;455;0
2594;2023/10/11;07:12:23;463;458;457;466;456;456;458;0
2595;2023/10/11;07:12:33;461;456;455;464;455;455;456;0
2596;2023/10/11;07:12:43;461;457;456;466;456;456;457;0
2597;2023/10/11;07:12:53;461;459;456;465;456;457;457;0
2598;2023/10/11;07:13:03;461;457;457;465;456;456;457;0
2599;2023/10/11;07:13:13;461;458;457;465;456;457;457;0
2600;2023/10/11;07:13:23;461;457;456;465;455;456;457;0
2601;2023/10/11;07:13:33;460;457;455;465;455;455;455;0
2602;2023/10/11;07:13:43;461;457;456;465;454;454;456;0
2603;2023/10/11;07:13:53;461;458;457;465;456;456;456;0
2604;2023/10/11;07:14:03;461;457;456;464;454;455;456;0
2605;2023/10/11;07:14:13;460;457;455;464;454;455;456;0
2606;2023/10/11;07:14:23;462;457;456;465;456;456;457;0
2607;2023/10/11;07:14:33;461;456;456;465;455;455;456;0
2608;2023/10/11;07:14:43;460;457;455;464;455;455;457;0
2609;2023/10/11;07:14:53;461;458;455;465;454;455;456;0
2610;2023/10/11;07:15:03;461;458;457;466;456;456;458;0
2611;2023/10/11;07:15:13;461;457;455;465;455;456;455;0
2612;2023/10/11;07:15:23;460;458;455;465;455;456;456;0
2613;2023/10/11;07:15:33;461;457;456;463;455;455;457;0
2614;2023/10/11;07:15:43;460;457;456;465;455;455;455;0
2615;2023/10/11;07:15:53;461;458;456;466;455;457;457;0
2616;2023/10/11;07:16:03;461;457;456;464;455;455;456;0
2617;2023/10/11;07:16:13;461;458;456;466;456;456;458;0
2618;2023/10/11;07:16:23;462;458;456;466;456;456;457;0
2619;2023/10/11;07:16:33;461;457;456;465;455;455;456;0
2620;2023/10/11;07:16:43;462;459;457;465;456;456;457;0
2621;2023/10/11;07:16:53;461;458;456;466;456;457;457;0
2622;2023/10/11;07:17:03;460;457;456;464;454;457;456;0
2623;2023/10/11;07:17:13;461;457;456;464;454;455;455;0
2624;2023/10/11;07:17:23;461;458;457;466;457;457;457;0
2625;2023/10/11;07:17:33;461;457;456;464;455;455;455;0
2626;2023/10/11;07:17:43;460;457;456;464;455;456;456;0
2627;2023/10/11;07:17:53;461;457;456;464;455;455;456;0
2628;2023/10/11;07:18:03;459;457;455;464;455;455;455;0
2629;2023/10/11;07:18:13;461;458;457;466;455;456;457;0
2630;2023/10/11;07:18:23;462;458;457;466;456;457;457;0
2631;2023/10/11;07:18:33;462;458;457;466;456;456;458;0
2632;2023/10/11;07:18:43;461;457;455;465;456;455;456;0
2633;2023/10/11;07:18:53;461;458;456;465;455;457;457;0
2634;2023/10/11;07:19:03;461;458;456;465;455;456;458;0
2635;2023/10/11;07:19:13;461;457;456;464;454;455;456;0
2636;2023/10/11;07:19:23;462;458;456;465;456;455;457;0
2637;2023/10/11;07:19:33;460;457;456;465;454;455;456;0
2638;2023/10/11;07:19:43;461;457;457;466;456;457;457;0
2639;2023/10/11;07:19:53;462;458;456;465;456;455;457;0
2640;2023/10/11;07:20:03;461;457;456;465;455;455;456;0
2641;2023/10/11;07:20:13;461;458;457;466;457;456;458;0
2642;2023/10/11;07:20:23;462;457;456;465;456;456;458;0
2643;2023/10/11;07:20:33;460;457;456;465;455;455;458;0
2644;2023/10/11;07:20:43;460;456;456;465;454;456;457;0
2645;2023/10/11;07:20:53;461;458;457;466;456;456;457;0
2646;2023/10/11;07:21:03;462;458;457;466;456;457;457;0
2647;2023/10/11;07:21:13;460;457;456;465;455;455;456;0
2648;2023/10/11;07:21:23;460;456;456;465;455;455;457;0
2649;2023/10/11;07:21:33;460;457;455;464;455;455;456;0
2650;2023/10/11;07:21:43;462;458;456;466;456;457;459;0
2651;2023/10/11;07:21:53;460;457;456;464;455;455;456;0
2652;2023/10/11;07:22:03;461;458;456;466;456;457;458;0
2653;2023/10/11;07:22:13;461;459;457;466;456;457;458;0
2654;2023/10/11;07:22:23;461;458;457;466;456;456;458;0
2655;2023/10/11;07:22:33;462;458;457;466;456;457;456;0
2656;2023/10/11;07:22:43;460;458;456;466;456;456;457;0
2657;2023/10/11;07:22:53;461;458;458;465;456;456;457;0
2658;2023/10/11;07:23:03;462;458;456;466;456;457;458;0
2659;2023/10/11;07:23:13;462;458;457;466;456;456;457;0
2660;2023/10/11;07:23:23;461;458;457;466;457;456;458;0
2661;2023/10/11;07:23:33;461;458;458;466;455;456;457;0
2662;2023/10/11;07:23:43;461;458;456;464;455;456;456;0
2663;2023/10/11;07:23:53;461;458;457;466;456;457;457;0
2664;2023/10/11;07:24:03;461;458;456;465;456;456;457;0
2665;2023/10/11;07:24:13;462;457;458;466;455;457;458;0
2666;2023/10/11;07:24:23;461;458;457;464;457;456;458;0
2667;2023/10/11;07:24:33;460;457;456;465;455;455;456;0
2668;2023/10/11;07:24:43;461;457;456;465;454;455;457;0
2669;2023/10/11;07:24:53;461;457;456;465;455;455;457;0
2670;2023/10/11;07:25:03;462;459;458;466;457;457;459;0
2671;2023/10/11;07:25:13;461;457;455;465;454;455;456;0
2672;2023/10/11;07:25:23;461;458;457;466;456;456;457;0
2673;2023/10/11;07:25:33;461;457;457;466;456;456;456;0
2674;2023/10/11;07:25:43;462;458;457;466;456;455;457;0
2675;2023/10/11;07:25:53;460;457;455;465;454;455;457;0
2676;2023/10/11;07:26:03;462;458;456;466;456;456;457;0
2677;2023/10/11;07:26:13;461;457;456;466;456;457;457;0
2678;2023/10/11;07:26:23;461;458;457;466;456;456;456;0
2679;2023/10/11;07:26:33;461;458;456;466;456;456;458;0
2680;2023/10/11;07:26:43;462;458;457;466;455;457;457;0
2681;2023/10/11;07:26:53;462;457;457;466;456;456;456;0
2682;2023/10/11;07:27:03;461;458;456;466;456;455;457;0
2683;2023/10/11;07:27:13;461;458;457;466;456;456;457;0
2684;2023/10/11;07:27:23;462;458;457;465;456;455;457;0
2685;2023/10/11;07:27:33;461;458;456;466;456;456;457;0
2686;2023/10/11;07:27:43;460;457;456;465;454;456;456;0
2687;2023/10/11;07:27:53;460;457;457;465;456;456;456;0
2688;2023/10/11;07:28:03;461;458;457;466;456;456;458;0
2689;2023/10/11;07:28:13;461;459;456;466;456;456;457;0
2690;2023/10/11;07:28:23;460;457;455;465;455;455;456;0
2691;2023/10/11;07:28:33;461;459;456;466;456;456;457;0
2692;2023/10/11;07:28:43;463;460;458;466;456;457;458;0
2693;2023/10/11;07:28:53;460;457;455;465;455;455;457;0
2694;2023/10/11;07:29:03;462;457;456;464;456;455;457;0
2695;2023/10/11;07:29:13;461;458;455;465;454;454;457;0
2696;2023/10/11;07:29:23;461;458;458;466;455;457;457;0
2697;2023/10/11;07:29:33;460;456;456;465;455;455;456;0
2698;2023/10/11;07:29:43;460;457;455;465;455;456;456;0
2699;2023/10/11;07:29:53;460;457;455;464;455;455;456;0
2700;2023/10/11;07:30:03;462;457;457;466;457;456;458;0
2701;2023/10/11;07:30:13;461;457;457;466;455;457;457;0
2702;2023/10/11;07:30:23;462;458;457;466;456;456;458;0
2703;2023/10/11;07:30:33;462;459;456;465;456;456;457;0
2704;2023/10/11;07:30:43;462;459;456;466;456;456;458;0
2705;2023/10/11;07:30:53;462;459;456;466;456;456;457;0
2706;2023/10/11;07:31:03;462;458;457;465;457;456;457;0
2707;2023/10/11;07:31:13;461;458;456;465;457;457;458;0
2708;2023/10/11;07:31:23;460;457;456;465;455;455;456;0
2709;2023/10/11;07:31:33;462;458;457;466;456;457;458;0
2710;2023/10/11;07:31:43;460;457;455;465;455;455;456;0
2711;2023/10/11;07:31:53;461;458;457;466;456;457;457;0
2712;2023/10/11;07:32:03;460;457;456;464;455;455;457;0
2713;2023/10/11;07:32:13;462;458;457;466;457;457;458;0
2714;2023/10/11;07:32:23;461;457;456;464;455;456;456;0
2715;2023/10/11;07:32:33;461;457;455;465;455;455;457;0
2716;2023/10/11;07:32:43;461;457;456;464;455;456;457;0
2717;2023/10/11;07:32:53;462;458;458;466;456;457;457;0
2718;2023/10/11;07:33:03;461;459;457;466;456;456;458;0
2719;2023/10/11;07:33:13;462;458;457;466;456;456;458;0
2720;2023/10/11;07:33:23;461;459;457;466;457;457;458;0
2721;2023/10/11;07:33:33;460;457;455;465;456;456;457;0
2722;2023/10/11;07:33:43;461;457;455;464;455;455;457;0
2723;2023/10/11;07:33:53;461;458;456;465;455;456;456;0
2724;2023/10/11;07:34:03;462;458;457;466;457;456;458;0
2725;2023/10/11;07:34:13;463;458;456;466;456;457;458;0
2726;2023/10/11;07:34:23;461;458;457;466;457;456;456;0
2727;2023/10/11;07:34:33;461;458;456;466;456;456;457;0
2728;2023/10/11;07:34:43;462;458;456;466;456;457;457;0
2729;2023/10/11;07:34:53;460;457;456;465;455;456;457;0
2730;2023/10/11;07:35:03;461;457;457;466;456;458;458;0
2731;2023/10/11;07:35:13;462;459;457;466;456;457;457;0
2732;2023/10/11;07:35:23;461;458;456;465;455;455;457;0
2733;2023/10/11;07:35:33;462;458;457;466;457;457;458;0
2734;2023/10/11;07:35:43;462;458;457;466;456;457;457;0
2735;2023/10/11;07:35:53;461;457;456;465;456;455;457;0
2736;2023/10/11;07:36:03;462;457;457;464;455;455;457;0
2737;2023/10/11;07:36:13;462;458;458;465;455;456;458;0
2738;2023/10/11;07:36:23;461;457;456;464;456;455;456;0
2739;2023/10/11;07:36:33;462;459;457;465;456;457;458;0
2740;2023/10/11;07:36:43;462;459;457;466;457;456;457;0
2741;2023/10/11;07:36:53;461;458;457;466;457;458;458;0
2742;2023/10/11;07:37:03;462;458;457;466;457;457;458;0
2743;2023/10/11;07:37:13;461;459;457;465;457;455;457;0
2744;2023/10/11;07:37:23;462;458;456;466;457;456;457;0
2745;2023/10/11;07:37:33;462;459;458;466;457;457;457;0
2746;2023/10/11;07:37:43;462;459;457;466;456;457;457;0
2747;2023/10/11;07:37:53;462;458;457;466;456;457;457;0
2748;2023/10/11;07:38:03;460;459;457;466;457;456;458;0
2749;2023/10/11;07:38:13;462;460;457;466;457;456;457;0
2750;2023/10/11;07:38:23;462;459;457;466;457;457;458;0
2751;2023/10/11;07:38:33;461;459;457;466;458;456;457;0
2752;2023/10/11;07:38:43;462;459;456;466;457;457;458;0
2753;2023/10/11;07:38:53;463;459;457;466;457;457;457;0
2754;2023/10/11;07:39:03;461;458;457;465;457;457;457;0
2755;2023/10/11;07:39:13;461;458;457;466;457;458;456;0
2756;2023/10/11;07:39:23;461;458;457;465;457;457;458;0
2757;2023/10/11;07:39:33;462;458;457;466;457;456;457;0
2758;2023/10/11;07:39:43;462;458;457;466;456;457;457;0
2759;2023/10/11;07:39:53;462;458;457;466;457;456;458;0
2760;2023/10/11;07:40:03;461;458;456;465;457;456;457;0
2761;2023/10/11;07:40:13;461;457;456;465;456;457;457;0
2762;2023/10/11;07:40:23;461;456;456;465;456;455;456;0
2763;2023/10/11;07:40:33;460;457;457;465;456;455;457;0
2764;2023/10/11;07:40:43;462;459;457;466;457;456;457;0
2765;2023/10/11;07:40:53;462;459;457;466;457;457;458;0
2766;2023/10/11;07:41:03;462;457;456;465;456;456;457;0
2767;2023/10/11;07:41:13;462;459;458;466;457;458;459;0
2768;2023/10/11;07:41:23;461;458;456;465;456;456;456;0
2769;2023/10/11;07:41:33;460;457;455;464;456;456;457;0
2770;2023/10/11;07:41:43;460;457;456;465;456;456;457;0
2771;2023/10/11;07:41:53;463;459;458;466;457;457;457;0
2772;2023/10/11;07:42:03;461;458;456;464;456;456;457;0
2773;2023/10/11;07:42:13;462;458;457;464;456;455;458;0
2774;2023/10/11;07:42:23;462;458;457;466;457;458;457;0
2775;2023/10/11;07:42:33;462;459;457;466;457;459;457;0
2776;2023/10/11;07:42:43;461;458;457;465;457;457;458;0
2777;2023/10/11;07:42:53;461;457;456;465;456;456;457;0
2778;2023/10/11;07:43:03;462;458;457;466;457;457;457;0
2779;2023/10/11;07:43:13;461;458;456;464;455;455;456;0
2780;2023/10/11;07:43:23;461;458;456;466;456;457;458;0
2781;2023/10/11;07:43:33;461;458;455;465;457;456;457;0
2782;2023/10/11;07:43:43;462;458;457;466;457;458;458;0
2783;2023/10/11;07:43:53;461;458;455;465;456;457;456;0
2784;2023/10/11;07:44:03;462;458;457;466;457;457;458;0
2785;2023/10/11;07:44:13;461;457;456;465;456;455;456;0
2786;2023/10/11;07:44:23;462;459;457;466;457;457;458;0
2787;2023/10/11;07:44:33;461;459;458;466;457;458;458;0
2788;2023/10/11;07:44:43;461;457;456;466;457;457;457;0
2789;2023/10/11;07:44:53;462;459;457;466;457;457;458;0
2790;2023/10/11;07:45:03;461;459;456;465;458;458;458;0
2791;2023/10/11;07:45:13;461;459;458;465;458;457;458;0
2792;2023/10/11;07:45:23;462;458;457;466;458;457;459;0
2793;2023/10/11;07:45:33;462;458;456;466;458;457;458;0
2794;2023/10/11;07:45:43;462;459;457;466;457;457;458;0
2795;2023/10/11;07:45:53;462;460;457;465;457;458;458;0
2796;2023/10/11;07:46:03;462;458;455;465;457;456;457;0
2797;2023/10/11;07:46:13;462;459;457;466;457;457;457;0
2798;2023/10/11;07:46:23;461;457;456;465;456;457;458;0
2799;2023/10/11;07:46:33;462;459;457;466;457;456;458;0
2800;2023/10/11;07:46:43;461;458;456;466;457;456;457;0
2801;2023/10/11;07:46:53;461;458;456;465;457;457;456;0
2802;2023/10/11;07:47:03;463;459;458;466;457;457;458;0
2803;2023/10/11;07:47:13;462;459;457;466;457;457;458;0
2804;2023/10/11;07:47:23;462;458;457;466;457;457;459;0
2805;2023/10/11;07:47:33;463;459;458;466;457;457;457;0
2806;2023/10/11;07:47:43;462;459;457;466;457;456;458;0
2807;2023/10/11;07:47:53;463;459;457;466;458;457;458;0
2808;2023/10/11;07:48:03;461;457;456;466;456;456;457;0
2809;2023/10/11;07:48:13;461;459;457;466;458;456;457;0
2810;2023/10/11;07:48:23;462;459;456;466;458;456;457;0
2811;2023/10/11;07:48:33;461;458;456;466;456;455;457;0
2812;2023/10/11;07:48:43;463;459;458;466;458;457;458;0
2813;2023/10/11;07:48:53;462;458;457;466;458;458;458;0
2814;2023/10/11;07:49:03;461;458;456;465;457;456;458;0
2815;2023/10/11;07:49:13;461;458;457;465;456;457;458;0
2816;2023/10/11;07:49:23;462;459;457;466;458;457;458;0
2817;2023/10/11;07:49:33;462;459;457;466;457;457;459;0
2818;2023/10/11;07:49:43;462;459;457;466;458;456;458;0
2819;2023/10/11;07:49:53;462;458;458;466;458;457;458;0
2820;2023/10/11;07:50:03;462;459;458;466;457;457;458;0
2821;2023/10/11;07:50:13;463;458;458;466;458;457;458;0
2822;2023/10/11;07:50:23;463;459;458;466;458;458;458;0
2823;2023/10/11;07:50:33;462;458;456;466;458;456;458;0
2824;2023/10/11;07:50:43;462;458;457;466;458;458;458;0
2825;2023/10/11;07:50:53;461;458;456;465;457;457;457;0
2826;2023/10/11;07:51:03;461;458;457;466;457;456;456;0
2827;2023/10/11;07:51:13;462;459;458;466;458;458;458;0
2828;2023/10/11;07:51:23;462;457;456;465;456;456;457;0
2829;2023/10/11;07:51:33;461;458;456;465;457;457;457;0
2830;2023/10/11;07:51:43;461;458;457;466;457;457;458;0
2831;2023/10/11;07:51:53;461;458;456;465;457;457;458;0
2832;2023/10/11;07:52:03;461;458;456;465;458;456;458;0
2833;2023/10/11;07:52:13;463;459;457;466;458;458;458;0
2834;2023/10/11;07:52:23;461;458;457;466;457;456;458;0
2835;2023/10/11;07:52:33;462;459;457;466;458;457;458;0
2836;2023/10/11;07:52:43;461;458;457;466;457;457;458;0
2837;2023/10/11;07:52:53;462;459;457;466;458;457;459;0
2838;2023/10/11;07:53:03;462;459;456;466;456;456;457;0
2839;2023/10/11;07:53:13;461;458;457;466;458;456;457;0
2840;2023/10/11;07:53:23;461;458;457;465;457;457;457;0
2841;2023/10/11;07:53:33;462;459;456;465;457;456;457;0
2842;2023/10/11;07:53:43;462;458;457;466;457;456;457;0
2843;2023/10/11;07:53:53;461;458;457;466;457;455;456;0
2844;2023/10/11;07:54:03;463;459;457;466;458;457;459;0
2845;2023/10/11;07:54:13;461;458;456;465;457;457;456;0
2846;2023/10/11;07:54:23;461;458;457;465;457;456;457;0
2847;2023/10/11;07:54:33;462;459;458;466;458;457;458;0
2848;2023/10/11;07:54:43;461;458;457;465;457;456;458;0
2849;2023/10/11;07:54:53;461;458;457;465;457;457;458;0
2850;2023/10/11;07:55:03;461;458;457;466;457;457;458;0
2851;2023/10/11;07:55:13;463;458;458;466;458;458;458;0
2852;2023/10/11;07:55:23;462;460;458;466;458;458;459;0
2853;2023/10/11;07:55:33;463;460;458;466;458;458;458;0
2854;2023/10/11;07:55:43;461;458;457;466;457;457;458;0
2855;2023/10/11;07:55:53;461;458;458;466;457;457;457;0
2856;2023/10/11;07:56:03;461;458;457;466;457;455;457;0
2857;2023/10/11;07:56:13;463;459;458;466;458;458;459;0
2858;2023/10/11;07:56:23;462;458;457;465;458;457;458;0
2859;2023/10/11;07:56:33;464;459;457;466;459;458;459;0
2860;2023/10/11;07:56:43;463;460;458;466;458;457;458;0
2861;2023/10/11;07:56:53;462;458;459;466;459;458;458;0
2862;2023/10/11;07:57:03;461;458;457;466;458;457;458;0
2863;2023/10/11;07:57:13;462;459;458;466;458;458;457;0
2864;2023/10/11;07:57:23;462;459;458;466;459;458;459;0
2865;2023/10/11;07:57:33;462;460;458;466;458;459;459;0
2866;2023/10/11;07:57:43;462;460;457;466;456;457;458;0
2867;2023/10/11;07:57:53;463;459;458;466;459;458;460;0
2868;2023/10/11;07:58:03;461;458;457;465;457;456;457;0
2869;2023/10/11;07:58:13;461;458;457;465;458;456;458;0
2870;2023/10/11;07:58:23;462;458;458;465;457;457;458;0
2871;2023/10/11;07:58:33;463;459;458;466;458;457;458;0
2872;2023/10/11;07:58:43;461;458;457;466;458;457;457;0
2873;2023/10/11;07:58:53;462;458;457;466;458;456;457;0
2874;2023/10/11;07:59:03;461;460;458;466;459;458;459;0
2875;2023/10/11;07:59:13;462;460;457;466;458;458;458;0
2876;2023/10/11;07:59:23;462;458;457;466;458;455;457;0
2877;2023/10/11;07:59:33;462;459;458;466;458;458;459;0
2878;2023/10/11;07:59:43;462;460;458;466;459;459;459;0
2879;2023/10/11;07:59:53;463;459;458;466;458;457;458;0
2880;2023/10/11;08:00:03;462;459;458;466;457;457;458;0
2881;2023/10/11;08:00:13;463;459;458;466;459;458;458;0
2882;2023/10/11;08:00:23;461;459;458;466;458;457;458;0
2883;2023/10/11;08:00:33;463;459;459;466;459;459;459;0
2884;2023/10/11;08:00:43;462;460;459;466;459;458;458;0
2885;2023/10/11;08:00:53;461;458;457;465;458;458;457;0
2886;2023/10/11;08:01:03;463;459;458;466;459;458;459;0
2887;2023/10/11;08:01:13;464;460;458;466;459;458;459;0
2888;2023/10/11;08:01:23;463;460;458;466;458;458;460;0
2889;2023/10/11;08:01:33;461;458;457;465;457;457;457;0
2890;2023/10/11;08:01:43;463;459;459;466;459;458;459;0
2891;2023/10/11;08:01:53;462;458;457;466;458;457;457;0
2892;2023/10/11;08:02:03;463;459;459;466;459;458;458;0
2893;2023/10/11;08:02:13;462;459;458;466;460;457;459;0
2894;2023/10/11;08:02:23;463;460;458;466;458;458;459;0
2895;2023/10/11;08:02:33;463;460;458;466;459;458;459;0
2896;2023/10/11;08:02:43;462;460;457;466;458;458;458;0
2897;2023/10/11;08:02:53;462;460;458;466;458;458;459;0
2898;2023/10/11;08:03:03;463;460;458;466;459;458;460;0
2899;2023/10/11;08:03:13;461;459;458;465;458;457;458;0
2900;2023/10/11;08:03:23;461;458;458;466;458;457;457;0
2901;2023/10/11;08:03:33;463;460;458;466;459;458;459;0
2902;2023/10/11;08:03:43;462;459;457;465;458;457;457;0
2903;2023/10/11;08:03:53;462;458;457;465;457;457;458;0
2904;2023/10/11;08:04:03;463;460;458;466;459;458;459;0
2905;2023/10/11;08:04:13;463;459;458;466;459;458;459;0
2906;2023/10/11;08:04:23;463;459;458;466;459;458;459;0
2907;2023/10/11;08:04:33;463;458;457;466;458;457;457;0
2908;2023/10/11;08:04:43;463;459;458;466;459;459;460;0
2909;2023/10/11;08:04:53;463;460;458;466;459;458;459;0
2910;2023/10/11;08:05:03;462;459;457;465;458;457;458;0
2911;2023/10/11;08:05:13;463;460;458;466;459;457;459;0
2912;2023/10/11;08:05:23;463;461;459;467;459;457;459;0
2913;2023/10/11;08:05:33;463;461;459;466;459;458;459;0
2914;2023/10/11;08:05:43;463;459;457;465;457;457;457;0
2915;2023/10/11;08:05:53;462;459;457;466;459;457;458;0
2916;2023/10/11;08:06:03;463;459;458;466;460;459;459;0
2917;2023/10/11;08:06:13;463;457;457;466;459;457;458;0
2918;2023/10/11;08:06:23;464;459;458;466;460;458;458;0
2919;2023/10/11;08:06:33;463;460;459;466;459;459;459;0
2920;2023/10/11;08:06:43;463;460;459;466;460;459;460;0
2921;2023/10/11;08:06:53;464;460;458;467;460;459;459;0
2922;2023/10/11;08:07:03;464;459;459;466;459;458;459;0
2923;2023/10/11;08:07:13;462;460;458;466;460;458;459;0
2924;2023/10/11;08:07:23;463;459;459;466;459;458;459;0
2925;2023/10/11;08:07:33;463;459;458;466;460;459;459;0
2926;2023/10/11;08:07:43;462;458;457;466;458;458;458;0
2927;2023/10/11;08:07:53;463;458;457;465;458;458;458;0
2928;2023/10/11;08:08:03;463;460;458;466;459;459;460;0
2929;2023/10/11;08:08:13;462;458;458;465;458;457;459;0
2930;2023/10/11;08:08:23;463;458;458;466;459;457;457;0
2931;2023/10/11;08:08:33;463;461;458;466;459;458;460;0
2932;2023/10/11;08:08:43;464;460;458;467;459;458;459;0
2933;2023/10/11;08:08:53;461;459;458;466;459;457;458;0
2934;2023/10/11;08:09:03;462;459;457;466;459;458;459;0
2935;2023/10/11;08:09:13;464;460;459;467;459;459;458;0
2936;2023/10/11;08:09:23;463;461;459;466;460;458;459;0
2937;2023/10/11;08:09:33;463;460;458;466;460;458;460;0
2938;2023/10/11;08:09:43;462;459;458;466;458;458;458;0
2939;2023/10/11;08:09:53;463;460;457;466;459;457;458;0
2940;2023/10/11;08:10:03;464;460;458;466;459;458;460;0
2941;2023/10/11;08:10:13;462;459;457;466;458;457;459;0
2942;2023/10/11;08:10:23;463;461;459;467;460;459;459;0
2943;2023/10/11;08:10:33;463;460;459;466;460;459;460;0
2944;2023/10/11;08:10:43;463;461;459;467;459;458;460;0
2945;2023/10/11;08:10:53;464;460;458;467;459;459;460;0
2946;2023/10/11;08:11:03;463;460;457;466;459;457;459;0
2947;2023/10/11;08:11:13;462;460;457;466;458;458;459;0
2948;2023/10/11;08:11:23;462;459;457;466;458;457;459;0
2949;2023/10/11;08:11:33;463;461;458;466;460;460;459;0
2950;2023/10/11;08:11:43;463;460;458;466;460;459;459;0
2951;2023/10/11;08:11:53;463;460;458;466;459;458;459;0
2952;2023/10/11;08:12:03;464;461;458;466;459;458;460;0
2953;2023/10/11;08:12:13;464;459;458;466;459;458;459;0
2954;2023/10/11;08:12:23;463;460;458;467;459;458;459;0
2955;2023/10/11;08:12:33;463;460;459;466;459;459;460;0
2956;2023/10/11;08:12:43;463;459;458;466;458;457;458;0
2957;2023/10/11;08:12:53;462;459;457;466;458;458;458;0
2958;2023/10/11;08:13:03;462;459;458;466;459;457;459;0
2959;2023/10/11;08:13:13;462;458;458;466;459;458;459;0
2960;2023/10/11;08:13:23;462;460;458;466;459;458;458;0
2961;2023/10/11;08:13:33;462;459;457;466;458;457;458;0
2962;2023/10/11;08:13:43;463;460;459;467;459;459;459;0
2963;2023/10/11;08:13:53;462;459;458;466;458;459;459;0
2964;2023/10/11;08:14:03;464;460;458;467;459;459;459;0
2965;2023/10/11;08:14:13;463;459;458;466;460;458;459;0
2966;2023/10/11;08:14:23;463;461;459;466;460;459;460;0
2967;2023/10/11;08:14:33;463;460;459;466;460;459;461;0
2968;2023/10/11;08:14:43;463;461;459;466;460;459;459;0
2969;2023/10/11;08:14:53;463;461;460;466;460;458;459;0
2970;2023/10/11;08:15:03;464;460;458;467;460;458;459;0
2971;2023/10/11;08:15:13;463;459;457;466;459;457;458;0
2972;2023/10/11;08:15:23;463;460;459;466;459;459;459;0
2973;2023/10/11;08:15:33;463;460;459;467;459;460;461;0
2974;2023/10/11;08:15:43;464;460;459;466;460;459;460;0
2975;2023/10/11;08:15:53;463;459;458;466;459;458;459;0
2976;2023/10/11;08:16:03;464;460;459;466;460;458;460;0
2977;2023/10/11;08:16:13;464;461;459;466;459;459;459;0
2978;2023/10/11;08:16:23;463;460;460;466;459;458;459;0
2979;2023/10/11;08:16:33;462;459;458;466;458;457;458;0
2980;2023/10/11;08:16:43;463;461;458;467;459;459;460;0
2981;2023/10/11;08:16:53;462;459;458;466;459;458;459;0
2982;2023/10/11;08:17:03;463;460;458;466;459;459;460;0
2983;2023/10/11;08:17:13;464;460;459;466;459;459;459;0
2984;2023/10/11;08:17:23;464;460;459;467;460;459;459;0
2985;2023/10/11;08:17:33;464;461;458;467;460;459;460;0
2986;2023/10/11;08:17:43;464;461;459;467;459;459;459;0
2987;2023/10/11;08:17:53;463;461;459;467;459;459;459;0
2988;2023/10/11;08:18:03;464;460;459;467;460;459;460;0
2989;2023/10/11;08:18:13;464;460;459;466;459;459;460;0
2990;2023/10/11;08:18:23;464;461;458;466;459;458;459;0
2991;2023/10/11;08:18:33;464;461;459;466;459;458;459;0
2992;2023/10/11;08:18:43;463;460;457;466;459;457;459;0
2993;2023/10/11;08:18:53;464;461;459;467;460;459;459;0
2994;2023/10/11;08:19:03;465;460;459;466;459;459;460;0
2995;2023/10/11;08:19:13;464;460;459;467;459;460;460;0
2996;2023/10/11;08:19:23;463;459;458;466;458;458;459;0
