Line; Date; Time; PT0 (degC); PT1 (degC); PT2 (degC); PT3 (degC); PT4 (degC); PT5 (degC); PT6 (degC); PT7 (degC)
2648; 2023/10/11; 07:21:23; 28.083028083028083; 27.83882783882784; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.8998778998779; 0.0
2649; 2023/10/11; 07:21:33; 28.083028083028083; 27.8998778998779; 27.77777777777778; 28.327228327228326; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2650; 2023/10/11; 07:21:43; 28.205128205128204; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.8998778998779; 28.021978021978022; 0.0
2651; 2023/10/11; 07:21:53; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.327228327228326; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2652; 2023/10/11; 07:22:03; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.96092796092796; 0.0
2653; 2023/10/11; 07:22:13; 28.144078144078144; 28.021978021978022; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.96092796092796; 0.0
2654; 2023/10/11; 07:22:23; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.96092796092796; 0.0
2655; 2023/10/11; 07:22:33; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.83882783882784; 0.0
2656; 2023/10/11; 07:22:43; 28.083028083028083; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2657; 2023/10/11; 07:22:53; 28.144078144078144; 27.96092796092796; 27.96092796092796; 28.388278388278387; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2658; 2023/10/11; 07:23:03; 28.205128205128204; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.96092796092796; 0.0
2659; 2023/10/11; 07:23:13; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2660; 2023/10/11; 07:23:23; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.8998778998779; 27.83882783882784; 27.96092796092796; 0.0
2661; 2023/10/11; 07:23:33; 28.144078144078144; 27.96092796092796; 27.96092796092796; 28.449328449328448; 27.77777777777778; 27.83882783882784; 27.8998778998779; 0.0
2662; 2023/10/11; 07:23:43; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.327228327228326; 27.77777777777778; 27.83882783882784; 27.83882783882784; 0.0
2663; 2023/10/11; 07:23:53; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.8998778998779; 0.0
2664; 2023/10/11; 07:24:03; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.388278388278387; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2665; 2023/10/11; 07:24:13; 28.205128205128204; 27.8998778998779; 27.96092796092796; 28.449328449328448; 27.77777777777778; 27.8998778998779; 27.96092796092796; 0.0
2666; 2023/10/11; 07:24:23; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.327228327228326; 27.8998778998779; 27.83882783882784; 27.96092796092796; 0.0
2667; 2023/10/11; 07:24:33; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.83882783882784; 0.0
2668; 2023/10/11; 07:24:43; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.716727716727718; 27.77777777777778; 27.8998778998779; 0.0
2669; 2023/10/11; 07:24:53; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.77777777777778; 27.77777777777778; 27.8998778998779; 0.0
2670; 2023/10/11; 07:25:03; 28.205128205128204; 28.021978021978022; 27.96092796092796; 28.51037851037851; 27.8998778998779; 27.8998778998779; 28.021978021978022; 0.0
2671; 2023/10/11; 07:25:13; 28.144078144078144; 27.8998778998779; 27.77777777777778; 28.388278388278387; 27.716727716727718; 27.77777777777778; 27.83882783882784; 0.0
2672; 2023/10/11; 07:25:23; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2673; 2023/10/11; 07:25:33; 28.144078144078144; 27.8998778998779; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.83882783882784; 0.0
2674; 2023/10/11; 07:25:43; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.77777777777778; 27.8998778998779; 0.0
2675; 2023/10/11; 07:25:53; 28.083028083028083; 27.8998778998779; 27.77777777777778; 28.388278388278387; 27.716727716727718; 27.77777777777778; 27.8998778998779; 0.0
2676; 2023/10/11; 07:26:03; 28.205128205128204; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2677; 2023/10/11; 07:26:13; 28.144078144078144; 27.8998778998779; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.8998778998779; 27.8998778998779; 0.0
2678; 2023/10/11; 07:26:23; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.83882783882784; 0.0
2679; 2023/10/11; 07:26:33; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.96092796092796; 0.0
2680; 2023/10/11; 07:26:43; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.77777777777778; 27.8998778998779; 27.8998778998779; 0.0
2681; 2023/10/11; 07:26:53; 28.205128205128204; 27.8998778998779; 27.8998778998779; 28.51037851037851; 27.83882783882784; 27.83882783882784; 27.83882783882784; 0.0
2682; 2023/10/11; 07:27:03; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.77777777777778; 27.8998778998779; 0.0
2683; 2023/10/11; 07:27:13; 28.144078144078144; 27.96092796092796; 27.8998778998779; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2684; 2023/10/11; 07:27:23; 28.205128205128204; 27.96092796092796; 27.8998778998779; 28.388278388278387; 27.83882783882784; 27.77777777777778; 27.8998778998779; 0.0
2685; 2023/10/11; 07:27:33; 28.144078144078144; 27.96092796092796; 27.83882783882784; 28.449328449328448; 27.83882783882784; 27.83882783882784; 27.8998778998779; 0.0
2686; 2023/10/11; 07:27:43; 28.083028083028083; 27.8998778998779; 27.83882783882784; 28.388278388278387; 27.716727716727718; 27.83882783882784; 27.83882783882784; 0.0
2687; 2023/10/11; 07:27:53; 28.083028083028083; 27.8998778998779; 27.8998778998779; 28.388278388278387; 27.83882783882784; 27.83882783882784; 27.83882783882784; 0.0
