Line; Date; Time; I INA SPECTRO (mA); I INA OSCAR (mA); I INA MOTORS (mA); I INA BATT (mA); I INA DC_BUS (mA); I INA Q7 (mA); I INA 5V (mA); I INA 3V3 (mA)
4201; 2023/10/11; 11:40:13; 1048575; 62; 0; 0; 2557; 48; 22; 7
4202; 2023/10/11; 11:40:23; 1048575; 52; 0; 0; 2515; 46; 22; 7
4203; 2023/10/11; 11:40:33; 1048575; 52; 0; 0; 2525; 48; 22; 7
4204; 2023/10/11; 11:40:43; 0; 52; 0; 0; 2540; 48; 22; 7
4205; 2023/10/11; 11:40:53; 1048575; 63; 0; 0; 2725; 49; 22; 7
4206; 2023/10/11; 11:41:03; 0; 63; 0; 0; 2712; 46; 22; 7
4207; 2023/10/11; 11:41:13; 1048575; 62; 0; 0; 2387; 42; 22; 6
4208; 2023/10/11; 11:41:23; 1048575; 62; 0; 0; 2559; 47; 22; 7
4209; 2023/10/11; 11:41:33; 1048575; 62; 0; 0; 2559; 49; 22; 7
4210; 2023/10/11; 11:41:43; 0; 62; 0; 0; 2606; 47; 22; 7
4211; 2023/10/11; 11:41:53; 0; 63; 0; 0; 2727; 46; 22; 7
4212; 2023/10/11; 11:42:03; 0; 62; 0; 0; 2692; 45; 22; 7
4213; 2023/10/11; 11:42:13; 0; 63; 0; 0; 2722; 49; 22; 7
4214; 2023/10/11; 11:42:23; 0; 62; 0; 0; 2441; 45; 22; 6
4215; 2023/10/11; 11:42:33; 1048574; 62; 0; 0; 2619; 47; 22; 7
4216; 2023/10/11; 11:42:43; 1048575; 63; 0; 0; 2667; 47; 22; 7
4217; 2023/10/11; 11:42:53; 0; 62; 0; 0; 2771; 46; 22; 7
4218; 2023/10/11; 11:43:03; 0; 63; 0; 0; 2676; 48; 22; 7
4219; 2023/10/11; 11:43:13; 1048575; 62; 0; 0; 2742; 47; 22; 7
4220; 2023/10/11; 11:43:23; 0; 62; 0; 0; 2561; 45; 22; 7
4221; 2023/10/11; 11:43:33; 1048575; 62; 0; 0; 2396; 42; 22; 6
4222; 2023/10/11; 11:43:43; 1048575; 62; 0; 0; 2583; 49; 22; 7
4223; 2023/10/11; 11:43:53; 1048575; 62; 0; 0; 2628; 46; 22; 7
4224; 2023/10/11; 11:44:03; 1048575; 62; 0; 0; 2720; 45; 22; 7
4225; 2023/10/11; 11:44:13; 1048575; 62; 0; 0; 2719; 47; 22; 7
4226; 2023/10/11; 11:44:23; 0; 63; 0; 0; 2542; 48; 22; 7
4227; 2023/10/11; 11:44:33; 1048575; 63; 0; 0; 2563; 47; 22; 7
4228; 2023/10/11; 11:44:43; 0; 62; 0; 0; 2436; 43; 22; 6
4229; 2023/10/11; 11:44:53; 0; 62; 0; 0; 2635; 45; 22; 7
4230; 2023/10/11; 11:45:03; 1048575; 62; 0; 0; 2707; 48; 22; 7
4231; 2023/10/11; 11:45:13; 1048575; 52; 0; 0; 2657; 48; 22; 7
4232; 2023/10/11; 11:45:23; 1048575; 52; 0; 0; 2539; 47; 22; 7
4233; 2023/10/11; 11:45:33; 0; 52; 0; 0; 2517; 45; 22; 7
4234; 2023/10/11; 11:45:43; 1048575; 63; 0; 0; 2558; 48; 22; 7
4235; 2023/10/11; 11:45:53; 1048574; 63; 0; 0; 2422; 45; 22; 6
4236; 2023/10/11; 11:46:03; 1048575; 62; 0; 0; 2680; 46; 22; 7
4237; 2023/10/11; 11:46:13; 1048575; 63; 0; 0; 2717; 45; 22; 7
4238; 2023/10/11; 11:46:23; 0; 62; 0; 0; 2693; 48; 22; 7
4239; 2023/10/11; 11:46:33; 1048575; 62; 0; 0; 2592; 49; 22; 7
4240; 2023/10/11; 11:46:43; 1048575; 63; 0; 0; 2629; 46; 22; 7
4241; 2023/10/11; 11:46:53; 0; 62; 0; 0; 2629; 47; 22; 7
4242; 2023/10/11; 11:47:03; 1048575; 62; 0; 0; 2389; 44; 22; 6
4243; 2023/10/11; 11:47:13; 1048575; 62; 0; 0; 2776; 50; 22; 7
4244; 2023/10/11; 11:47:23; 0; 63; 0; 0; 2758; 47; 22; 7
4245; 2023/10/11; 11:47:33; 0; 62; 0; 0; 2754; 45; 22; 7
4246; 2023/10/11; 11:47:43; 1; 62; 0; 0; 2562; 49; 22; 7
4247; 2023/10/11; 11:47:53; 0; 62; 0; 0; 2538; 49; 22; 7
4248; 2023/10/11; 11:48:03; 0; 62; 0; 0; 2622; 47; 22; 7
4249; 2023/10/11; 11:48:13; 1048575; 62; 0; 0; 2553; 42; 22; 6
4250; 2023/10/11; 11:48:23; 0; 62; 0; 0; 2736; 48; 22; 7
4251; 2023/10/11; 11:48:33; 0; 62; 0; 0; 2715; 49; 22; 7
4252; 2023/10/11; 11:48:43; 0; 63; 0; 0; 2708; 46; 22; 7
4253; 2023/10/11; 11:48:53; 1048575; 62; 0; 0; 2559; 45; 22; 7
4254; 2023/10/11; 11:49:03; 1048575; 62; 0; 0; 2577; 47; 22; 7
4255; 2023/10/11; 11:49:13; 1048575; 62; 0; 0; 2610; 48; 22; 7
4256; 2023/10/11; 11:49:23; 0; 62; 0; 0; 2552; 45; 22; 6
4257; 2023/10/11; 11:49:33; 0; 62; 0; 0; 2731; 46; 22; 7
4258; 2023/10/11; 11:49:43; 0; 62; 0; 0; 2710; 45; 22; 7
4259; 2023/10/11; 11:49:53; 0; 62; 0; 0; 2577; 48; 22; 7
4260; 2023/10/11; 11:50:03; 0; 52; 0; 0; 2510; 48; 22; 7
4261; 2023/10/11; 11:50:13; 0; 52; 0; 0; 2531; 46; 22; 7
4262; 2023/10/11; 11:50:23; 1048575; 52; 0; 0; 2577; 45; 22; 7
4263; 2023/10/11; 11:50:33; 1048575; 62; 0; 0; 2563; 44; 22; 6
4264; 2023/10/11; 11:50:43; 0; 62; 0; 0; 2694; 48; 22; 7
4265; 2023/10/11; 11:50:53; 1048575; 62; 0; 0; 2679; 47; 22; 7
4266; 2023/10/11; 11:51:03; 1048575; 62; 0; 0; 2622; 46; 22; 7
4267; 2023/10/11; 11:51:13; 0; 63; 0; 0; 2621; 48; 22; 7
4268; 2023/10/11; 11:51:23; 1048575; 62; 0; 0; 2652; 49; 22; 7
4269; 2023/10/11; 11:51:33; 0; 63; 0; 0; 2748; 49; 22; 7
4270; 2023/10/11; 11:51:43; 1048575; 62; 0; 0; 2587; 42; 22; 6
4271; 2023/10/11; 11:51:53; 0; 63; 0; 0; 2768; 49; 22; 7
4272; 2023/10/11; 11:52:03; 1048574; 62; 0; 0; 2744; 48; 22; 7
4273; 2023/10/11; 11:52:13; 1048574; 62; 0; 0; 2585; 47; 22; 7
4274; 2023/10/11; 11:52:23; 1048575; 62; 0; 0; 2589; 46; 22; 7
4275; 2023/10/11; 11:52:33; 1048575; 62; 0; 0; 2557; 47; 22; 7
4276; 2023/10/11; 11:52:43; 0; 62; 0; 0; 2668; 48; 22; 7
4277; 2023/10/11; 11:52:53; 0; 62; 0; 0; 2527; 45; 22; 6
4278; 2023/10/11; 11:53:03; 1048575; 62; 0; 0; 2694; 45; 22; 7
4279; 2023/10/11; 11:53:13; 1048575; 62; 0; 0; 2571; 46; 22; 7
4280; 2023/10/11; 11:53:23; 0; 62; 0; 0; 2546; 48; 22; 7
4281; 2023/10/11; 11:53:33; 0; 62; 0; 0; 2682; 46; 22; 7
4282; 2023/10/11; 11:53:43; 0; 62; 0; 0; 2599; 45; 22; 7
4283; 2023/10/11; 11:53:53; 1048575; 62; 0; 0; 2717; 45; 22; 7
4284; 2023/10/11; 11:54:03; 0; 62; 0; 0; 2402; 44; 22; 6
4285; 2023/10/11; 11:54:13; 1048575; 62; 0; 0; 2686; 46; 22; 7
4286; 2023/10/11; 11:54:23; 0; 62; 0; 0; 2558; 45; 22; 7
4287; 2023/10/11; 11:54:33; 1048574; 62; 0; 0; 2577; 45; 22; 7
4288; 2023/10/11; 11:54:43; 1048575; 62; 0; 0; 2640; 48; 22; 7
4289; 2023/10/11; 11:54:53; 0; 52; 0; 0; 2675; 48; 22; 7
4290; 2023/10/11; 11:55:03; 1048575; 52; 0; 0; 2632; 46; 22; 7
4291; 2023/10/11; 11:55:13; 1048575; 52; 0; 0; 2405; 43; 22; 6
4292; 2023/10/11; 11:55:23; 0; 54; 0; 0; 2574; 48; 22; 7
4293; 2023/10/11; 11:55:33; 0; 63; 0; 0; 2625; 49; 22; 7
4294; 2023/10/11; 11:55:43; 0; 62; 0; 0; 2632; 46; 22; 7
4295; 2023/10/11; 11:55:53; 0; 62; 0; 0; 2770; 45; 22; 7
4296; 2023/10/11; 11:56:03; 1048575; 62; 0; 0; 2774; 50; 22; 7
4297; 2023/10/11; 11:56:13; 1048575; 63; 0; 0; 2732; 47; 22; 7
4298; 2023/10/11; 11:56:23; 1048575; 63; 0; 0; 2385; 42; 22; 6
4299; 2023/10/11; 11:56:33; 1048575; 62; 0; 0; 2535; 45; 22; 7
4300; 2023/10/11; 11:56:43; 0; 62; 0; 0; 2601; 48; 22; 7
4301; 2023/10/11; 11:56:53; 0; 62; 0; 0; 2682; 47; 22; 7
4302; 2023/10/11; 11:57:03; 0; 62; 0; 0; 2690; 45; 22; 7
4303; 2023/10/11; 11:57:13; 1048575; 62; 0; 0; 2555; 45; 22; 7
4304; 2023/10/11; 11:57:23; 0; 62; 0; 0; 2573; 49; 22; 7
4305; 2023/10/11; 11:57:33; 1; 62; 0; 0; 2413; 45; 22; 6
4306; 2023/10/11; 11:57:43; 1048575; 62; 0; 0; 2628; 46; 22; 7
4307; 2023/10/11; 11:57:53; 1048575; 62; 0; 0; 2724; 46; 22; 7
4308; 2023/10/11; 11:58:03; 1048575; 62; 0; 0; 2713; 48; 22; 7
4309; 2023/10/11; 11:58:13; 1048575; 62; 0; 0; 2536; 49; 22; 7
4310; 2023/10/11; 11:58:23; 1048575; 62; 0; 0; 2534; 47; 22; 7
4311; 2023/10/11; 11:58:33; 1048575; 62; 0; 0; 2571; 46; 22; 7
4312; 2023/10/11; 11:58:43; 1048575; 62; 0; 0; 2466; 44; 22; 6
4313; 2023/10/11; 11:58:53; 1048575; 62; 0; 0; 2668; 48; 22; 7
4314; 2023/10/11; 11:59:03; 0; 62; 0; 0; 2698; 46; 22; 7
4315; 2023/10/11; 11:59:13; 0; 62; 0; 0; 2586; 45; 22; 7
4316; 2023/10/11; 11:59:23; 0; 62; 0; 0; 2597; 47; 22; 7
4317; 2023/10/11; 11:59:33; 1048575; 62; 0; 0; 2633; 48; 22; 7
4318; 2023/10/11; 11:59:43; 1048575; 62; 0; 0; 2679; 49; 22; 7
4319; 2023/10/11; 11:59:53; 1048575; 52; 0; 0; 2554; 46; 22; 6
4320; 2023/10/11; 12:00:03; 0; 52; 0; 0; 2743; 46; 22; 7
4321; 2023/10/11; 12:00:13; 1048575; 52; 0; 0; 2511; 45; 22; 7
4322; 2023/10/11; 12:00:23; 0; 62; 0; 0; 2555; 49; 22; 7
4323; 2023/10/11; 12:00:33; 1048575; 63; 0; 0; 2564; 46; 22; 7
4324; 2023/10/11; 12:00:43; 1048575; 63; 0; 0; 2616; 45; 22; 7
4325; 2023/10/11; 12:00:53; 1048575; 63; 0; 0; 2603; 48; 22; 7
4326; 2023/10/11; 12:01:03; 1048575; 63; 0; 0; 2531; 44; 22; 6
4327; 2023/10/11; 12:01:13; 1048575; 63; 0; 0; 2556; 49; 22; 7
4328; 2023/10/11; 12:01:23; 0; 62; 0; 0; 2551; 46; 22; 7
4329; 2023/10/11; 12:01:33; 0; 63; 0; 0; 2541; 45; 22; 7
4330; 2023/10/11; 12:01:43; 0; 63; 0; 0; 2579; 48; 22; 7
4331; 2023/10/11; 12:01:53; 0; 63; 0; 0; 2635; 48; 22; 7
4332; 2023/10/11; 12:02:03; 1; 62; 0; 0; 2691; 46; 22; 7
4333; 2023/10/11; 12:02:13; 0; 62; 0; 0; 2538; 41; 22; 6
4334; 2023/10/11; 12:02:23; 1048575; 62; 0; 0; 2556; 48; 22; 7
4335; 2023/10/11; 12:02:33; 1048575; 62; 0; 0; 2728; 49; 22; 7
4336; 2023/10/11; 12:02:43; 1048575; 62; 0; 0; 2552; 46; 22; 7
4337; 2023/10/11; 12:02:53; 1048575; 62; 0; 0; 2563; 45; 22; 7
4338; 2023/10/11; 12:03:03; 1; 62; 0; 0; 2683; 48; 22; 7
4339; 2023/10/11; 12:03:13; 0; 63; 0; 0; 2717; 48; 22; 7
4340; 2023/10/11; 12:03:23; 0; 62; 0; 0; 2423; 45; 22; 6
4341; 2023/10/11; 12:03:33; 1048575; 62; 0; 0; 2666; 45; 22; 7
4342; 2023/10/11; 12:03:43; 1048575; 62; 0; 0; 2637; 47; 22; 7
4343; 2023/10/11; 12:03:53; 0; 63; 0; 0; 2641; 48; 22; 7
4344; 2023/10/11; 12:04:03; 1048575; 62; 0; 0; 2646; 49; 22; 7
4345; 2023/10/11; 12:04:13; 0; 62; 0; 0; 2695; 46; 22; 7
4346; 2023/10/11; 12:04:23; 0; 62; 0; 0; 2772; 46; 22; 7
4347; 2023/10/11; 12:04:33; 1048575; 62; 0; 0; 2578; 45; 22; 6
4348; 2023/10/11; 12:04:43; 1048575; 52; 0; 0; 2512; 49; 22; 7
4349; 2023/10/11; 12:04:53; 1048575; 52; 0; 0; 2504; 46; 22; 7
4350; 2023/10/11; 12:05:03; 1048575; 52; 0; 0; 2495; 45; 22; 7
4351; 2023/10/11; 12:05:13; 0; 62; 0; 0; 2576; 48; 22; 7
4352; 2023/10/11; 12:05:23; 1048575; 62; 0; 0; 2666; 48; 22; 7
4353; 2023/10/11; 12:05:33; 0; 62; 0; 0; 2702; 48; 22; 7
4354; 2023/10/11; 12:05:43; 1048575; 62; 0; 0; 2381; 43; 22; 6
4355; 2023/10/11; 12:05:53; 0; 62; 0; 0; 2694; 47; 22; 7
4356; 2023/10/11; 12:06:03; 0; 62; 0; 0; 2535; 48; 22; 7
4357; 2023/10/11; 12:06:13; 1048575; 62; 0; 0; 2565; 49; 22; 7
4358; 2023/10/11; 12:06:23; 0; 62; 0; 0; 2638; 47; 22; 7
4359; 2023/10/11; 12:06:33; 1048575; 62; 0; 0; 2710; 45; 22; 7
4360; 2023/10/11; 12:06:43; 1048575; 62; 0; 0; 2719; 47; 22; 7
4361; 2023/10/11; 12:06:53; 1048575; 62; 0; 0; 2380; 44; 22; 6
4362; 2023/10/11; 12:07:03; 1048575; 62; 0; 0; 2552; 47; 22; 7
4363; 2023/10/11; 12:07:13; 0; 62; 0; 0; 2573; 45; 22; 7
4364; 2023/10/11; 12:07:23; 1048575; 62; 0; 0; 2548; 48; 22; 7
4365; 2023/10/11; 12:07:33; 0; 62; 0; 0; 2577; 48; 22; 7
4366; 2023/10/11; 12:07:43; 0; 62; 0; 0; 2738; 47; 22; 7
4367; 2023/10/11; 12:07:53; 0; 62; 0; 0; 2701; 45; 22; 7
4368; 2023/10/11; 12:08:03; 1048575; 62; 0; 0; 2447; 43; 22; 6
4369; 2023/10/11; 12:08:13; 0; 62; 0; 0; 2613; 49; 22; 7
4370; 2023/10/11; 12:08:23; 0; 62; 0; 0; 2606; 48; 22; 7
4371; 2023/10/11; 12:08:33; 1048575; 62; 0; 0; 2691; 47; 22; 7
4372; 2023/10/11; 12:08:43; 1048575; 62; 0; 0; 2648; 50; 22; 7
4373; 2023/10/11; 12:08:53; 1048574; 62; 0; 0; 2776; 49; 22; 7
4374; 2023/10/11; 12:09:03; 0; 62; 0; 0; 2555; 49; 22; 7
4375; 2023/10/11; 12:09:13; 0; 62; 0; 0; 2398; 43; 22; 6
4376; 2023/10/11; 12:09:23; 1048575; 62; 0; 0; 2610; 46; 22; 7
4377; 2023/10/11; 12:09:33; 1048575; 52; 0; 0; 2612; 47; 22; 7
4378; 2023/10/11; 12:09:43; 1048574; 52; 0; 0; 2677; 49; 22; 7
4379; 2023/10/11; 12:09:53; 0; 52; 0; 0; 2644; 47; 22; 7
4380; 2023/10/11; 12:10:03; 1; 62; 0; 0; 2591; 46; 22; 7
4381; 2023/10/11; 12:10:13; 1048575; 63; 0; 0; 2560; 47; 22; 7
4382; 2023/10/11; 12:10:23; 1048575; 62; 0; 0; 2382; 43; 22; 6
4383; 2023/10/11; 12:10:33; 1048575; 62; 0; 0; 2726; 47; 22; 7
4384; 2023/10/11; 12:10:43; 1048574; 63; 0; 0; 2688; 45; 22; 7
4385; 2023/10/11; 12:10:53; 0; 62; 0; 0; 2670; 47; 22; 7
4386; 2023/10/11; 12:11:03; 0; 63; 0; 0; 2552; 48; 22; 7
4387; 2023/10/11; 12:11:13; 1048575; 62; 0; 0; 2545; 48; 22; 7
4388; 2023/10/11; 12:11:23; 1048575; 63; 0; 0; 2629; 45; 22; 7
4389; 2023/10/11; 12:11:33; 0; 62; 0; 0; 2532; 41; 22; 6
4390; 2023/10/11; 12:11:43; 0; 62; 0; 0; 2725; 49; 22; 7
4391; 2023/10/11; 12:11:53; 1048575; 62; 0; 0; 2563; 49; 22; 7
4392; 2023/10/11; 12:12:03; 0; 63; 0; 0; 2548; 46; 22; 7
4393; 2023/10/11; 12:12:13; 1; 63; 0; 0; 2587; 46; 22; 7
4394; 2023/10/11; 12:12:23; 1048575; 63; 0; 0; 2623; 48; 22; 7
4395; 2023/10/11; 12:12:33; 0; 63; 0; 0; 2679; 49; 22; 7
4396; 2023/10/11; 12:12:43; 1048575; 63; 0; 0; 2596; 46; 22; 6
4397; 2023/10/11; 12:12:53; 1048575; 63; 0; 0; 2756; 45; 22; 7
4398; 2023/10/11; 12:13:03; 0; 63; 0; 0; 2799; 50; 22; 7
4399; 2023/10/11; 12:13:13; 0; 62; 0; 0; 2757; 47; 22; 7
4400; 2023/10/11; 12:13:23; 0; 62; 0; 0; 2557; 47; 22; 7
4401; 2023/10/11; 12:13:33; 1048575; 62; 0; 0; 2605; 45; 22; 7
4402; 2023/10/11; 12:13:43; 1048575; 62; 0; 0; 2666; 45; 22; 7
4403; 2023/10/11; 12:13:53; 1048574; 62; 0; 0; 2511; 44; 22; 6
4404; 2023/10/11; 12:14:03; 0; 62; 0; 0; 2695; 47; 22; 7
4405; 2023/10/11; 12:14:13; 0; 62; 0; 0; 2571; 45; 22; 7
4406; 2023/10/11; 12:14:23; 0; 52; 0; 0; 2529; 45; 22; 7
4407; 2023/10/11; 12:14:33; 0; 52; 0; 0; 2505; 48; 22; 7
4408; 2023/10/11; 12:14:43; 1048575; 52; 0; 0; 2528; 47; 22; 7
4409; 2023/10/11; 12:14:53; 1048575; 62; 0; 0; 2553; 48; 22; 7
4410; 2023/10/11; 12:15:03; 1048575; 62; 0; 0; 2512; 41; 22; 6
4411; 2023/10/11; 12:15:13; 0; 62; 0; 0; 2551; 47; 22; 7
4412; 2023/10/11; 12:15:23; 0; 62; 0; 0; 2570; 48; 22; 7
4413; 2023/10/11; 12:15:33; 1048575; 62; 0; 0; 2542; 45; 22; 7
4414; 2023/10/11; 12:15:43; 1048575; 62; 0; 0; 2566; 45; 22; 7
4415; 2023/10/11; 12:15:53; 1048575; 62; 0; 0; 2640; 45; 22; 7
4416; 2023/10/11; 12:16:03; 1048575; 63; 0; 0; 2598; 47; 22; 7
4417; 2023/10/11; 12:16:13; 0; 62; 0; 0; 2525; 44; 22; 6
4418; 2023/10/11; 12:16:23; 1048575; 62; 0; 0; 2682; 45; 22; 7
4419; 2023/10/11; 12:16:33; 1048575; 62; 0; 0; 2599; 46; 22; 7
4420; 2023/10/11; 12:16:43; 1048575; 62; 0; 0; 2621; 49; 22; 7
4421; 2023/10/11; 12:16:53; 1048575; 63; 0; 0; 2622; 48; 22; 7
4422; 2023/10/11; 12:17:03; 1048575; 62; 0; 0; 2648; 46; 22; 7
4423; 2023/10/11; 12:17:13; 1048575; 62; 0; 0; 2738; 45; 22; 7
4424; 2023/10/11; 12:17:23; 1048575; 62; 0; 0; 2399; 43; 22; 6
4425; 2023/10/11; 12:17:33; 0; 62; 0; 0; 2733; 47; 22; 7
4426; 2023/10/11; 12:17:43; 0; 62; 0; 0; 2536; 45; 22; 7
4427; 2023/10/11; 12:17:53; 0; 62; 0; 0; 2575; 46; 22; 7
4428; 2023/10/11; 12:18:03; 1048575; 62; 0; 0; 2573; 48; 22; 7
4429; 2023/10/11; 12:18:13; 0; 62; 0; 0; 2548; 47; 22; 7
4430; 2023/10/11; 12:18:23; 0; 63; 0; 0; 2639; 46; 22; 7
4431; 2023/10/11; 12:18:33; 1048575; 62; 0; 0; 2548; 41; 22; 6
4432; 2023/10/11; 12:18:43; 1048575; 62; 0; 0; 2698; 48; 22; 7
4433; 2023/10/11; 12:18:53; 0; 62; 0; 0; 2558; 48; 22; 7
4434; 2023/10/11; 12:19:03; 1048575; 62; 0; 0; 2636; 47; 22; 7
4435; 2023/10/11; 12:19:13; 0; 52; 0; 0; 2497; 47; 22; 7
4436; 2023/10/11; 12:19:23; 0; 52; 0; 0; 2518; 48; 22; 7
4437; 2023/10/11; 12:19:33; 1048575; 52; 0; 0; 2591; 48; 22; 7
4438; 2023/10/11; 12:19:43; 0; 54; 0; 0; 2482; 44; 22; 6
4439; 2023/10/11; 12:19:53; 0; 63; 0; 0; 2734; 45; 22; 7
4440; 2023/10/11; 12:20:03; 1048575; 62; 0; 0; 2704; 49; 22; 7
4441; 2023/10/11; 12:20:13; 0; 62; 0; 0; 2552; 48; 22; 7
4442; 2023/10/11; 12:20:23; 1048575; 62; 0; 0; 2557; 46; 22; 7
4443; 2023/10/11; 12:20:33; 0; 62; 0; 0; 2537; 45; 22; 7
4444; 2023/10/11; 12:20:43; 0; 62; 0; 0; 2682; 46; 22; 7
4445; 2023/10/11; 12:20:53; 0; 62; 0; 0; 2526; 45; 22; 6
4446; 2023/10/11; 12:21:03; 1048575; 63; 0; 0; 2714; 47; 22; 7
4447; 2023/10/11; 12:21:13; 1048575; 62; 0; 0; 2697; 47; 22; 7
4448; 2023/10/11; 12:21:23; 0; 62; 0; 0; 2550; 49; 22; 7
4449; 2023/10/11; 12:21:33; 1048575; 62; 0; 0; 2552; 50; 22; 7
4450; 2023/10/11; 12:21:43; 1048574; 63; 0; 0; 2609; 46; 22; 7
4451; 2023/10/11; 12:21:53; 1048575; 63; 0; 0; 2700; 45; 22; 7
4452; 2023/10/11; 12:22:03; 0; 63; 0; 0; 2522; 41; 22; 6
4453; 2023/10/11; 12:22:13; 1048575; 62; 0; 0; 2697; 48; 22; 7
4454; 2023/10/11; 12:22:23; 0; 62; 0; 0; 2555; 46; 22; 7
4455; 2023/10/11; 12:22:33; 1048575; 62; 0; 0; 2541; 45; 22; 7
4456; 2023/10/11; 12:22:43; 1048575; 62; 0; 0; 2546; 49; 22; 7
4457; 2023/10/11; 12:22:53; 0; 62; 0; 0; 2597; 49; 22; 7
4458; 2023/10/11; 12:23:03; 0; 62; 0; 0; 2734; 47; 22; 7
4459; 2023/10/11; 12:23:13; 0; 62; 0; 0; 2542; 41; 22; 6
4460; 2023/10/11; 12:23:23; 0; 62; 0; 0; 2694; 48; 22; 7
4461; 2023/10/11; 12:23:33; 0; 62; 0; 0; 2553; 49; 22; 7
4462; 2023/10/11; 12:23:43; 1; 62; 0; 0; 2554; 46; 22; 7
4463; 2023/10/11; 12:23:53; 1048575; 62; 0; 0; 2533; 45; 22; 7
4464; 2023/10/11; 12:24:03; 1048575; 52; 0; 0; 2560; 48; 22; 7
4465; 2023/10/11; 12:24:13; 0; 52; 0; 0; 2668; 49; 22; 7
4466; 2023/10/11; 12:24:23; 0; 52; 0; 0; 2476; 45; 22; 6
4467; 2023/10/11; 12:24:33; 0; 54; 0; 0; 2671; 45; 22; 7
4468; 2023/10/11; 12:24:43; 0; 62; 0; 0; 2559; 47; 22; 7
4469; 2023/10/11; 12:24:53; 1048575; 63; 0; 0; 2583; 48; 22; 7
4470; 2023/10/11; 12:25:03; 1048575; 62; 0; 0; 2608; 48; 22; 7
4471; 2023/10/11; 12:25:13; 0; 63; 0; 0; 2705; 48; 22; 7
4472; 2023/10/11; 12:25:23; 1048575; 63; 0; 0; 2784; 46; 22; 7
4473; 2023/10/11; 12:25:33; 0; 63; 0; 0; 2384; 41; 22; 6
4474; 2023/10/11; 12:25:43; 1048575; 63; 0; 0; 2557; 50; 22; 7
4475; 2023/10/11; 12:25:53; 1048575; 63; 0; 0; 2538; 46; 22; 7
4476; 2023/10/11; 12:26:03; 0; 63; 0; 0; 2588; 46; 22; 7
4477; 2023/10/11; 12:26:13; 0; 63; 0; 0; 2587; 48; 22; 7
4478; 2023/10/11; 12:26:23; 0; 63; 0; 0; 2581; 48; 22; 7
4479; 2023/10/11; 12:26:33; 0; 63; 0; 0; 2660; 46; 22; 7
4480; 2023/10/11; 12:26:43; 0; 63; 0; 0; 2525; 42; 22; 6
4481; 2023/10/11; 12:26:53; 1; 63; 0; 0; 2713; 48; 22; 7
4482; 2023/10/11; 12:27:03; 0; 63; 0; 0; 2545; 48; 22; 7
4483; 2023/10/11; 12:27:13; 0; 63; 0; 0; 2563; 46; 22; 7
4484; 2023/10/11; 12:27:23; 0; 62; 0; 0; 2537; 45; 22; 7
4485; 2023/10/11; 12:27:33; 1048575; 62; 0; 0; 2534; 47; 22; 7
4486; 2023/10/11; 12:27:43; 0; 62; 0; 0; 2586; 49; 22; 7
4487; 2023/10/11; 12:27:53; 0; 62; 0; 0; 2541; 44; 22; 6
4488; 2023/10/11; 12:28:03; 0; 62; 0; 0; 2697; 45; 22; 7
4489; 2023/10/11; 12:28:13; 1; 62; 0; 0; 2665; 47; 22; 7
4490; 2023/10/11; 12:28:23; 0; 62; 0; 0; 2549; 48; 22; 7
4491; 2023/10/11; 12:28:33; 0; 62; 0; 0; 2557; 46; 22; 7
4492; 2023/10/11; 12:28:43; 0; 62; 0; 0; 2601; 45; 22; 7
4493; 2023/10/11; 12:28:53; 1048575; 52; 0; 0; 2537; 48; 22; 7
4494; 2023/10/11; 12:29:03; 0; 52; 0; 0; 2421; 44; 22; 6
4495; 2023/10/11; 12:29:13; 1048575; 52; 0; 0; 2671; 46; 22; 7
4496; 2023/10/11; 12:29:23; 1048575; 62; 0; 0; 2632; 46; 22; 7
4497; 2023/10/11; 12:29:33; 1048574; 62; 0; 0; 2635; 47; 22; 7
4498; 2023/10/11; 12:29:43; 1048575; 62; 0; 0; 2631; 50; 22; 7
4499; 2023/10/11; 12:29:53; 1048575; 62; 0; 0; 2578; 48; 22; 7
4500; 2023/10/11; 12:30:03; 0; 62; 0; 0; 2619; 45; 22; 7
4501; 2023/10/11; 12:30:13; 0; 62; 0; 0; 2549; 41; 22; 6
4502; 2023/10/11; 12:30:23; 0; 63; 0; 0; 2657; 48; 22; 7
4503; 2023/10/11; 12:30:33; 0; 63; 0; 0; 2710; 46; 22; 7
4504; 2023/10/11; 12:30:43; 0; 62; 0; 0; 2585; 48; 22; 7
4505; 2023/10/11; 12:30:53; 1048575; 62; 0; 0; 2555; 47; 22; 7
4506; 2023/10/11; 12:31:03; 1048575; 62; 0; 0; 2536; 48; 22; 7
4507; 2023/10/11; 12:31:13; 0; 62; 0; 0; 2545; 46; 22; 7
4508; 2023/10/11; 12:31:23; 1048574; 62; 0; 0; 2390; 41; 22; 6
4509; 2023/10/11; 12:31:33; 1048575; 62; 0; 0; 2620; 47; 22; 7
4510; 2023/10/11; 12:31:43; 1048574; 62; 0; 0; 2624; 49; 22; 7
4511; 2023/10/11; 12:31:53; 1048575; 63; 0; 0; 2725; 46; 22; 7
4512; 2023/10/11; 12:32:03; 0; 63; 0; 0; 2705; 45; 22; 7
4513; 2023/10/11; 12:32:13; 1048575; 62; 0; 0; 2689; 48; 22; 7
4514; 2023/10/11; 12:32:23; 0; 63; 0; 0; 2556; 48; 22; 7
4515; 2023/10/11; 12:32:33; 1048575; 62; 0; 0; 2384; 45; 22; 6
