Line;Date;Time;T INA SPECTRO (degC);T INA OSCAR (degC);T INA MOTORS (degC);T INA BATT (degC);T INA DC_BUS (degC);T INA Q7 (degC);T INA 5V (degC);T INA 3V3 (degC)
3032;2023/10/11;08:25:23;33,828125;33,1171875;37,046875;37,0859375;37,34375;37,0859375;37,21875;33,078125
3033;2023/10/11;08:25:33;33,7890625;33,1171875;37,0390625;37,0859375;37,34375;37,078125;37,2109375;33,0859375
3034;2023/10/11;08:25:43;33,8125;33,125;37,046875;37,078125;37,3359375;37,0859375;37,21875;33,0859375
3035;2023/10/11;08:25:53;33,8203125;33,125;37,0390625;37,0859375;37,328125;37,0859375;37,21875;33,0859375
3036;2023/10/11;08:26:03;33,7890625;33,125;37,0390625;37,078125;37,3359375;37,0859375;37,21875;33,078125
3037;2023/10/11;08:26:13;33,8515625;33,1328125;37,046875;37,078125;37,3359375;37,0859375;37,21875;33,0859375
3038;2023/10/11;08:26:23;33,8046875;33,125;37,0390625;37,078125;37,34375;37,0859375;37,21875;33,0859375
3039;2023/10/11;08:26:33;33,8046875;33,125;37,046875;37,0859375;37,3359375;37,09375;37,234375;33,0859375
3040;2023/10/11;08:26:43;33,796875;33,125;37,0390625;37,0859375;37,3359375;37,0859375;37,2109375;33,0859375
3041;2023/10/11;08:26:53;33,8046875;33,125;37,0390625;37,0859375;37,3359375;37,0859375;37,21875;33,0859375
3042;2023/10/11;08:27:03;33,828125;33,125;37,046875;37,0859375;37,34375;37,0859375;37,2109375;33,0859375
3043;2023/10/11;08:27:13;33,828125;33,1171875;37,046875;37,0859375;37,3359375;37,0859375;37,21875;33,09375
3044;2023/10/11;08:27:23;33,8046875;33,125;37,046875;37,0859375;37,3359375;37,0859375;37,21875;33,0859375
3045;2023/10/11;08:27:33;33,8046875;33,125;37,046875;37,0859375;37,3359375;37,0859375;37,21875;33,0859375
3046;2023/10/11;08:27:43;33,828125;33,125;37,046875;37,078125;37,34375;37,0859375;37,21875;33,078125
3047;2023/10/11;08:27:53;33,78125;33,125;37,046875;37,078125;37,34375;37,09375;37,21875;33,09375
3048;2023/10/11;08:28:03;33,828125;33,1328125;37,0390625;37,0859375;37,328125;37,09375;37,21875;33,0859375
3049;2023/10/11;08:28:13;33,8046875;33,1328125;37,046875;37,0859375;37,3359375;37,09375;37,2265625;33,09375
3050;2023/10/11;08:28:23;33,796875;33,1328125;37,0546875;37,078125;37,3359375;37,09375;37,21875;33,09375
3051;2023/10/11;08:28:33;33,8125;33,140625;37,046875;37,0859375;37,34375;37,0859375;37,2265625;33,09375
3052;2023/10/11;08:28:43;33,84375;33,1328125;37,046875;37,09375;37,34375;37,0859375;37,21875;33,0859375
3053;2023/10/11;08:28:53;33,8359375;33,125;37,046875;37,078125;37,34375;37,09375;37,21875;33,0859375
3054;2023/10/11;08:29:03;33,8046875;33,125;37,0390625;37,078125;37,34375;37,1015625;37,21875;33,0859375
3055;2023/10/11;08:29:13;33,8203125;33,125;37,046875;37,0859375;37,3359375;37,09375;37,2109375;33,09375
3056;2023/10/11;08:29:23;33,8203125;33,1328125;37,046875;37,0859375;37,34375;37,0859375;37,2265625;33,0859375
3057;2023/10/11;08:29:33;33,8125;33,125;37,046875;37,0859375;37,34375;37,09375;37,21875;33,09375
3058;2023/10/11;08:29:43;33,84375;33,1328125;37,0546875;37,078125;37,3359375;37,0859375;37,2265625;33,09375
3059;2023/10/11;08:29:53;33,8203125;33,1328125;37,0546875;37,0859375;37,3359375;37,0859375;37,21875;33,0859375
3060;2023/10/11;08:30:03;33,8046875;33,125;37,0546875;37,09375;37,34375;37,1015625;37,234375;33,09375
3061;2023/10/11;08:30:13;33,8125;33,1328125;37,0546875;37,0859375;37,34375;37,09375;37,234375;33,09375
3062;2023/10/11;08:30:23;33,828125;33,1328125;37,046875;37,09375;37,3359375;37,09375;37,2265625;33,09375
3063;2023/10/11;08:30:33;33,84375;33,140625;37,0390625;37,0859375;37,3359375;37,1015625;37,21875;33,0859375
3064;2023/10/11;08:30:43;33,8359375;33,1328125;37,046875;37,09375;37,3515625;37,09375;37,2265625;33,0859375
3065;2023/10/11;08:30:53;33,828125;33,1328125;37,0625;37,0859375;37,3515625;37,09375;37,2265625;33,09375
3066;2023/10/11;08:31:03;33,8125;33,1328125;37,046875;37,0859375;37,3359375;37,1015625;37,21875;33,09375
3067;2023/10/11;08:31:13;33,828125;33,125;37,046875;37,09375;37,34375;37,0859375;37,234375;33,09375
3068;2023/10/11;08:31:23;33,7890625;33,1328125;37,046875;37,09375;37,3359375;37,1015625;37,2265625;33,0859375
3069;2023/10/11;08:31:33;33,8046875;33,1328125;37,0546875;37,0859375;37,34375;37,09375;37,234375;33,09375
3070;2023/10/11;08:31:43;33,828125;33,1484375;37,0546875;37,0859375;37,3359375;37,1015625;37,234375;33,0859375
3071;2023/10/11;08:31:53;33,8359375;33,1328125;37,0546875;37,078125;37,34375;37,0859375;37,234375;33,09375
3072;2023/10/11;08:32:03;33,8125;33,1328125;37,046875;37,0859375;37,34375;37,109375;37,234375;33,1015625
3073;2023/10/11;08:32:13;33,796875;33,1328125;37,0546875;37,0859375;37,34375;37,09375;37,2265625;33,1015625
3074;2023/10/11;08:32:23;33,8515625;33,140625;37,0546875;37,0859375;37,34375;37,09375;37,2265625;33,0859375
3075;2023/10/11;08:32:33;33,828125;33,125;37,0546875;37,1015625;37,3515625;37,09375;37,2265625;33,0859375
3076;2023/10/11;08:32:43;33,8359375;33,1328125;37,0546875;37,09375;37,34375;37,09375;37,234375;33,09375
3077;2023/10/11;08:32:53;33,8671875;33,140625;37,0546875;37,0859375;37,34375;37,1015625;37,234375;33,09375
3078;2023/10/11;08:33:03;33,8515625;33,1328125;37,0546875;37,09375;37,34375;37,1015625;37,234375;33,09375
3079;2023/10/11;08:33:13;33,84375;33,1328125;37,0546875;37,09375;37,34375;37,09375;37,2265625;33,09375
3080;2023/10/11;08:33:23;33,8359375;33,140625;37,0546875;37,0859375;37,34375;37,09375;37,2265625;33,0859375
3081;2023/10/11;08:33:33;33,8046875;33,140625;37,0546875;37,09375;37,3359375;37,09375;37,234375;33,09375
3082;2023/10/11;08:33:43;33,8515625;33,140625;37,0546875;37,09375;37,34375;37,1015625;37,2265625;33,09375
3083;2023/10/11;08:33:53;33,8359375;33,1328125;37,0625;37,0859375;37,3515625;37,09375;37,2265625;33,09375
3084;2023/10/11;08:34:03;33,8125;33,140625;37,0546875;37,09375;37,34375;37,1015625;37,2265625;33,09375
3085;2023/10/11;08:34:13;33,84375;33,125;37,0546875;37,1015625;37,34375;37,1015625;37,234375;33,09375
3086;2023/10/11;08:34:23;33,859375;33,1484375;37,0546875;37,09375;37,34375;37,1015625;37,2265625;33,09375
3087;2023/10/11;08:34:33;33,8203125;33,140625;37,0546875;37,0859375;37,3515625;37,1015625;37,234375;33,09375
3088;2023/10/11;08:34:43;33,859375;33,125;37,0546875;37,09375;37,34375;37,09375;37,2265625;33,09375
3089;2023/10/11;08:34:53;33,8203125;33,1328125;37,0625;37,09375;37,34375;37,0859375;37,234375;33,09375
3090;2023/10/11;08:35:03;33,828125;33,1328125;37,0625;37,1015625;37,34375;37,09375;37,2265625;33,09375
3091;2023/10/11;08:35:13;33,84375;33,1328125;37,046875;37,09375;37,3515625;37,09375;37,21875;33,1015625
3092;2023/10/11;08:35:23;33,8515625;33,140625;37,0625;37,1015625;37,3359375;37,09375;37,234375;33,09375
3093;2023/10/11;08:35:33;33,8203125;33,1328125;37,046875;37,09375;37,3515625;37,1015625;37,2265625;33,0859375
3094;2023/10/11;08:35:43;33,84375;33,140625;37,046875;37,09375;37,34375;37,09375;37,2265625;33,1015625
3095;2023/10/11;08:35:53;33,828125;33,1328125;37,0546875;37,09375;37,3515625;37,1015625;37,234375;33,09375
3096;2023/10/11;08:36:03;33,8125;33,140625;37,0546875;37,1015625;37,34375;37,109375;37,2265625;33,09375
3097;2023/10/11;08:36:13;33,8203125;33,1328125;37,0546875;37,09375;37,34375;37,109375;37,2265625;33,09375
3098;2023/10/11;08:36:23;33,828125;33,140625;37,0546875;37,1015625;37,34375;37,09375;37,234375;33,09375
3099;2023/10/11;08:36:33;33,828125;33,1484375;37,0625;37,09375;37,3515625;37,109375;37,234375;33,09375
3100;2023/10/11;08:36:43;33,8515625;33,140625;37,0546875;37,09375;37,34375;37,109375;37,234375;33,1015625
3101;2023/10/11;08:36:53;33,84375;33,140625;37,0546875;37,09375;37,3515625;37,1015625;37,234375;33,1015625
3102;2023/10/11;08:37:03;33,8125;33,1328125;37,046875;37,09375;37,3515625;37,09375;37,21875;33,1015625
3103;2023/10/11;08:37:13;33,828125;33,140625;37,046875;37,1015625;37,3515625;37,1015625;37,2265625;33,09375
3104;2023/10/11;08:37:23;33,8515625;33,140625;37,0625;37,109375;37,34375;37,1015625;37,234375;33,0859375
3105;2023/10/11;08:37:33;33,8203125;33,1328125;37,0625;37,09375;37,34375;37,1015625;37,234375;33,09375
3106;2023/10/11;08:37:43;33,828125;33,140625;37,0546875;37,09375;37,3515625;37,109375;37,234375;33,09375
3107;2023/10/11;08:37:53;33,8046875;33,140625;37,0625;37,1015625;37,3515625;37,1015625;37,234375;33,09375
3108;2023/10/11;08:38:03;33,84375;33,1328125;37,046875;37,1015625;37,34375;37,09375;37,234375;33,109375
3109;2023/10/11;08:38:13;33,8671875;33,140625;37,0625;37,1015625;37,3515625;37,109375;37,234375;33,1015625
3110;2023/10/11;08:38:23;33,828125;33,1328125;37,046875;37,1015625;37,34375;37,1015625;37,234375;33,1015625
3111;2023/10/11;08:38:33;33,828125;33,140625;37,0546875;37,1015625;37,3515625;37,1015625;37,234375;33,1015625
3112;2023/10/11;08:38:43;33,828125;33,1328125;37,0546875;37,09375;37,3515625;37,09375;37,234375;33,1015625
3113;2023/10/11;08:38:53;33,859375;33,1484375;37,0625;37,0859375;37,3515625;37,1015625;37,234375;33,09375
3114;2023/10/11;08:39:03;33,8359375;33,140625;37,0625;37,1015625;37,34375;37,09375;37,2421875;33,1015625
3115;2023/10/11;08:39:13;33,828125;33,140625;37,0625;37,1015625;37,3515625;37,109375;37,2421875;33,1015625
3116;2023/10/11;08:39:23;33,8046875;33,140625;37,0546875;37,09375;37,359375;37,109375;37,2265625;33,09375
3117;2023/10/11;08:39:33;33,828125;33,1484375;37,0546875;37,1015625;37,359375;37,1015625;37,234375;33,09375
3118;2023/10/11;08:39:43;33,8515625;33,140625;37,0625;37,1015625;37,3515625;37,09375;37,234375;33,09375
3119;2023/10/11;08:39:53;33,8125;33,140625;37,0546875;37,1015625;37,3515625;37,09375;37,234375;33,1015625
3120;2023/10/11;08:40:03;33,84375;33,140625;37,0546875;37,1015625;37,34375;37,1015625;37,234375;33,09375
3121;2023/10/11;08:40:13;33,859375;33,1484375;37,0625;37,09375;37,359375;37,1015625;37,2421875;33,09375
3122;2023/10/11;08:40:23;33,8359375;33,140625;37,0546875;37,09375;37,3515625;37,109375;37,234375;33,09375
3123;2023/10/11;08:40:33;33,8203125;33,125;37,0546875;37,1015625;37,3515625;37,109375;37,234375;33,1015625
3124;2023/10/11;08:40:43;33,859375;33,1484375;37,0625;37,1015625;37,3515625;37,1015625;37,234375;33,1015625
3125;2023/10/11;08:40:53;33,8203125;33,1484375;37,0546875;37,1015625;37,34375;37,1015625;37,2421875;33,109375
3126;2023/10/11;08:41:03;33,828125;33,140625;37,0546875;37,09375;37,34375;37,109375;37,234375;33,1015625
3127;2023/10/11;08:41:13;33,8125;33,140625;37,0625;37,09375;37,359375;37,109375;37,234375;33,09375
3128;2023/10/11;08:41:23;33,828125;33,140625;37,046875;37,09375;37,34375;37,1015625;37,2265625;33,1015625
3129;2023/10/11;08:41:33;33,828125;33,140625;37,0546875;37,1015625;37,3515625;37,09375;37,234375;33,1015625
3130;2023/10/11;08:41:43;33,796875;33,1484375;37,0546875;37,1015625;37,3515625;37,1015625;37,234375;33,09375
3131;2023/10/11;08:41:53;33,8203125;33,140625;37,0625;37,109375;37,3515625;37,1015625;37,2421875;33,1015625
3132;2023/10/11;08:42:03;33,8125;33,1328125;37,0546875;37,1015625;37,3515625;37,109375;37,2265625;33,09375
3133;2023/10/11;08:42:13;33,8515625;33,15625;37,0546875;37,09375;37,34375;37,1015625;37,234375;33,09375
3134;2023/10/11;08:42:23;33,8203125;33,1328125;37,0546875;37,1015625;37,3515625;37,109375;37,2265625;33,09375
3135;2023/10/11;08:42:33;33,8359375;33,140625;37,0625;37,1015625;37,3515625;37,1015625;37,234375;33,1015625
3136;2023/10/11;08:42:43;33,8515625;33,140625;37,0625;37,09375;37,359375;37,1015625;37,2421875;33,1015625
3137;2023/10/11;08:42:53;33,8359375;33,140625;37,0546875;37,1015625;37,3515625;37,109375;37,2265625;33,09375
3138;2023/10/11;08:43:03;33,8046875;33,1484375;37,0546875;37,09375;37,3515625;37,109375;37,2265625;33,1015625
3139;2023/10/11;08:43:13;33,859375;33,140625;37,0625;37,1015625;37,359375;37,1015625;37,234375;33,109375
3140;2023/10/11;08:43:23;33,8203125;33,15625;37,0625;37,1015625;37,34375;37,1015625;37,234375;33,1015625
3141;2023/10/11;08:43:33;33,8515625;33,1484375;37,0625;37,1015625;37,34375;37,109375;37,234375;33,09375
3142;2023/10/11;08:43:43;33,8359375;33,1484375;37,0703125;37,09375;37,359375;37,109375;37,2421875;33,1015625
3143;2023/10/11;08:43:53;33,828125;33,1484375;37,0546875;37,09375;37,3515625;37,1015625;37,234375;33,09375
3144;2023/10/11;08:44:03;33,8515625;33,1328125;37,0625;37,09375;37,3515625;37,1015625;37,2421875;33,1015625
3145;2023/10/11;08:44:13;33,859375;33,140625;37,0546875;37,1015625;37,3515625;37,1015625;37,2421875;33,1015625
3146;2023/10/11;08:44:23;33,8125;33,140625;37,0546875;37,109375;37,3515625;37,1015625;37,234375;33,09375
3147;2023/10/11;08:44:33;33,828125;33,1484375;37,0625;37,1015625;37,3515625;37,1015625;37,2265625;33,1015625
3148;2023/10/11;08:44:43;33,8515625;33,140625;37,0546875;37,1015625;37,3515625;37,109375;37,234375;33,1015625
3149;2023/10/11;08:44:53;33,8203125;33,140625;37,0625;37,1015625;37,3359375;37,1015625;37,234375;33,09375
3150;2023/10/11;08:45:03;33,8515625;33,140625;37,0625;37,1015625;37,3515625;37,1015625;37,2421875;33,1015625
3151;2023/10/11;08:45:13;33,859375;33,140625;37,0625;37,09375;37,34375;37,109375;37,2421875;33,1015625
3152;2023/10/11;08:45:23;33,8359375;33,140625;37,0625;37,1015625;37,3515625;37,1015625;37,2421875;33,09375
3153;2023/10/11;08:45:33;33,828125;33,1484375;37,0625;37,09375;37,359375;37,1015625;37,2421875;33,09375
3154;2023/10/11;08:45:43;33,84375;33,140625;37,0546875;37,1015625;37,359375;37,1015625;37,234375;33,109375
3155;2023/10/11;08:45:53;33,84375;33,140625;37,046875;37,09375;37,3515625;37,1015625;37,234375;33,109375
3156;2023/10/11;08:46:03;33,859375;33,1484375;37,0625;37,109375;37,359375;37,1015625;37,2421875;33,1015625
3157;2023/10/11;08:46:13;33,8515625;33,1484375;37,0625;37,1015625;37,359375;37,1015625;37,234375;33,109375
3158;2023/10/11;08:46:23;33,8671875;33,140625;37,0546875;37,1015625;37,359375;37,109375;37,2421875;33,1015625
3159;2023/10/11;08:46:33;33,8203125;33,1484375;37,0546875;37,1015625;37,3515625;37,1015625;37,2421875;33,1015625
3160;2023/10/11;08:46:43;33,828125;33,140625;37,0625;37,09375;37,3359375;37,1015625;37,234375;33,1015625
3161;2023/10/11;08:46:53;33,8671875;33,1484375;37,0625;37,1015625;37,359375;37,1015625;37,234375;33,09375
3162;2023/10/11;08:47:03;33,8515625;33,1484375;37,0546875;37,1015625;37,3515625;37,109375;37,2421875;33,1015625
3163;2023/10/11;08:47:13;33,828125;33,1484375;37,0625;37,09375;37,3515625;37,1015625;37,234375;33,109375
3164;2023/10/11;08:47:23;33,8359375;33,1484375;37,0546875;37,09375;37,3515625;37,1015625;37,234375;33,1015625
3165;2023/10/11;08:47:33;33,8359375;33,1328125;37,0625;37,1015625;37,3515625;37,1015625;37,234375;33,09375
3166;2023/10/11;08:47:43;33,84375;33,1328125;37,0625;37,09375;37,3515625;37,1015625;37,234375;33,109375
3167;2023/10/11;08:47:53;33,8359375;33,140625;37,0546875;37,1015625;37,359375;37,1015625;37,234375;33,1015625
3168;2023/10/11;08:48:03;33,84375;33,1484375;37,0703125;37,09375;37,3515625;37,109375;37,2421875;33,1015625
3169;2023/10/11;08:48:13;33,828125;33,140625;37,0546875;37,109375;37,3515625;37,1015625;37,234375;33,1015625
3170;2023/10/11;08:48:23;33,8671875;33,1484375;37,0546875;37,1015625;37,359375;37,1015625;37,2421875;33,1015625
3171;2023/10/11;08:48:33;33,8125;33,140625;37,0703125;37,09375;37,359375;37,109375;37,2421875;33,1015625
3172;2023/10/11;08:48:43;33,8046875;33,140625;37,046875;37,1015625;37,359375;37,109375;37,2265625;33,1015625
3173;2023/10/11;08:48:53;33,84375;33,1484375;37,0546875;37,109375;37,3515625;37,109375;37,2421875;33,1015625
3174;2023/10/11;08:49:03;33,8203125;33,140625;37,0625;37,09375;37,34375;37,1015625;37,234375;33,109375
3175;2023/10/11;08:49:13;33,8359375;33,1484375;37,0546875;37,09375;37,34375;37,1015625;37,234375;33,09375
3176;2023/10/11;08:49:23;33,828125;33,1484375;37,0703125;37,109375;37,3515625;37,1015625;37,2265625;33,109375
3177;2023/10/11;08:49:33;33,8671875;33,1328125;37,0703125;37,1015625;37,3515625;37,109375;37,234375;33,1171875
3178;2023/10/11;08:49:43;33,84375;33,15625;37,0625;37,1015625;37,359375;37,109375;37,2265625;33,1015625
3179;2023/10/11;08:49:53;33,8125;33,140625;37,0625;37,09375;37,3515625;37,1015625;37,234375;33,1015625
3180;2023/10/11;08:50:03;33,8515625;33,140625;37,0546875;37,109375;37,3515625;37,1171875;37,234375;33,109375
3181;2023/10/11;08:50:13;33,84375;33,1484375;37,0546875;37,09375;37,359375;37,109375;37,234375;33,1015625
3182;2023/10/11;08:50:23;33,8359375;33,140625;37,0546875;37,1015625;37,3515625;37,1015625;37,234375;33,109375
3183;2023/10/11;08:50:33;33,828125;33,1484375;37,0625;37,1015625;37,3515625;37,1015625;37,2421875;33,109375
3184;2023/10/11;08:50:43;33,84375;33,15625;37,0625;37,1015625;37,359375;37,109375;37,234375;33,1015625
3185;2023/10/11;08:50:53;33,8515625;33,1484375;37,0703125;37,1015625;37,3515625;37,109375;37,2265625;33,109375
3186;2023/10/11;08:51:03;33,8359375;33,140625;37,0625;37,1015625;37,34375;37,109375;37,234375;33,1015625
3187;2023/10/11;08:51:13;33,828125;33,140625;37,0625;37,1015625;37,3515625;37,1015625;37,2421875;33,09375
3188;2023/10/11;08:51:23;33,8359375;33,1484375;37,0546875;37,1015625;37,3515625;37,1015625;37,2421875;33,1015625
3189;2023/10/11;08:51:33;33,8515625;33,140625;37,0546875;37,1015625;37,34375;37,09375;37,2265625;33,1015625
3190;2023/10/11;08:51:43;33,8515625;33,1484375;37,046875;37,1015625;37,359375;37,1015625;37,234375;33,1015625
3191;2023/10/11;08:51:53;33,84375;33,1484375;37,0625;37,1015625;37,3671875;37,109375;37,234375;33,109375
3192;2023/10/11;08:52:03;33,84375;33,140625;37,0625;37,09375;37,3515625;37,109375;37,2265625;33,1015625
3193;2023/10/11;08:52:13;33,8203125;33,1328125;37,0546875;37,09375;37,3515625;37,1015625;37,2265625;33,09375
3194;2023/10/11;08:52:23;33,859375;33,1484375;37,0625;37,1015625;37,34375;37,109375;37,234375;33,1015625
3195;2023/10/11;08:52:33;33,828125;33,140625;37,046875;37,09375;37,3515625;37,1015625;37,2265625;33,109375
3196;2023/10/11;08:52:43;33,84375;33,1484375;37,0625;37,1015625;37,3515625;37,1015625;37,2265625;33,1015625
3197;2023/10/11;08:52:53;33,84375;33,140625;37,0625;37,09375;37,34375;37,1015625;37,234375;33,1015625
3198;2023/10/11;08:53:03;33,8359375;33,1484375;37,0625;37,1015625;37,3515625;37,09375;37,2265625;33,1171875
3199;2023/10/11;08:53:13;33,859375;33,140625;37,0625;37,09375;37,3515625;37,09375;37,234375;33,1015625
3200;2023/10/11;08:53:23;33,8515625;33,1328125;37,0625;37,0859375;37,3515625;37,09375;37,234375;33,1015625
3201;2023/10/11;08:53:33;33,8359375;33,140625;37,0625;37,109375;37,34375;37,109375;37,2265625;33,1015625
3202;2023/10/11;08:53:43;33,8203125;33,1484375;37,0546875;37,09375;37,3515625;37,1015625;37,2265625;33,09375
3203;2023/10/11;08:53:53;33,828125;33,140625;37,046875;37,09375;37,3515625;37,109375;37,234375;33,109375
3204;2023/10/11;08:54:03;33,8125;33,1484375;37,046875;37,0859375;37,34375;37,1015625;37,234375;33,109375
3205;2023/10/11;08:54:13;33,8359375;33,1484375;37,046875;37,09375;37,34375;37,09375;37,234375;33,1015625
3206;2023/10/11;08:54:23;33,828125;33,1484375;37,0625;37,09375;37,34375;37,09375;37,21875;33,1015625
3207;2023/10/11;08:54:33;33,859375;33,1484375;37,0546875;37,1015625;37,34375;37,09375;37,2421875;33,09375
3208;2023/10/11;08:54:43;33,8515625;33,1328125;37,0625;37,1015625;37,34375;37,09375;37,2265625;33,1015625
3209;2023/10/11;08:54:53;33,8125;33,140625;37,0546875;37,09375;37,3515625;37,109375;37,21875;33,1015625
3210;2023/10/11;08:55:03;33,8125;33,140625;37,0625;37,09375;37,3515625;37,109375;37,2265625;33,1015625
3211;2023/10/11;08:55:13;33,8203125;33,1484375;37,046875;37,09375;37,3515625;37,1015625;37,234375;33,109375
3212;2023/10/11;08:55:23;33,8046875;33,1484375;37,046875;37,09375;37,3515625;37,1015625;37,234375;33,09375
3213;2023/10/11;08:55:33;33,859375;33,140625;37,0625;37,0859375;37,3515625;37,1015625;37,234375;33,1015625
3214;2023/10/11;08:55:43;33,84375;33,1328125;37,0546875;37,09375;37,3515625;37,1015625;37,21875;33,1015625
3215;2023/10/11;08:55:53;33,8359375;33,140625;37,0625;37,1015625;37,3515625;37,1015625;37,2265625;33,09375
3216;2023/10/11;08:56:03;33,8359375;33,140625;37,0546875;37,0859375;37,3515625;37,1015625;37,2265625;33,09375
3217;2023/10/11;08:56:13;33,859375;33,140625;37,046875;37,0859375;37,3515625;37,1015625;37,21875;33,1015625
3218;2023/10/11;08:56:23;33,8515625;33,140625;37,0546875;37,09375;37,3359375;37,09375;37,234375;33,1015625
3219;2023/10/11;08:56:33;33,84375;33,1328125;37,0625;37,09375;37,34375;37,109375;37,234375;33,1015625
3220;2023/10/11;08:56:43;33,8515625;33,140625;37,046875;37,09375;37,34375;37,09375;37,234375;33,1015625
3221;2023/10/11;08:56:53;33,8203125;33,1328125;37,0546875;37,09375;37,3515625;37,09375;37,234375;33,09375
3222;2023/10/11;08:57:03;33,8359375;33,140625;37,046875;37,09375;37,34375;37,1015625;37,21875;33,1015625
3223;2023/10/11;08:57:13;33,8203125;33,1328125;37,046875;37,09375;37,34375;37,1015625;37,2265625;33,1015625
3224;2023/10/11;08:57:23;33,8203125;33,140625;37,046875;37,09375;37,34375;37,1015625;37,234375;33,109375
3225;2023/10/11;08:57:33;33,8515625;33,1484375;37,046875;37,0859375;37,34375;37,1015625;37,2265625;33,1015625
3226;2023/10/11;08:57:43;33,859375;33,1484375;37,046875;37,0859375;37,3515625;37,09375;37,21875;33,1015625
3227;2023/10/11;08:57:53;33,8203125;33,140625;37,0546875;37,09375;37,34375;37,1015625;37,21875;33,1015625
3228;2023/10/11;08:58:03;33,8125;33,1484375;37,0546875;37,0859375;37,3359375;37,1015625;37,2265625;33,1015625
3229;2023/10/11;08:58:13;33,84375;33,140625;37,0546875;37,09375;37,34375;37,09375;37,21875;33,09375
3230;2023/10/11;08:58:23;33,84375;33,1484375;37,046875;37,09375;37,3515625;37,09375;37,21875;33,1015625
3231;2023/10/11;08:58:33;33,8125;33,140625;37,0546875;37,09375;37,34375;37,1015625;37,2265625;33,1015625
3232;2023/10/11;08:58:43;33,8203125;33,1484375;37,046875;37,09375;37,34375;37,1015625;37,2265625;33,09375
3233;2023/10/11;08:58:53;33,828125;33,140625;37,0625;37,0859375;37,3515625;37,1015625;37,234375;33,1015625
3234;2023/10/11;08:59:03;33,828125;33,1328125;37,0546875;37,1015625;37,3515625;37,1015625;37,2265625;33,1015625
3235;2023/10/11;08:59:13;33,8125;33,1328125;37,0546875;37,09375;37,3515625;37,1015625;37,2265625;33,09375
3236;2023/10/11;08:59:23;33,84375;33,140625;37,046875;37,09375;37,34375;37,1015625;37,234375;33,1015625
3237;2023/10/11;08:59:33;33,8046875;33,140625;37,0546875;37,0859375;37,34375;37,1015625;37,234375;33,1015625
3238;2023/10/11;08:59:43;33,828125;33,1328125;37,0546875;37,1015625;37,34375;37,09375;37,21875;33,09375
3239;2023/10/11;08:59:53;33,8125;33,1328125;37,046875;37,09375;37,34375;37,1015625;37,2265625;33,1015625
3240;2023/10/11;09:00:03;33,8515625;33,1328125;37,046875;37,0859375;37,3515625;37,09375;37,234375;33,1015625
3241;2023/10/11;09:00:13;33,8046875;33,1484375;37,046875;37,0859375;37,34375;37,09375;37,234375;33,1015625
3242;2023/10/11;09:00:23;33,8515625;33,140625;37,046875;37,09375;37,3515625;37,1015625;37,234375;33,09375
3243;2023/10/11;09:00:33;33,828125;33,140625;37,0546875;37,1015625;37,34375;37,09375;37,2265625;33,1015625
3244;2023/10/11;09:00:43;33,859375;33,1328125;37,0625;37,09375;37,34375;37,09375;37,234375;33,09375
3245;2023/10/11;09:00:53;33,8359375;33,140625;37,0546875;37,09375;37,34375;37,1015625;37,2265625;33,1015625
3246;2023/10/11;09:01:03;33,828125;33,1484375;37,0546875;37,0859375;37,3359375;37,09375;37,234375;33,1015625
3247;2023/10/11;09:01:13;33,8515625;33,140625;37,0625;37,09375;37,34375;37,09375;37,2265625;33,1015625
3248;2023/10/11;09:01:23;33,828125;33,140625;37,0625;37,0859375;37,3359375;37,1015625;37,2265625;33,109375
3249;2023/10/11;09:01:33;33,8359375;33,140625;37,0546875;37,09375;37,3359375;37,1015625;37,2265625;33,09375
3250;2023/10/11;09:01:43;33,84375;33,1328125;37,046875;37,09375;37,3359375;37,1015625;37,2265625;33,09375
3251;2023/10/11;09:01:53;33,8125;33,140625;37,046875;37,09375;37,34375;37,09375;37,2265625;33,1015625
3252;2023/10/11;09:02:03;33,8515625;33,1484375;37,0546875;37,0859375;37,34375;37,1015625;37,2265625;33,09375
3253;2023/10/11;09:02:13;33,8125;33,1484375;37,0546875;37,09375;37,34375;37,1015625;37,234375;33,09375
3254;2023/10/11;09:02:23;33,828125;33,1484375;37,0625;37,09375;37,34375;37,1015625;37,2265625;33,09375
3255;2023/10/11;09:02:33;33,8046875;33,1328125;37,046875;37,09375;37,34375;37,1015625;37,2265625;33,09375
3256;2023/10/11;09:02:43;33,8125;33,1484375;37,0546875;37,09375;37,3515625;37,1015625;37,234375;33,09375
3257;2023/10/11;09:02:53;33,828125;33,1328125;37,0546875;37,09375;37,3515625;37,09375;37,2265625;33,1015625
3258;2023/10/11;09:03:03;33,859375;33,140625;37,0546875;37,09375;37,3515625;37,1015625;37,2265625;33,09375
3259;2023/10/11;09:03:13;33,828125;33,140625;37,046875;37,09375;37,34375;37,1015625;37,234375;33,1015625
3260;2023/10/11;09:03:23;33,8359375;33,140625;37,0390625;37,0859375;37,3359375;37,09375;37,2265625;33,1015625
3261;2023/10/11;09:03:33;33,8515625;33,140625;37,046875;37,0859375;37,34375;37,109375;37,2265625;33,109375
3262;2023/10/11;09:03:43;33,828125;33,1484375;37,046875;37,0859375;37,34375;37,09375;37,2265625;33,109375
3263;2023/10/11;09:03:53;33,84375;33,1328125;37,0546875;37,09375;37,3515625;37,1015625;37,2265625;33,1015625
